,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0452362000000015,240.0,True,250,0.35,100
1,1,0.10473550000000031,314.0,True,250,0.35,100
2,2,0.15702650000000062,361.0,True,250,0.35,100
3,3,0.20942030000000145,380.0,True,250,0.35,100
4,4,0.2611018000000005,400.0,True,250,0.35,100
5,5,0.31345570000000045,498.0,True,250,0.35,100
6,6,0.3646711000000007,498.0,True,250,0.35,100
7,7,0.41629059999999996,498.0,True,250,0.35,100
8,8,0.46779180000000053,498.0,True,250,0.35,100
9,9,0.5185074000000007,498.0,True,250,0.35,100
10,10,0.5711933000000009,498.0,True,250,0.35,100
