,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.22360739999999169,1210.0,True,250,0.35,100
1,1,0.4743909999999971,1388.0,True,250,0.35,100
2,2,0.7166301999999973,1436.0,True,250,0.35,100
3,3,0.9610796999999991,1483.0,True,250,0.35,100
4,4,1.2012962000000016,1578.0,True,250,0.35,100
5,5,1.4409775000000025,1618.0,True,250,0.35,100
6,6,1.6854215999999838,1787.0,True,250,0.35,100
7,7,1.9304804999999874,1870.0,True,250,0.35,100
8,8,2.173543099999989,1911.0,True,250,0.35,100
9,9,2.419519899999983,2091.0,True,250,0.35,100
10,10,2.6635516999999993,2238.0,True,250,0.35,100
11,11,2.9086783999999852,2312.0,True,250,0.35,100
12,12,3.1537793999999906,2354.0,True,250,0.35,100
13,13,3.3963727000000006,2398.0,True,250,0.35,100
14,14,3.6377947000000006,2398.0,True,250,0.35,100
15,15,3.882830200000001,2398.0,True,250,0.35,100
16,16,4.140219799999983,2398.0,True,250,0.35,100
17,17,4.415128199999998,2398.0,True,250,0.35,100
18,18,4.691785600000003,2398.0,True,250,0.35,100
