,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005784099999999626,0.0,True,200,0.35,150
1,1,0.03907350000000065,534.0,True,200,0.35,150
2,2,0.06858609999999743,534.0,True,200,0.35,150
3,3,0.09781079999999776,534.0,True,200,0.35,150
4,4,0.12799529999999493,545.0,True,200,0.35,150
5,5,0.1586428999999967,545.0,True,200,0.35,150
6,6,0.1877753999999996,545.0,True,200,0.35,150
7,7,0.21678659999999894,545.0,True,200,0.35,150
8,8,0.24700010000000105,545.0,True,200,0.35,150
9,9,0.2782908000000006,545.0,True,200,0.35,150
10,10,0.30736519999999956,545.0,True,200,0.35,150
11,11,0.33610149999999805,545.0,True,200,0.35,150
12,12,0.36601859999999675,545.0,True,200,0.35,150
13,13,0.3957338999999962,545.0,True,200,0.35,150
14,14,0.42464289999999494,545.0,True,200,0.35,150
15,15,0.45360339999999866,545.0,True,200,0.35,150
16,16,0.4824606999999972,545.0,True,200,0.35,150
17,17,0.5136468999999977,545.0,True,200,0.35,150
18,18,0.5436338999999961,546.0,True,200,0.35,150
19,19,0.5730262999999951,546.0,True,200,0.35,150
20,20,0.602959399999996,547.0,True,200,0.35,150
21,21,0.6325344999999984,547.0,True,200,0.35,150
22,22,0.6618552999999991,547.0,True,200,0.35,150
23,23,0.6909512000000007,547.0,True,200,0.35,150
24,24,0.7223425999999975,547.0,True,200,0.35,150
25,25,0.751634199999998,547.0,True,200,0.35,150
26,26,0.7809200000000018,547.0,True,200,0.35,150
27,27,0.8138342999999963,547.0,True,200,0.35,150
28,28,0.8434292999999968,547.0,True,200,0.35,150
29,29,0.872989699999998,547.0,True,200,0.35,150
30,30,0.9044668999999956,547.0,True,200,0.35,150
31,31,0.9340570999999969,547.0,True,200,0.35,150
32,32,0.9647191999999976,547.0,True,200,0.35,150
33,33,0.9950486999999981,547.0,True,200,0.35,150
34,34,1.0243313,547.0,True,200,0.35,150
35,35,1.0547150999999957,547.0,True,200,0.35,150
