,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.007714200000002336,0.0,False,200,0.45,100
1,1,0.3749444000000004,187.0,False,200,0.45,100
2,2,0.7661179000000011,187.0,False,200,0.45,100
3,3,1.1541192000000002,187.0,False,200,0.45,100
4,4,1.544891100000001,187.0,False,200,0.45,100
5,5,1.9324387000000023,189.0,False,200,0.45,100
6,6,2.327975900000002,189.0,False,200,0.45,100
7,7,2.720373900000002,189.0,False,200,0.45,100
8,8,3.156518600000002,189.0,False,200,0.45,100
9,9,3.545155900000001,189.0,False,200,0.45,100
10,10,3.9314645000000006,189.0,False,200,0.45,100
