,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,17.0,5.1800000000046253e-05,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",10,5000,0
1,5000,39.0,0.006550300000000009,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,5000,0
2,0,18.0,0.011776599999999915,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",10,5000,1
3,5000,39.0,0.019474299999999944,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,1
4,0,17.0,0.025361600000000095,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",10,5000,2
5,5000,39.0,0.03314039999999996,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,2
6,0,16.0,0.0386226999999999,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",10,5000,3
7,5000,39.0,0.04780800000000007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,3
8,0,20.0,0.05465159999999991,"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",10,5000,4
9,5000,39.0,0.06475140000000001,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,5000,4
10,0,18.0,0.07181440000000006,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",10,5000,5
11,5000,39.0,0.08146079999999989,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,5
12,0,19.0,0.08887050000000007,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",10,5000,6
13,5000,39.0,0.10069159999999999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,6
14,0,18.0,0.1077842,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",10,5000,7
15,5000,39.0,0.11887010000000009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,7
16,0,20.0,0.1262639000000001,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",10,5000,8
17,5000,39.0,0.13726590000000005,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,5000,8
18,0,21.0,0.14594700000000005,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",10,5000,9
19,5000,39.0,0.15764369999999994,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,9
20,0,18.0,0.16589710000000002,"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",10,5000,10
21,5000,39.0,0.1779071000000001,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,5000,10
