,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.00752819999999943,37.0,200,0.05,1000
1,1,0.03154969999999935,58.0,200,0.05,1000
2,2,0.04922689999999896,58.0,200,0.05,1000
3,3,0.06649199999999844,58.0,200,0.05,1000
4,4,0.08375319999999853,59.0,200,0.05,1000
5,5,0.10076679999999882,59.0,200,0.05,1000
6,6,0.11973899999999915,61.0,200,0.05,1000
7,7,0.13861339999999878,65.0,200,0.05,1000
8,8,0.15633099999999978,65.0,200,0.05,1000
9,9,0.1739228999999991,65.0,200,0.05,1000
10,10,0.19154069999999912,65.0,200,0.05,1000
11,11,0.20898839999999907,65.0,200,0.05,1000
12,12,0.22615219999999958,65.0,200,0.05,1000
13,13,0.24289749999999977,65.0,200,0.05,1000
14,14,0.25994659999999925,65.0,200,0.05,1000
15,15,0.2769539999999999,65.0,200,0.05,1000
16,16,0.2938510999999995,65.0,200,0.05,1000
17,17,0.3107761,65.0,200,0.05,1000
18,18,0.32790119999999945,65.0,200,0.05,1000
19,19,0.3450866999999995,65.0,200,0.05,1000
20,20,0.3621530999999987,67.0,200,0.05,1000
21,21,0.37957529999999906,67.0,200,0.05,1000
22,22,0.39688869999999987,67.0,200,0.05,1000
23,23,0.4146473999999998,70.0,200,0.05,1000
24,24,0.4320024999999994,70.0,200,0.05,1000
25,25,0.4489953999999994,70.0,200,0.05,1000
26,26,0.4660069999999994,70.0,200,0.05,1000
27,27,0.4848345999999992,70.0,200,0.05,1000
28,28,0.5021331,71.0,200,0.05,1000
29,29,0.5191514999999995,71.0,200,0.05,1000
30,30,0.5367669999999993,74.0,200,0.05,1000
31,31,0.5537845999999984,74.0,200,0.05,1000
32,32,0.5708334999999991,74.0,200,0.05,1000
33,33,0.5883484999999986,76.0,200,0.05,1000
34,34,0.6059548999999986,76.0,200,0.05,1000
35,35,0.6231331999999998,76.0,200,0.05,1000
36,36,0.6401753999999986,77.0,200,0.05,1000
37,37,0.6576959999999996,80.0,200,0.05,1000
38,38,0.6750213999999986,80.0,200,0.05,1000
39,39,0.6922865999999992,80.0,200,0.05,1000
40,40,0.7093159,82.0,200,0.05,1000
41,41,0.726587799999999,82.0,200,0.05,1000
42,42,0.7471093999999994,82.0,200,0.05,1000
43,43,0.7650310999999999,82.0,200,0.05,1000
44,44,0.7820751000000001,84.0,200,0.05,1000
45,45,0.799213,85.0,200,0.05,1000
46,46,0.8163655999999992,85.0,200,0.05,1000
47,47,0.83385,85.0,200,0.05,1000
48,48,0.8523102999999992,85.0,200,0.05,1000
49,49,0.8717012999999998,85.0,200,0.05,1000
50,50,0.8893661999999996,87.0,200,0.05,1000
51,51,0.9066215999999994,87.0,200,0.05,1000
52,52,0.924086599999999,87.0,200,0.05,1000
53,53,0.9411576999999998,87.0,200,0.05,1000
54,54,0.9586743999999996,87.0,200,0.05,1000
55,55,0.9762530999999992,88.0,200,0.05,1000
56,56,0.9934610999999993,88.0,200,0.05,1000
57,57,1.0129044999999994,88.0,200,0.05,1000
58,58,1.0295385999999986,88.0,200,0.05,1000
59,59,1.0478081999999986,88.0,200,0.05,1000
60,60,1.0656596,88.0,200,0.05,1000
61,61,1.0835755999999996,88.0,200,0.05,1000
62,62,1.1011987999999988,88.0,200,0.05,1000
63,63,1.1186134999999986,89.0,200,0.05,1000
64,64,1.1359735999999998,89.0,200,0.05,1000
65,65,1.152956699999999,89.0,200,0.05,1000
66,66,1.1696906999999985,89.0,200,0.05,1000
67,67,1.1866601999999986,89.0,200,0.05,1000
68,68,1.203756199999999,89.0,200,0.05,1000
69,69,1.2205722999999988,89.0,200,0.05,1000
70,70,1.2377067999999998,89.0,200,0.05,1000
71,71,1.2547869999999985,89.0,200,0.05,1000
72,72,1.271922,89.0,200,0.05,1000
73,73,1.2887603999999993,89.0,200,0.05,1000
74,74,1.3062112,89.0,200,0.05,1000
75,75,1.3233458999999996,89.0,200,0.05,1000
76,76,1.3403101999999993,89.0,200,0.05,1000
77,77,1.3578717999999999,89.0,200,0.05,1000
78,78,1.3755273,89.0,200,0.05,1000
79,79,1.3931078999999986,89.0,200,0.05,1000
80,80,1.4106314999999991,89.0,200,0.05,1000
81,81,1.4277605999999992,89.0,200,0.05,1000
82,82,1.4448831999999996,89.0,200,0.05,1000
83,83,1.4620412999999992,89.0,200,0.05,1000
84,84,1.4789963999999998,89.0,200,0.05,1000
85,85,1.4964902999999996,89.0,200,0.05,1000
86,86,1.5141295999999986,89.0,200,0.05,1000
87,87,1.5316077999999997,89.0,200,0.05,1000
88,88,1.5486942999999993,89.0,200,0.05,1000
89,89,1.5658449,89.0,200,0.05,1000
90,90,1.5834259,89.0,200,0.05,1000
91,91,1.6006858999999984,89.0,200,0.05,1000
92,92,1.617765499999999,89.0,200,0.05,1000
93,93,1.6350562999999987,89.0,200,0.05,1000
94,94,1.6522860999999995,89.0,200,0.05,1000
95,95,1.6692409000000001,89.0,200,0.05,1000
96,96,1.6863150999999998,89.0,200,0.05,1000
97,97,1.7034483999999992,89.0,200,0.05,1000
98,98,1.7205127999999998,89.0,200,0.05,1000
99,99,1.737730299999999,89.0,200,0.05,1000
100,100,1.7548483999999984,89.0,200,0.05,1000
101,101,1.7723540999999994,89.0,200,0.05,1000
102,102,1.7897152999999992,89.0,200,0.05,1000
103,103,1.8069258999999995,89.0,200,0.05,1000
104,104,1.8242877999999987,89.0,200,0.05,1000
105,105,1.8414772,89.0,200,0.05,1000
106,106,1.8584473,89.0,200,0.05,1000
107,107,1.8757431999999987,89.0,200,0.05,1000
108,108,1.8930428999999993,89.0,200,0.05,1000
109,109,1.911640499999999,89.0,200,0.05,1000
110,110,1.9308134,89.0,200,0.05,1000
111,111,1.9480553999999994,89.0,200,0.05,1000
112,112,1.9660225999999987,89.0,200,0.05,1000
113,113,1.9840783999999996,89.0,200,0.05,1000
