,Iteration,Time,Fitness,Temperature,max_iters
0,0,6.610000002638117e-05,708.0,1,5000
1,1,0.010118900000009035,744.0,1,5000
2,2,0.010230800000016416,750.0,1,5000
3,3,0.010283400000020038,750.0,1,5000
4,4,0.010331000000007862,750.0,1,5000
5,5,0.010396700000001147,768.0,1,5000
6,6,0.010442600000004632,768.0,1,5000
7,7,0.010505700000010165,776.0,1,5000
8,8,0.010581400000006624,805.0,1,5000
9,9,0.010629100000016933,805.0,1,5000
10,10,0.010675500000019156,805.0,1,5000
11,11,0.010721300000000156,805.0,1,5000
12,12,0.010784499999999753,837.0,1,5000
13,13,0.010847500000011223,872.0,1,5000
14,14,0.010892500000011296,872.0,1,5000
15,15,0.010937600000005432,872.0,1,5000
16,16,0.010982600000005505,872.0,1,5000
17,17,0.011045800000005102,874.0,1,5000
18,18,0.01109150000002046,874.0,1,5000
19,19,0.011136800000002722,874.0,1,5000
20,20,0.01118190000002528,874.0,1,5000
21,21,0.011226800000002868,874.0,1,5000
22,22,0.011290000000002465,895.0,1,5000
23,23,0.01133560000002376,895.0,1,5000
24,24,0.011380600000023833,895.0,1,5000
25,25,0.01144380000002343,912.0,1,5000
26,26,0.011490000000009104,912.0,1,5000
27,27,0.011544800000024225,912.0,1,5000
28,28,0.01163510000000656,912.0,1,5000
29,29,0.011748300000022027,912.0,1,5000
30,30,0.011811600000015687,912.0,1,5000
31,31,0.011875600000024633,940.0,1,5000
32,32,0.011921800000010307,940.0,1,5000
33,33,0.011985800000019253,984.0,1,5000
34,34,0.01203209999999899,984.0,1,5000
35,35,0.012078000000002476,984.0,1,5000
36,36,0.012124300000010635,984.0,1,5000
37,37,0.012170500000024731,984.0,1,5000
38,38,0.012216100000017605,984.0,1,5000
39,39,0.012279500000005328,987.0,1,5000
40,40,0.012325700000019424,987.0,1,5000
41,41,0.012371999999999161,987.0,1,5000
42,42,0.01243610000000217,1007.0,1,5000
43,43,0.012482300000016266,1007.0,1,5000
44,44,0.012554500000021562,1012.0,1,5000
45,45,0.012602000000015323,1012.0,1,5000
46,46,0.012649800000019695,1012.0,1,5000
47,47,0.012697300000013456,1012.0,1,5000
48,48,0.012743200000016941,1012.0,1,5000
49,49,0.012789200000014489,1012.0,1,5000
50,50,0.012836200000009512,1012.0,1,5000
51,51,0.012883000000016409,1012.0,1,5000
52,52,0.012929600000006758,1012.0,1,5000
53,53,0.012975500000010243,1012.0,1,5000
54,54,0.013036500000026763,1012.0,1,5000
55,55,0.013081200000016224,1012.0,1,5000
56,56,0.013125999999999749,1012.0,1,5000
57,57,0.013170000000002346,1012.0,1,5000
58,58,0.01321500000000242,1012.0,1,5000
59,59,0.013261800000009316,1012.0,1,5000
60,60,0.013307300000008127,1012.0,1,5000
61,61,0.013352800000006937,1012.0,1,5000
62,62,0.013397700000012946,1012.0,1,5000
63,63,0.013442400000002408,1012.0,1,5000
64,64,0.01348680000000968,1012.0,1,5000
65,65,0.01357300000000805,1012.0,1,5000
66,66,0.01364190000001031,1012.0,1,5000
67,67,0.013688600000023143,1012.0,1,5000
68,68,0.013734500000026628,1012.0,1,5000
69,69,0.013780200000013565,1012.0,1,5000
70,70,0.013826200000011113,1012.0,1,5000
71,71,0.013872500000019272,1012.0,1,5000
72,72,0.013918100000012146,1012.0,1,5000
73,73,0.013965000000013106,1012.0,1,5000
74,74,0.01401060000000598,1012.0,1,5000
75,75,0.014056400000015401,1012.0,1,5000
76,76,0.014102600000001075,1012.0,1,5000
77,77,0.014148300000016434,1012.0,1,5000
78,78,0.014193500000004633,1012.0,1,5000
79,79,0.014239700000018729,1012.0,1,5000
80,80,0.014285900000004403,1012.0,1,5000
81,81,0.014332300000006626,1012.0,1,5000
82,82,0.014378400000026659,1012.0,1,5000
83,83,0.014424900000022944,1012.0,1,5000
84,84,0.014471500000013293,1012.0,1,5000
85,85,0.014524200000010978,1012.0,1,5000
86,86,0.0145932000000073,1012.0,1,5000
87,87,0.014653200000026345,1012.0,1,5000
88,88,0.014700500000003558,1012.0,1,5000
89,89,0.014748800000006668,1012.0,1,5000
90,90,0.01479660000001104,1012.0,1,5000
91,91,0.014843900000016674,1012.0,1,5000
92,92,0.014892100000025721,1012.0,1,5000
93,93,0.014940000000024156,1012.0,1,5000
94,94,0.014987700000006043,1012.0,1,5000
95,95,7.229999999935899e-05,708.0,2,5000
96,96,0.006044200000019373,744.0,2,5000
97,97,0.006111500000002934,750.0,2,5000
98,98,0.0061605000000213295,750.0,2,5000
99,99,0.006205500000021402,750.0,2,5000
100,100,0.006265800000022637,768.0,2,5000
101,101,0.006316800000007561,768.0,2,5000
102,102,0.006379800000019031,776.0,2,5000
103,103,0.006440100000020266,805.0,2,5000
104,104,0.006483000000002903,805.0,2,5000
105,105,0.006526000000008025,805.0,2,5000
106,106,0.006568800000025021,805.0,2,5000
107,107,0.006630000000001246,837.0,2,5000
108,108,0.0066888000000062675,872.0,2,5000
109,109,0.006731900000005453,872.0,2,5000
110,110,0.006774800000016512,872.0,2,5000
111,111,0.00681740000001696,872.0,2,5000
112,112,0.006877400000007583,874.0,2,5000
113,113,0.0069207000000233165,874.0,2,5000
114,114,0.006963900000016565,874.0,2,5000
115,115,0.007007500000014488,874.0,2,5000
116,116,0.007050600000013674,874.0,2,5000
117,117,0.00711069999999836,895.0,2,5000
118,118,0.007154300000024705,895.0,2,5000
119,119,0.007197100000013279,895.0,2,5000
120,120,0.007257200000026387,912.0,2,5000
121,121,0.007306900000003225,912.0,2,5000
122,122,0.007353300000005447,912.0,2,5000
