,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0030652999999993824,0.0,100,0.15,1000
1,1,0.01570539999999987,60.0,100,0.15,1000
2,2,0.022207699999999164,62.0,100,0.15,1000
3,3,0.028927299999999434,62.0,100,0.15,1000
4,4,0.0361981999999994,62.0,100,0.15,1000
5,5,0.04368749999999899,62.0,100,0.15,1000
6,6,0.0504251,63.0,100,0.15,1000
7,7,0.05688569999999871,63.0,100,0.15,1000
8,8,0.06356740000000016,63.0,100,0.15,1000
9,9,0.07013669999999905,63.0,100,0.15,1000
10,10,0.07672389999999929,63.0,100,0.15,1000
11,11,0.08307890000000029,63.0,100,0.15,1000
12,12,0.08961719999999929,63.0,100,0.15,1000
13,13,0.09851019999999977,63.0,100,0.15,1000
14,14,0.1055893999999995,63.0,100,0.15,1000
15,15,0.11242659999999915,63.0,100,0.15,1000
16,16,0.11898479999999978,63.0,100,0.15,1000
17,17,0.12584199999999868,63.0,100,0.15,1000
18,18,0.13262679999999882,63.0,100,0.15,1000
19,19,0.13921039999999962,63.0,100,0.15,1000
20,20,0.1457569999999997,63.0,100,0.15,1000
21,21,0.15208649999999935,63.0,100,0.15,1000
22,22,0.15921249999999887,63.0,100,0.15,1000
23,23,0.16591060000000013,63.0,100,0.15,1000
24,24,0.17248979999999925,63.0,100,0.15,1000
25,25,0.1791968999999991,63.0,100,0.15,1000
26,26,0.18580649999999999,63.0,100,0.15,1000
27,27,0.19398349999999986,63.0,100,0.15,1000
28,28,0.20055479999999903,63.0,100,0.15,1000
29,29,0.20725519999999875,63.0,100,0.15,1000
30,30,0.2137368999999989,63.0,100,0.15,1000
31,31,0.22068319999999986,63.0,100,0.15,1000
32,32,0.22720439999999975,63.0,100,0.15,1000
33,33,0.23364160000000034,63.0,100,0.15,1000
34,34,0.24033899999999875,63.0,100,0.15,1000
35,35,0.24692759999999936,63.0,100,0.15,1000
36,36,0.2550511999999987,63.0,100,0.15,1000
37,37,0.2616429999999994,63.0,100,0.15,1000
38,38,0.2684570999999991,63.0,100,0.15,1000
39,39,0.2749024000000002,63.0,100,0.15,1000
40,40,0.2813347999999998,63.0,100,0.15,1000
41,41,0.28913799999999945,63.0,100,0.15,1000
42,42,0.2957301999999995,63.0,100,0.15,1000
43,43,0.3022273000000002,63.0,100,0.15,1000
44,44,0.3090415999999987,63.0,100,0.15,1000
45,45,0.31616109999999864,63.0,100,0.15,1000
46,46,0.3231649000000001,63.0,100,0.15,1000
47,47,0.3306425999999991,63.0,100,0.15,1000
48,48,0.3371500999999988,63.0,100,0.15,1000
49,49,0.3435421999999999,63.0,100,0.15,1000
50,50,0.351284699999999,63.0,100,0.15,1000
51,51,0.3578501000000003,63.0,100,0.15,1000
52,52,0.3644166999999996,63.0,100,0.15,1000
53,53,0.37093690000000024,63.0,100,0.15,1000
54,54,0.3778395999999997,63.0,100,0.15,1000
55,55,0.3846992999999994,63.0,100,0.15,1000
56,56,0.3913323999999996,63.0,100,0.15,1000
57,57,0.39809569999999894,63.0,100,0.15,1000
58,58,0.40470779999999884,63.0,100,0.15,1000
59,59,0.4125564999999991,63.0,100,0.15,1000
60,60,0.41912220000000033,63.0,100,0.15,1000
61,61,0.4259795999999998,63.0,100,0.15,1000
62,62,0.4323642000000003,63.0,100,0.15,1000
63,63,0.4389454999999991,63.0,100,0.15,1000
64,64,0.44612319999999883,63.0,100,0.15,1000
65,65,0.452517499999999,63.0,100,0.15,1000
66,66,0.45926189999999956,63.0,100,0.15,1000
67,67,0.4658552999999994,63.0,100,0.15,1000
68,68,0.47224049999999984,63.0,100,0.15,1000
69,69,0.4804365999999991,63.0,100,0.15,1000
70,70,0.4871248999999995,63.0,100,0.15,1000
71,71,0.4936922999999993,63.0,100,0.15,1000
72,72,0.5003005999999992,63.0,100,0.15,1000
73,73,0.5080112000000003,63.0,100,0.15,1000
74,74,0.5148482999999988,63.0,100,0.15,1000
75,75,0.52135,63.0,100,0.15,1000
76,76,0.528696,63.0,100,0.15,1000
77,77,0.5350830000000002,63.0,100,0.15,1000
78,78,0.5438165999999995,63.0,100,0.15,1000
79,79,0.5504394000000001,63.0,100,0.15,1000
80,80,0.5571209999999986,63.0,100,0.15,1000
81,81,0.5635465999999987,63.0,100,0.15,1000
82,82,0.5708511999999999,63.0,100,0.15,1000
83,83,0.5776351000000002,63.0,100,0.15,1000
84,84,0.5840082999999989,63.0,100,0.15,1000
85,85,0.5907435000000003,63.0,100,0.15,1000
86,86,0.5973379999999988,63.0,100,0.15,1000
87,87,0.6054858000000003,63.0,100,0.15,1000
88,88,0.6120663999999998,63.0,100,0.15,1000
89,89,0.6186556999999997,63.0,100,0.15,1000
90,90,0.6252322999999986,63.0,100,0.15,1000
91,91,0.6319047999999992,63.0,100,0.15,1000
92,92,0.6386497999999996,63.0,100,0.15,1000
93,93,0.6450438999999992,63.0,100,0.15,1000
94,94,0.651819699999999,63.0,100,0.15,1000
95,95,0.6584427999999996,63.0,100,0.15,1000
96,96,0.6666483999999997,63.0,100,0.15,1000
97,97,0.673025599999999,63.0,100,0.15,1000
98,98,0.6808137999999992,63.0,100,0.15,1000
99,99,0.6881962000000001,63.0,100,0.15,1000
100,100,0.6953430999999988,63.0,100,0.15,1000
101,101,0.7022946000000001,63.0,100,0.15,1000
102,102,0.7089099999999995,63.0,100,0.15,1000
103,103,0.7157126999999992,63.0,100,0.15,1000
104,104,0.7221069999999994,63.0,100,0.15,1000
105,105,0.7291857999999998,63.0,100,0.15,1000
106,106,0.7357514999999992,63.0,100,0.15,1000
