,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0057554000000017425,0.0,True,200,0.35,150
1,1,0.03411529999999985,383.0,True,200,0.35,150
2,2,0.057100500000000665,383.0,True,200,0.35,150
3,3,0.08072830000000053,383.0,True,200,0.35,150
4,4,0.10396220000000156,383.0,True,200,0.35,150
5,5,0.12690609999999936,383.0,True,200,0.35,150
6,6,0.14986530000000187,383.0,True,200,0.35,150
7,7,0.17230410000000163,383.0,True,200,0.35,150
8,8,0.1960014000000001,383.0,True,200,0.35,150
9,9,0.21894999999999953,383.0,True,200,0.35,150
10,10,0.2460021000000019,383.0,True,200,0.35,150
11,11,0.2691333,383.0,True,200,0.35,150
12,12,0.2964408000000027,383.0,True,200,0.35,150
13,13,0.32227609999999984,383.0,True,200,0.35,150
14,14,0.34710330000000056,383.0,True,200,0.35,150
15,15,0.37237010000000126,383.0,True,200,0.35,150
16,16,0.3962512000000018,383.0,True,200,0.35,150
