,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.018006500000069536,0.0,False,490,0.45,100
1,1,0.8283390999999938,365.0,False,490,0.45,100
2,2,1.7517421000000013,381.0,False,490,0.45,100
3,3,2.5935272000000396,381.0,False,490,0.45,100
4,4,3.4147354000000405,381.0,False,490,0.45,100
5,5,4.2459288000000015,381.0,False,490,0.45,100
6,6,5.078012000000058,381.0,False,490,0.45,100
7,7,5.958094700000061,381.0,False,490,0.45,100
