,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.013183799999999968,1.0,1000,0.25,1000
1,1,0.09170349999999994,12.0,1000,0.25,1000
2,2,0.16284030000000005,13.0,1000,0.25,1000
3,3,0.23380820000000013,15.0,1000,0.25,1000
4,4,0.3052855000000001,15.0,1000,0.25,1000
5,5,0.37743210000000005,16.0,1000,0.25,1000
6,6,0.44885560000000013,16.0,1000,0.25,1000
7,7,0.5200757,17.0,1000,0.25,1000
8,8,0.5913790999999999,17.0,1000,0.25,1000
9,9,0.6651952999999999,19.0,1000,0.25,1000
10,10,0.7376931000000002,115.0,1000,0.25,1000
11,11,0.8100753999999999,119.0,1000,0.25,1000
12,12,0.8828368999999998,119.0,1000,0.25,1000
13,13,0.9555982000000001,122.0,1000,0.25,1000
14,14,1.0340383,122.0,1000,0.25,1000
15,15,1.1075549999999998,122.0,1000,0.25,1000
16,16,1.1820766999999999,123.0,1000,0.25,1000
17,17,1.2623295,124.0,1000,0.25,1000
18,18,1.3393145000000002,124.0,1000,0.25,1000
19,19,1.4159602,124.0,1000,0.25,1000
20,20,1.4927083,124.0,1000,0.25,1000
21,21,1.5696019,125.0,1000,0.25,1000
22,22,1.6466812,125.0,1000,0.25,1000
23,23,1.723202,127.0,1000,0.25,1000
24,24,1.7997623999999999,127.0,1000,0.25,1000
25,25,1.8770738,127.0,1000,0.25,1000
26,26,1.9540209,130.0,1000,0.25,1000
27,27,2.0311861,130.0,1000,0.25,1000
28,28,2.10879,130.0,1000,0.25,1000
29,29,2.1864929,130.0,1000,0.25,1000
30,30,2.2652205,131.0,1000,0.25,1000
31,31,2.343095,135.0,1000,0.25,1000
32,32,2.4205229,135.0,1000,0.25,1000
33,33,2.4993862,135.0,1000,0.25,1000
34,34,2.5772493,135.0,1000,0.25,1000
35,35,2.6570186,135.0,1000,0.25,1000
36,36,2.7346943999999995,135.0,1000,0.25,1000
37,37,2.8128154,139.0,1000,0.25,1000
38,38,2.8913719999999996,142.0,1000,0.25,1000
39,39,2.9700220999999996,142.0,1000,0.25,1000
40,40,3.0485454999999995,142.0,1000,0.25,1000
41,41,3.1278715999999998,142.0,1000,0.25,1000
42,42,3.2073392,144.0,1000,0.25,1000
43,43,3.2882388999999996,144.0,1000,0.25,1000
44,44,3.3684123,144.0,1000,0.25,1000
45,45,3.4493411,144.0,1000,0.25,1000
46,46,3.5302105,145.0,1000,0.25,1000
47,47,3.6111993999999994,145.0,1000,0.25,1000
48,48,3.6925295999999994,146.0,1000,0.25,1000
49,49,3.7732023999999997,147.0,1000,0.25,1000
50,50,3.8540786000000002,147.0,1000,0.25,1000
51,51,3.9353387,148.0,1000,0.25,1000
52,52,4.0178888,149.0,1000,0.25,1000
53,53,4.0995659,149.0,1000,0.25,1000
54,54,4.1817201,149.0,1000,0.25,1000
55,55,4.2644443999999995,149.0,1000,0.25,1000
56,56,4.3466476,149.0,1000,0.25,1000
57,57,4.4300218,149.0,1000,0.25,1000
58,58,4.5126458,151.0,1000,0.25,1000
59,59,4.5958207,151.0,1000,0.25,1000
60,60,4.6793209,152.0,1000,0.25,1000
61,61,4.762695,152.0,1000,0.25,1000
62,62,4.8460965,153.0,1000,0.25,1000
63,63,4.931563199999999,153.0,1000,0.25,1000
64,64,5.0149918,153.0,1000,0.25,1000
65,65,5.098392,154.0,1000,0.25,1000
66,66,5.1820243999999995,154.0,1000,0.25,1000
67,67,5.2655359,154.0,1000,0.25,1000
68,68,5.3497227,157.0,1000,0.25,1000
69,69,5.4331596,159.0,1000,0.25,1000
70,70,5.5173768,159.0,1000,0.25,1000
71,71,5.6024744,159.0,1000,0.25,1000
