,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.006024500000000099,40.0,150,0.05,1000
1,1,0.023475299999999866,78.0,150,0.05,1000
2,2,0.03512599999999999,78.0,150,0.05,1000
3,3,0.04671039999999982,78.0,150,0.05,1000
4,4,0.058161600000000035,78.0,150,0.05,1000
5,5,0.06957839999999971,78.0,150,0.05,1000
6,6,0.08079849999999977,78.0,150,0.05,1000
7,7,0.09242539999999977,88.0,150,0.05,1000
8,8,0.10404269999999993,88.0,150,0.05,1000
9,9,0.11519159999999973,88.0,150,0.05,1000
10,10,0.1263690999999998,88.0,150,0.05,1000
11,11,0.13760100000000008,88.0,150,0.05,1000
12,12,0.14874579999999993,88.0,150,0.05,1000
13,13,0.15984199999999982,88.0,150,0.05,1000
14,14,0.17088670000000006,88.0,150,0.05,1000
15,15,0.18215319999999968,88.0,150,0.05,1000
16,16,0.19322459999999975,88.0,150,0.05,1000
17,17,0.20469610000000005,88.0,150,0.05,1000
18,18,0.2159557999999997,88.0,150,0.05,1000
19,19,0.22686549999999972,88.0,150,0.05,1000
20,20,0.23845979999999978,88.0,150,0.05,1000
21,21,0.2497214999999997,88.0,150,0.05,1000
22,22,0.260513,88.0,150,0.05,1000
23,23,0.27179589999999987,88.0,150,0.05,1000
24,24,0.28330140000000004,88.0,150,0.05,1000
25,25,0.29475799999999985,88.0,150,0.05,1000
26,26,0.3059471,88.0,150,0.05,1000
27,27,0.31865849999999973,88.0,150,0.05,1000
28,28,0.3298245999999998,88.0,150,0.05,1000
29,29,0.34130819999999984,88.0,150,0.05,1000
30,30,0.3529667000000001,88.0,150,0.05,1000
31,31,0.3644344999999998,88.0,150,0.05,1000
32,32,0.3757579,88.0,150,0.05,1000
33,33,0.38689909999999994,88.0,150,0.05,1000
34,34,0.39795619999999987,88.0,150,0.05,1000
35,35,0.41032199999999985,88.0,150,0.05,1000
36,36,0.4217253999999997,88.0,150,0.05,1000
37,37,0.43312360000000005,88.0,150,0.05,1000
38,38,0.4439554000000001,88.0,150,0.05,1000
39,39,0.4552507000000001,88.0,150,0.05,1000
40,40,0.46659689999999987,88.0,150,0.05,1000
41,41,0.4775423000000001,88.0,150,0.05,1000
42,42,0.4888518999999998,88.0,150,0.05,1000
43,43,0.5000496999999999,88.0,150,0.05,1000
44,44,0.5110077999999998,88.0,150,0.05,1000
45,45,0.5220259999999999,88.0,150,0.05,1000
46,46,0.5352446,88.0,150,0.05,1000
47,47,0.5466199999999999,88.0,150,0.05,1000
48,48,0.5575761999999997,88.0,150,0.05,1000
49,49,0.5687414999999998,88.0,150,0.05,1000
50,50,0.5802068,88.0,150,0.05,1000
51,51,0.5911629999999999,88.0,150,0.05,1000
52,52,0.6023513999999999,88.0,150,0.05,1000
53,53,0.6138024,88.0,150,0.05,1000
54,54,0.6249536999999998,88.0,150,0.05,1000
55,55,0.6364128,88.0,150,0.05,1000
56,56,0.6475548999999998,88.0,150,0.05,1000
57,57,0.6586065999999997,88.0,150,0.05,1000
