,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,7.310000000870787e-05,0.0,30,5000,0
1,1,0.0067321999999876425,0.0,30,5000,0
2,2,0.0067759000000080505,0.0,30,5000,0
3,3,0.006812999999993963,0.0,30,5000,0
4,4,0.006848399999995536,0.0,30,5000,0
5,5,0.006883499999986498,0.0,30,5000,0
6,6,0.0069178999999905955,0.0,30,5000,0
7,7,0.006951999999984082,0.0,30,5000,0
8,8,0.006985899999989442,0.0,30,5000,0
9,9,0.00702029999999354,0.0,30,5000,0
10,10,0.007054600000003575,0.0,30,5000,0
11,11,0.007088799999991124,0.0,30,5000,0
12,12,0.007123199999995222,0.0,30,5000,0
13,13,0.0071580000000039945,0.0,30,5000,0
14,14,0.007192299999985607,0.0,30,5000,0
15,15,0.00722709999999438,0.0,30,5000,0
16,16,0.007261699999986604,0.0,30,5000,0
17,17,0.007296400000001313,0.0,30,5000,0
18,18,0.007330899999999474,0.0,30,5000,0
19,19,0.007378700000003846,0.0,30,5000,0
20,20,0.0074151999999969576,0.0,30,5000,0
21,21,0.0074505000000044674,0.0,30,5000,0
22,22,0.007485400000007303,0.0,30,5000,0
23,23,0.0075204000000042015,0.0,30,5000,0
24,24,0.007555199999984552,0.0,30,5000,0
25,25,0.0075900999999873875,0.0,30,5000,0
26,26,0.007625300000000834,0.0,30,5000,0
27,27,0.007660299999997733,0.0,30,5000,0
28,28,0.007694899999989957,0.0,30,5000,0
29,29,0.0077297999999927924,0.0,30,5000,0
30,30,0.007764600000001565,0.0,30,5000,0
31,31,0.00779979999998659,0.0,30,5000,0
32,32,0.007834599999995362,0.0,30,5000,0
33,33,0.007869699999986324,0.0,30,5000,0
34,34,0.007904999999993834,0.0,30,5000,0
35,35,0.007940399999995407,0.0,30,5000,0
36,36,0.007976200000001654,0.0,30,5000,0
37,37,0.008011799999991354,0.0,30,5000,0
38,38,0.008047500000003538,0.0,30,5000,0
39,39,0.008082900000005111,0.0,30,5000,0
40,40,0.008118300000006684,0.0,30,5000,0
41,41,0.008153999999990447,0.0,30,5000,0
42,42,0.008190100000007305,0.0,30,5000,0
43,43,0.008225899999985131,0.0,30,5000,0
44,44,0.008261699999991379,0.0,30,5000,0
45,45,0.00829759999999169,0.0,30,5000,0
46,46,0.008333599999986063,0.0,30,5000,0
47,47,0.008384000000006608,0.0,30,5000,0
48,48,0.008421499999997195,0.0,30,5000,0
49,49,0.008457599999985632,0.0,30,5000,0
50,50,0.008493299999997816,0.0,30,5000,0
51,51,0.00852900000001,0.0,30,5000,0
52,52,0.008564900000010311,0.0,30,5000,0
53,53,0.008600500000000011,0.0,30,5000,0
54,54,0.008636699999982511,0.0,30,5000,0
55,55,0.008672899999993433,0.0,30,5000,0
56,56,0.008708499999983133,0.0,30,5000,0
57,57,0.008744599999999991,0.0,30,5000,0
58,58,0.008780599999994365,0.0,30,5000,0
59,59,0.008818399999995563,0.0,30,5000,0
60,60,0.008854799999994611,0.0,30,5000,0
