,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005436600000003011,1.0,True,370,0.35,100
1,1,0.029255400000003817,21.0,True,370,0.35,100
2,2,0.05008459999999815,21.0,True,370,0.35,100
3,3,0.06952780000000303,21.0,True,370,0.35,100
4,4,0.09718750000000398,21.0,True,370,0.35,100
5,5,0.11646689999999893,21.0,True,370,0.35,100
6,6,0.13903700000000185,21.0,True,370,0.35,100
7,7,0.16178030000000376,21.0,True,370,0.35,100
8,8,0.1828228999999979,21.0,True,370,0.35,100
9,9,0.20246470000000016,61.0,True,370,0.35,100
10,10,0.22268960000000249,62.0,True,370,0.35,100
11,11,0.2453579000000019,64.0,True,370,0.35,100
12,12,0.2649507,65.0,True,370,0.35,100
13,13,0.28893289999999894,65.0,True,370,0.35,100
14,14,0.3100008000000045,65.0,True,370,0.35,100
15,15,0.3290013000000016,68.0,True,370,0.35,100
16,16,0.3517411999999993,68.0,True,370,0.35,100
17,17,0.3742555999999979,69.0,True,370,0.35,100
18,18,0.39446750000000463,69.0,True,370,0.35,100
19,19,0.4171224000000038,73.0,True,370,0.35,100
20,20,0.4491210999999993,73.0,True,370,0.35,100
21,21,0.4812166000000033,73.0,True,370,0.35,100
22,22,0.5128411000000028,73.0,True,370,0.35,100
23,23,0.5446315000000013,73.0,True,370,0.35,100
24,24,0.5763460000000009,73.0,True,370,0.35,100
25,25,0.6081810000000019,73.0,True,370,0.35,100
26,26,0.6400670000000019,73.0,True,370,0.35,100
27,27,0.6718978999999976,73.0,True,370,0.35,100
28,28,0.7035042000000047,73.0,True,370,0.35,100
29,29,0.7353858000000031,73.0,True,370,0.35,100
