,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.14784579999999892,825.0,True,250,0.35,100
1,1,0.3190629000000058,914.0,True,250,0.35,100
2,2,0.48100889999999197,1082.0,True,250,0.35,100
3,3,0.6427620999999988,1082.0,True,250,0.35,100
4,4,0.8060483999999946,1082.0,True,250,0.35,100
5,5,0.971088199999997,1166.0,True,250,0.35,100
6,6,1.1355181999999928,1238.0,True,250,0.35,100
7,7,1.3000543999999934,1411.0,True,250,0.35,100
8,8,1.4647454999999923,1539.0,True,250,0.35,100
9,9,1.6289067999999958,1539.0,True,250,0.35,100
10,10,1.7930577999999997,1605.0,True,250,0.35,100
11,11,1.9576528000000053,1645.0,True,250,0.35,100
12,12,2.1203991999999943,1645.0,True,250,0.35,100
13,13,2.282370499999999,1645.0,True,250,0.35,100
14,14,2.4607043000000033,1645.0,True,250,0.35,100
15,15,2.6385939000000036,1645.0,True,250,0.35,100
16,16,2.8162461000000008,1645.0,True,250,0.35,100
