,Iteration,Time,Fitness,Temperature,max_iters
0,0,5.1400000000256796e-05,1.0,4,10000
1,1,0.005174499999998972,1.0,4,10000
2,2,0.005206400000002276,1.0,4,10000
3,3,0.0052362999999999715,1.0,4,10000
4,4,0.00525999999999982,1.0,4,10000
5,5,0.005282400000002241,1.0,4,10000
6,6,0.005304900000002277,1.0,4,10000
7,7,0.005327000000001192,1.0,4,10000
8,8,0.005347100000001603,3.0,4,10000
9,9,0.005369300000001687,2.0,4,10000
10,10,0.005391100000000648,2.0,4,10000
11,11,0.005412599999999657,2.0,4,10000
12,12,0.005433800000002265,0.0,4,10000
13,13,0.005454600000000198,0.0,4,10000
14,14,0.005473900000001919,2.0,4,10000
15,15,0.005495500000002096,2.0,4,10000
16,16,0.005517100000002273,2.0,4,10000
17,17,0.00553899999999885,2.0,4,10000
18,18,0.005560700000000196,2.0,4,10000
19,19,0.005581400000000514,5.0,4,10000
20,20,0.005604200000000503,5.0,4,10000
21,21,0.005628800000000211,5.0,4,10000
22,22,0.005648199999999548,5.0,4,10000
23,23,0.005667899999998838,5.0,4,10000
24,24,0.005691600000002239,3.0,4,10000
25,25,0.0057152000000009195,3.0,4,10000
26,26,0.0057392000000007215,3.0,4,10000
27,27,0.005761500000001973,5.0,4,10000
28,28,0.0057858000000017284,5.0,4,10000
29,29,0.005809899999999146,4.0,4,10000
30,30,0.005834000000000117,4.0,4,10000
31,31,0.0058581000000010874,4.0,4,10000
32,32,0.005881800000000936,4.0,4,10000
33,33,0.005905800000000738,4.0,4,10000
34,34,0.005929099999999465,4.0,4,10000
35,35,0.005948199999998849,4.0,4,10000
36,36,0.00597280000000211,4.0,4,10000
37,37,0.005996700000000743,4.0,4,10000
38,38,0.00601999999999947,3.0,4,10000
39,39,0.0060435000000005346,3.0,4,10000
40,40,0.0060661000000017395,3.0,4,10000
41,41,0.006089500000001635,3.0,4,10000
42,42,0.006111799999999334,1.0,4,10000
43,43,0.0061333999999995115,0.0,4,10000
44,44,0.006154900000002073,0.0,4,10000
45,45,0.00617650000000225,0.0,4,10000
46,46,0.006199000000002286,0.0,4,10000
47,47,0.006224400000000685,0.0,4,10000
48,48,0.006247800000000581,0.0,4,10000
49,49,0.006270300000000617,0.0,4,10000
50,50,0.0062925000000007,0.0,4,10000
51,51,0.0063160999999993805,1.0,4,10000
52,52,0.006338299999999464,2.0,4,10000
53,53,0.006362599999999219,2.0,4,10000
54,54,0.0063870000000001426,2.0,4,10000
55,55,0.006414400000000597,2.0,4,10000
56,56,0.006439499999999043,2.0,4,10000
57,57,0.006464300000001089,2.0,4,10000
58,58,0.006488900000000797,2.0,4,10000
59,59,0.006514500000001533,2.0,4,10000
60,60,0.006539400000001194,2.0,4,10000
61,61,0.006563800000002118,2.0,4,10000
62,62,0.006586800000000892,3.0,4,10000
63,63,0.006611500000001769,3.0,4,10000
64,64,0.006636900000000168,3.0,4,10000
65,65,0.006661799999999829,2.0,4,10000
66,66,0.006686300000001921,2.0,4,10000
67,67,0.006710099999999386,2.0,4,10000
68,68,0.006733799999999235,2.0,4,10000
69,69,0.006757600000000252,1.0,4,10000
70,70,0.006781799999998839,1.0,4,10000
71,71,0.006805800000002193,1.0,4,10000
72,72,0.006829599999999658,1.0,4,10000
73,73,0.006855300000001563,1.0,4,10000
74,74,0.006877700000000431,2.0,4,10000
75,75,0.006902600000000092,2.0,4,10000
76,76,0.006927400000002137,2.0,4,10000
77,77,0.006961300000000392,2.0,4,10000
78,78,0.0069890000000008,2.0,4,10000
79,79,0.007014999999999105,2.0,4,10000
80,80,0.0070405000000022255,2.0,4,10000
81,81,0.007066000000001793,2.0,4,10000
82,82,0.007090600000001501,2.0,4,10000
83,83,0.007116400000001022,2.0,4,10000
84,84,0.007141799999999421,2.0,4,10000
85,85,0.007166900000001419,2.0,4,10000
86,86,0.007191699999999912,2.0,4,10000
87,87,0.00721629999999962,2.0,4,10000
88,88,0.007240700000000544,2.0,4,10000
89,89,0.007266800000000018,2.0,4,10000
90,90,0.007289400000001223,3.0,4,10000
91,91,0.007314199999999715,3.0,4,10000
92,92,0.007339000000001761,3.0,4,10000
93,93,0.007363999999999038,3.0,4,10000
94,94,0.007385200000001646,3.0,4,10000
95,95,0.0074107999999988294,3.0,4,10000
96,96,0.007436200000000781,3.0,4,10000
97,97,0.007461100000000442,3.0,4,10000
98,98,0.007486000000000104,3.0,4,10000
99,99,0.007510800000002149,3.0,4,10000
100,100,0.007535600000000642,3.0,4,10000
101,101,0.007560800000000256,3.0,4,10000
102,102,0.00758740000000202,3.0,4,10000
103,103,0.007613800000001447,3.0,4,10000
104,104,0.007639600000000968,2.0,4,10000
105,105,0.007664099999999507,4.0,4,10000
106,106,0.0076910999999988405,4.0,4,10000
107,107,0.007719699999999108,4.0,4,10000
108,108,0.007746900000000778,4.0,4,10000
109,109,0.007773700000001327,4.0,4,10000
110,110,0.007800500000001875,4.0,4,10000
111,111,0.007826999999998918,4.0,4,10000
112,112,0.007848800000001432,4.0,4,10000
113,113,0.007874700000002122,3.0,4,10000
114,114,0.007900299999999305,3.0,4,10000
115,115,0.007925900000000041,3.0,4,10000
116,116,0.007951399999999609,3.0,4,10000
117,117,0.007979599999998754,3.0,4,10000
118,118,0.008007400000000331,3.0,4,10000
119,119,0.008033400000002189,3.0,4,10000
120,120,0.008059299999999325,3.0,4,10000
121,121,0.008081300000000624,3.0,4,10000
122,122,0.008107200000001313,3.0,4,10000
123,123,0.008133400000001956,3.0,4,10000
124,124,0.008159100000000308,3.0,4,10000
125,125,0.008185499999999735,3.0,4,10000
126,126,0.008211700000000377,3.0,4,10000
127,127,0.008235500000001394,3.0,4,10000
128,128,0.008262699999999512,3.0,4,10000
129,129,0.008289900000001182,3.0,4,10000
130,130,0.0083170999999993,3.0,4,10000
131,131,0.008343599999999896,3.0,4,10000
132,132,0.008370400000000444,3.0,4,10000
133,133,0.008393500000000387,3.0,4,10000
134,134,0.008420900000000842,3.0,4,10000
135,135,0.008447600000000222,3.0,4,10000
136,136,0.008469699999999136,3.0,4,10000
137,137,0.008496900000000807,3.0,4,10000
138,138,0.008524099999998924,3.0,4,10000
139,139,0.00855110000000181,3.0,4,10000
140,140,0.008577999999999975,3.0,4,10000
141,141,0.008605100000000476,3.0,4,10000
142,142,0.008632399999999762,3.0,4,10000
143,143,0.00865930000000148,3.0,4,10000
144,144,0.008686199999999644,3.0,4,10000
145,145,0.008713100000001361,3.0,4,10000
146,146,0.008736100000000135,3.0,4,10000
147,147,0.008763399999999422,3.0,4,10000
148,148,0.008791200000000998,3.0,4,10000
149,149,0.008815999999999491,3.0,4,10000
150,150,0.008845100000002049,3.0,4,10000
151,151,0.008873600000001147,3.0,4,10000
152,152,0.008901600000001508,3.0,4,10000
153,153,0.008930200000001776,3.0,4,10000
154,154,0.008958700000000874,3.0,4,10000
155,155,0.00899000000000072,3.0,4,10000
156,156,0.009019600000002015,3.0,4,10000
157,157,0.009048500000002235,3.0,4,10000
158,158,0.009075500000001568,4.0,4,10000
159,159,0.009099299999999033,4.0,4,10000
160,160,0.00912879999999916,4.0,4,10000
161,161,0.009157900000001717,4.0,4,10000
162,162,0.009182899999998995,4.0,4,10000
163,163,0.009212399999999121,4.0,4,10000
164,164,0.009242000000000417,4.0,4,10000
165,165,0.009269700000000825,5.0,4,10000
166,166,0.009299600000002073,5.0,4,10000
167,167,0.009329700000002106,5.0,4,10000
168,168,0.009354500000000598,5.0,4,10000
169,169,0.00938419999999951,5.0,4,10000
170,170,0.00941399999999959,5.0,4,10000
171,171,0.009444000000002006,5.0,4,10000
172,172,0.009474499999999608,5.0,4,10000
173,173,0.009505600000000669,5.0,4,10000
174,174,0.00953760000000159,5.0,4,10000
175,175,0.009562299999998913,5.0,4,10000
176,176,0.009591100000001518,7.0,4,10000
177,177,0.009615300000000104,7.0,4,10000
178,178,0.009646700000001118,7.0,4,10000
179,179,0.00967160000000078,7.0,4,10000
180,180,0.009696800000000394,7.0,4,10000
181,181,0.009723499999999774,7.0,4,10000
182,182,0.009755500000000694,7.0,4,10000
183,183,0.009788300000000305,7.0,4,10000
184,184,0.00982050000000001,7.0,4,10000
185,185,0.009852300000002145,7.0,4,10000
186,186,0.00987840000000162,7.0,4,10000
187,187,0.009904099999999971,7.0,4,10000
188,188,0.00993569999999977,10.0,4,10000
189,189,0.00996200000000158,10.0,4,10000
190,190,0.009990600000001848,10.0,4,10000
191,191,0.010063699999999898,10.0,4,10000
192,192,0.010116800000002257,10.0,4,10000
193,193,0.010159300000001537,10.0,4,10000
194,194,0.010191700000000026,10.0,4,10000
195,195,0.010216200000002118,10.0,4,10000
196,196,0.010241300000000564,10.0,4,10000
197,197,0.010267500000001206,10.0,4,10000
198,198,0.010292500000002036,10.0,4,10000
199,199,0.010318300000001557,10.0,4,10000
200,200,0.01035150000000229,10.0,4,10000
201,201,0.01038469999999947,10.0,4,10000
202,202,0.010419599999998752,15.0,4,10000
203,203,0.010447400000000329,15.0,4,10000
204,204,0.01047229999999999,15.0,4,10000
205,205,0.010497799999999557,15.0,4,10000
206,206,0.0105240000000002,15.0,4,10000
207,207,0.010548400000001124,15.0,4,10000
208,208,0.010584099999999097,15.0,4,10000
209,209,0.01061080000000203,15.0,4,10000
210,210,0.010638499999998885,15.0,4,10000
211,211,0.010666700000001583,15.0,4,10000
212,212,0.010695200000000682,15.0,4,10000
213,213,0.010731299999999777,15.0,4,10000
214,214,0.010767200000000088,15.0,4,10000
215,215,0.010792900000001993,15.0,4,10000
216,216,0.010829199999999872,15.0,4,10000
217,217,0.010866899999999902,15.0,4,10000
218,218,0.010895999999998907,15.0,4,10000
219,219,0.010925400000001417,15.0,4,10000
220,220,0.010956300000000141,15.0,4,10000
221,221,0.01098530000000153,15.0,4,10000
222,222,0.0110221000000017,35.0,4,10000
223,223,0.01105139999999949,35.0,4,10000
224,224,0.011077499999998963,35.0,4,10000
225,225,0.011113800000000396,36.0,4,10000
226,226,0.01114120000000085,36.0,4,10000
227,227,0.011167700000001446,36.0,4,10000
228,228,0.01119770000000031,36.0,4,10000
229,229,0.011225700000000671,36.0,4,10000
230,230,0.011252400000000051,36.0,4,10000
231,231,0.011282000000001347,36.0,4,10000
232,232,0.011310800000000398,36.0,4,10000
233,233,0.011337600000000947,36.0,4,10000
234,234,0.011368900000000792,36.0,4,10000
235,235,0.011395900000000125,36.0,4,10000
236,236,0.011425599999999037,36.0,4,10000
237,237,0.011454100000001688,36.0,4,10000
238,238,0.011480900000002237,36.0,4,10000
