,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.004963199999998835,1.0,True,370,0.35,100
1,1,0.01759180000000171,26.0,True,370,0.35,100
2,2,0.025265400000002103,26.0,True,370,0.35,100
3,3,0.032953299999999075,27.0,True,370,0.35,100
4,4,0.04070779999999985,27.0,True,370,0.35,100
5,5,0.04824019999999862,28.0,True,370,0.35,100
6,6,0.05564329999999984,30.0,True,370,0.35,100
7,7,0.06371269999999996,30.0,True,370,0.35,100
8,8,0.07144870000000125,31.0,True,370,0.35,100
9,9,0.07964880000000107,31.0,True,370,0.35,100
10,10,0.08778780000000097,36.0,True,370,0.35,100
11,11,0.0956027000000006,36.0,True,370,0.35,100
12,12,0.10330589999999873,36.0,True,370,0.35,100
13,13,0.11105570000000142,36.0,True,370,0.35,100
14,14,0.1190856999999994,36.0,True,370,0.35,100
15,15,0.12759420000000077,36.0,True,370,0.35,100
16,16,0.13724559999999997,36.0,True,370,0.35,100
17,17,0.14702850000000112,36.0,True,370,0.35,100
18,18,0.15685510000000136,36.0,True,370,0.35,100
19,19,0.1667726000000016,36.0,True,370,0.35,100
20,20,0.1765180000000015,36.0,True,370,0.35,100
