,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.03259489999999943,172.0,True,250,0.35,100
1,1,0.07785140000000013,237.0,True,250,0.35,100
2,2,0.11701620000000013,252.0,True,250,0.35,100
3,3,0.15593270000000103,259.0,True,250,0.35,100
4,4,0.19431330000000102,294.0,True,250,0.35,100
5,5,0.2320858999999995,310.0,True,250,0.35,100
6,6,0.2695293999999997,335.0,True,250,0.35,100
7,7,0.3065587000000001,354.0,True,250,0.35,100
8,8,0.344376200000001,354.0,True,250,0.35,100
9,9,0.3813981999999996,354.0,True,250,0.35,100
10,10,0.41839030000000044,354.0,True,250,0.35,100
11,11,0.45776599999999945,354.0,True,250,0.35,100
12,12,0.49678790000000106,354.0,True,250,0.35,100
