,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.002469900000000358,0.0,100,0.15,1000
1,1,0.01355240000000002,17.0,100,0.15,1000
2,2,0.01965989999999973,17.0,100,0.15,1000
3,3,0.025998500000000035,17.0,100,0.15,1000
4,4,0.03212870000000034,17.0,100,0.15,1000
5,5,0.03820770000000007,17.0,100,0.15,1000
6,6,0.04428009999999993,17.0,100,0.15,1000
7,7,0.0505779000000004,17.0,100,0.15,1000
8,8,0.056672200000000394,17.0,100,0.15,1000
9,9,0.06292170000000041,17.0,100,0.15,1000
10,10,0.06905960000000011,17.0,100,0.15,1000
11,11,0.07517369999999968,17.0,100,0.15,1000
12,12,0.08148050000000051,17.0,100,0.15,1000
13,13,0.08759349999999966,17.0,100,0.15,1000
14,14,0.09378620000000026,17.0,100,0.15,1000
15,15,0.09989399999999993,17.0,100,0.15,1000
16,16,0.10604060000000004,17.0,100,0.15,1000
17,17,0.11279530000000015,17.0,100,0.15,1000
18,18,0.11895020000000045,17.0,100,0.15,1000
19,19,0.12518100000000043,17.0,100,0.15,1000
20,20,0.13132569999999966,17.0,100,0.15,1000
21,21,0.13745990000000052,17.0,100,0.15,1000
22,22,0.14359430000000017,17.0,100,0.15,1000
23,23,0.14969460000000012,17.0,100,0.15,1000
24,24,0.15581140000000016,17.0,100,0.15,1000
25,25,0.1618366,17.0,100,0.15,1000
26,26,0.16767690000000002,17.0,100,0.15,1000
27,27,0.17345650000000035,17.0,100,0.15,1000
28,28,0.17929230000000018,17.0,100,0.15,1000
29,29,0.18534770000000034,17.0,100,0.15,1000
30,30,0.19104779999999977,17.0,100,0.15,1000
31,31,0.1969662999999997,17.0,100,0.15,1000
32,32,0.20294529999999966,17.0,100,0.15,1000
33,33,0.2088410000000005,17.0,100,0.15,1000
34,34,0.21466589999999997,17.0,100,0.15,1000
35,35,0.2203816000000005,17.0,100,0.15,1000
36,36,0.22630510000000026,17.0,100,0.15,1000
37,37,0.2319274,17.0,100,0.15,1000
38,38,0.2377450999999997,17.0,100,0.15,1000
39,39,0.24335240000000002,17.0,100,0.15,1000
40,40,0.24946290000000015,17.0,100,0.15,1000
41,41,0.2551443999999998,17.0,100,0.15,1000
42,42,0.2608775999999997,17.0,100,0.15,1000
43,43,0.26674350000000047,17.0,100,0.15,1000
44,44,0.27239970000000024,17.0,100,0.15,1000
45,45,0.27820279999999986,17.0,100,0.15,1000
46,46,0.2838846000000004,17.0,100,0.15,1000
47,47,0.2901537999999997,17.0,100,0.15,1000
48,48,0.295871,17.0,100,0.15,1000
49,49,0.3015737000000005,17.0,100,0.15,1000
50,50,0.30814940000000046,17.0,100,0.15,1000
51,51,0.31438789999999983,17.0,100,0.15,1000
52,52,0.3204772,17.0,100,0.15,1000
53,53,0.3266872999999997,17.0,100,0.15,1000
54,54,0.3327942000000004,17.0,100,0.15,1000
55,55,0.33889000000000014,17.0,100,0.15,1000
56,56,0.3450337000000001,17.0,100,0.15,1000
57,57,0.35122430000000016,17.0,100,0.15,1000
58,58,0.35735389999999967,17.0,100,0.15,1000
59,59,0.3634833999999998,17.0,100,0.15,1000
60,60,0.36968409999999974,17.0,100,0.15,1000
61,61,0.3758125000000003,17.0,100,0.15,1000
62,62,0.3818967999999998,17.0,100,0.15,1000
63,63,0.3880977000000003,17.0,100,0.15,1000
64,64,0.3939819,17.0,100,0.15,1000
65,65,0.3998279,17.0,100,0.15,1000
66,66,0.40544150000000023,17.0,100,0.15,1000
67,67,0.4113647,17.0,100,0.15,1000
68,68,0.41698660000000043,17.0,100,0.15,1000
69,69,0.4227976,17.0,100,0.15,1000
70,70,0.42867619999999995,17.0,100,0.15,1000
71,71,0.4344261999999999,17.0,100,0.15,1000
72,72,0.4401390000000003,17.0,100,0.15,1000
73,73,0.4458118999999998,17.0,100,0.15,1000
74,74,0.45175509999999974,17.0,100,0.15,1000
75,75,0.4573714000000004,17.0,100,0.15,1000
76,76,0.46315669999999987,17.0,100,0.15,1000
77,77,0.4688515000000004,17.0,100,0.15,1000
78,78,0.4747269999999997,17.0,100,0.15,1000
79,79,0.48041840000000047,17.0,100,0.15,1000
80,80,0.4860981999999998,17.0,100,0.15,1000
81,81,0.4937541000000003,17.0,100,0.15,1000
82,82,0.5013332000000004,17.0,100,0.15,1000
83,83,0.5082737000000002,17.0,100,0.15,1000
84,84,0.5144649000000001,17.0,100,0.15,1000
85,85,0.5205701999999999,17.0,100,0.15,1000
86,86,0.5263720999999997,17.0,100,0.15,1000
87,87,0.5323283000000005,17.0,100,0.15,1000
88,88,0.5380665000000002,17.0,100,0.15,1000
89,89,0.5438295000000002,17.0,100,0.15,1000
90,90,0.5495494000000001,17.0,100,0.15,1000
91,91,0.5558074,17.0,100,0.15,1000
92,92,0.5615956000000004,17.0,100,0.15,1000
93,93,0.5673404,17.0,100,0.15,1000
94,94,0.5731963000000002,17.0,100,0.15,1000
95,95,0.5789733000000004,17.0,100,0.15,1000
96,96,0.5848806,17.0,100,0.15,1000
97,97,0.5905921000000003,17.0,100,0.15,1000
98,98,0.5964606000000003,17.0,100,0.15,1000
99,99,0.6021498999999997,17.0,100,0.15,1000
100,100,0.6080079000000005,17.0,100,0.15,1000
101,101,0.6138935000000005,17.0,100,0.15,1000
