,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.06893339999999881,365.0,True,250,0.35,100
1,1,0.15500079999999983,499.0,True,250,0.35,100
2,2,0.23550389999999766,499.0,True,250,0.35,100
3,3,0.3168401999999979,533.0,True,250,0.35,100
4,4,0.3986120999999976,553.0,True,250,0.35,100
5,5,0.48012709999999714,645.0,True,250,0.35,100
6,6,0.560928999999998,696.0,True,250,0.35,100
7,7,0.641697599999997,722.0,True,250,0.35,100
8,8,0.7209710999999999,760.0,True,250,0.35,100
9,9,0.7997467999999976,760.0,True,250,0.35,100
10,10,0.8782763999999972,760.0,True,250,0.35,100
11,11,0.9564990999999985,760.0,True,250,0.35,100
12,12,1.0362445999999998,760.0,True,250,0.35,100
13,13,1.1158601999999966,760.0,True,250,0.35,100
