,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,9.160000000463242e-05,0.0,30,5000,0
1,1,0.005819600000009473,0.0,30,5000,0
2,2,0.0058761000000089325,0.0,30,5000,0
3,3,0.005912699999996107,0.0,30,5000,0
4,4,0.005947200000008479,0.0,30,5000,0
5,5,0.005980899999997291,0.0,30,5000,0
6,6,0.006013800000005176,0.0,30,5000,0
7,7,0.0060585000000088485,0.0,30,5000,0
8,8,0.0060930000000070095,0.0,30,5000,0
9,9,0.006127599999999234,0.0,30,5000,0
10,10,0.006160500000007119,0.0,30,5000,0
11,11,0.0061931999999984555,0.0,30,5000,0
12,12,0.006225900000004003,0.0,30,5000,0
13,13,0.006258799999997677,0.0,30,5000,0
14,14,0.006291700000005562,0.0,30,5000,0
15,15,0.006324900000009848,0.0,30,5000,0
16,16,0.0063576000000011845,0.0,30,5000,0
17,17,0.006391600000000608,0.0,30,5000,0
18,18,0.006424800000004893,0.0,30,5000,0
19,19,0.006458199999997305,0.0,30,5000,0
20,20,0.0064916000000039276,0.0,30,5000,0
21,21,0.006524600000005876,0.0,30,5000,0
22,22,0.006557999999998287,0.0,30,5000,0
23,23,0.006591200000002573,0.0,30,5000,0
24,24,0.006624999999999659,0.0,30,5000,0
25,25,0.006658600000008619,0.0,30,5000,0
26,26,0.0066927999999961685,0.0,30,5000,0
27,27,0.006726400000005128,0.0,30,5000,0
28,28,0.006760299999996278,0.0,30,5000,0
29,29,0.006794600000006312,0.0,30,5000,0
30,30,0.006828699999999799,0.0,30,5000,0
31,31,0.00686319999999796,0.0,30,5000,0
32,32,0.006896900000000983,0.0,30,5000,0
33,33,0.00693100000000868,0.0,30,5000,0
34,34,0.006964800000005766,0.0,30,5000,0
35,35,0.006998899999999253,0.0,30,5000,0
36,36,0.007033700000008025,0.0,30,5000,0
37,37,0.0071398999999985335,0.0,30,5000,0
38,38,0.007224800000003029,0.0,30,5000,0
39,39,0.007324600000004011,0.0,30,5000,0
40,40,0.0074259000000012065,0.0,30,5000,0
41,41,0.00748730000000819,0.0,30,5000,0
42,42,0.007582400000003986,0.0,30,5000,0
43,43,0.007662100000004557,0.0,30,5000,0
44,44,0.007740499999997041,0.0,30,5000,0
45,45,0.007834099999996624,0.0,30,5000,0
46,46,0.007896799999997484,0.0,30,5000,0
47,47,0.007953000000000543,0.0,30,5000,0
48,48,0.007994500000009452,0.0,30,5000,0
49,49,0.008077000000000112,0.0,30,5000,0
50,50,0.008133100000009108,0.0,30,5000,0
51,51,0.008188700000005156,0.0,30,5000,0
52,52,0.008229700000001117,0.0,30,5000,0
53,53,0.008270699999997078,0.0,30,5000,0
54,54,0.00831170000000725,0.0,30,5000,0
55,55,0.008363000000002785,0.0,30,5000,0
56,56,0.00839820000000202,0.0,30,5000,0
57,57,0.008433800000005931,0.0,30,5000,0
58,58,0.00846880000000283,0.0,30,5000,0
59,59,0.008505300000010152,0.0,30,5000,0
60,60,0.008563100000003487,0.0,30,5000,0
61,61,0.008600900000004685,0.0,30,5000,0
62,62,0.00866630000000157,0.0,30,5000,0
63,63,0.00874060000001009,0.0,30,5000,0
64,64,0.008777199999997265,0.0,30,5000,0
65,65,0.008813299999999913,0.0,30,5000,0
66,66,0.008849699999998961,0.0,30,5000,0
67,67,0.008886900000007358,0.0,30,5000,0
68,68,0.008922600000005332,0.0,30,5000,0
69,69,0.008959099999998443,0.0,30,5000,0
70,70,0.008995499999997492,0.0,30,5000,0
71,71,0.009031700000008414,0.0,30,5000,0
72,72,0.009074300000008861,0.0,30,5000,0
