,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,6.810000000001537e-05,0.0,100,5000,0
1,1,0.005254899999998841,0.0,100,5000,0
2,2,0.00533839999999941,0.0,100,5000,0
3,3,0.0053712999999984135,0.0,100,5000,0
4,4,0.0054024999999988665,0.0,100,5000,0
5,5,0.005434199999999834,0.0,100,5000,0
6,6,0.005464699999999212,0.0,100,5000,0
7,7,0.005495099999999198,0.0,100,5000,0
8,8,0.0055315000000000225,0.0,100,5000,0
9,9,0.005563099999999821,0.0,100,5000,0
10,10,0.005593299999999246,0.0,100,5000,0
11,11,0.011004999999999043,0.0,100,5000,1
12,12,0.015485599999999877,0.0,100,5000,1
13,13,0.015524299999999158,0.0,100,5000,1
14,14,0.015561699999999234,0.0,100,5000,1
15,15,0.015592799999998519,0.0,100,5000,1
16,16,0.015622599999998599,0.0,100,5000,1
17,17,0.015652299999999286,0.0,100,5000,1
18,18,0.015681899999998805,0.0,100,5000,1
19,19,0.01571109999999898,0.0,100,5000,1
20,20,0.01574009999999859,0.0,100,5000,1
21,21,0.015768800000000027,0.0,100,5000,2
22,22,0.021099699999998833,0.0,100,5000,2
23,23,0.028116299999998873,0.0,100,5000,2
24,24,0.0281577999999989,0.0,100,5000,2
25,25,0.028191899999999492,0.0,100,5000,2
26,26,0.02822369999999985,0.0,100,5000,2
27,27,0.028254999999999697,0.0,100,5000,2
28,28,0.028286399999998935,0.0,100,5000,2
29,29,0.0283194999999985,0.0,100,5000,2
30,30,0.028350099999999046,0.0,100,5000,2
31,31,0.028380699999999592,0.0,100,5000,3
32,32,0.028411499999998924,0.0,100,5000,3
33,33,0.03299369999999868,0.0,100,5000,3
34,34,0.037820999999999216,0.0,100,5000,3
35,35,0.03786440000000013,0.0,100,5000,3
36,36,0.03790069999999979,0.0,100,5000,3
37,37,0.03793459999999982,0.0,100,5000,3
38,38,0.03796849999999985,0.0,100,5000,3
39,39,0.038009799999999316,0.0,100,5000,3
40,40,0.03804199999999902,0.0,100,5000,3
41,41,0.03812009999999866,0.0,100,5000,4
42,42,0.03815249999999892,0.0,100,5000,4
43,43,0.03818579999999905,0.0,100,5000,4
44,44,0.0433924999999995,0.0,100,5000,4
45,45,0.048168099999999825,61.0,100,5000,4
46,46,0.048209699999999245,61.0,100,5000,4
47,47,0.0482459999999989,61.0,100,5000,4
48,48,0.048279299999999026,62.0,100,5000,4
49,49,0.048336899999998906,62.0,100,5000,4
50,50,0.048371599999999404,62.0,100,5000,4
51,51,0.04840669999999925,62.0,100,5000,4
52,52,0.04845959999999927,62.0,100,5000,4
53,53,0.04849319999999935,62.0,100,5000,4
54,54,0.04853209999999919,62.0,100,5000,4
55,55,0.04856509999999936,62.0,100,5000,4
56,56,0.04859989999999925,62.0,100,5000,4
57,57,0.04863339999999994,62.0,100,5000,4
58,58,0.04866889999999913,62.0,100,5000,4
59,59,0.04870289999999855,0.0,100,5000,5
60,60,0.04873869999999947,0.0,100,5000,5
61,61,0.048772099999998986,0.0,100,5000,5
62,62,0.0488048999999986,0.0,100,5000,5
63,63,0.05377219999999916,0.0,100,5000,5
64,64,0.058639299999999395,0.0,100,5000,5
65,65,0.05868149999999872,0.0,100,5000,5
66,66,0.05871829999999889,0.0,100,5000,5
67,67,0.05875230000000009,0.0,100,5000,5
68,68,0.058785799999999,0.0,100,5000,5
69,69,0.05881959999999964,0.0,100,5000,6
70,70,0.05885249999999864,0.0,100,5000,6
71,71,0.058884799999999515,0.0,100,5000,6
72,72,0.05891799999999847,0.0,100,5000,6
73,73,0.058952199999998456,0.0,100,5000,6
74,74,0.06414049999999882,0.0,100,5000,6
75,75,0.06936309999999857,0.0,100,5000,6
76,76,0.0694083999999986,0.0,100,5000,6
77,77,0.06944659999999914,0.0,100,5000,6
78,78,0.0694821999999995,0.0,100,5000,6
79,79,0.0695232999999984,0.0,100,5000,7
80,80,0.06955869999999997,0.0,100,5000,7
81,81,0.0695932999999993,0.0,100,5000,7
82,82,0.06962749999999929,0.0,100,5000,7
83,83,0.06966169999999927,0.0,100,5000,7
84,84,0.06969549999999991,0.0,100,5000,7
85,85,0.07481919999999853,0.0,100,5000,7
86,86,0.07985809999999915,0.0,100,5000,7
87,87,0.07990029999999848,0.0,100,5000,7
88,88,0.0799373999999986,0.0,100,5000,7
89,89,0.07997379999999943,0.0,100,5000,8
90,90,0.08000879999999988,0.0,100,5000,8
91,91,0.08004359999999977,0.0,100,5000,8
92,92,0.08007779999999975,0.0,100,5000,8
93,93,0.08011169999999979,0.0,100,5000,8
94,94,0.08014539999999926,0.0,100,5000,8
95,95,0.08017929999999929,0.0,100,5000,8
96,96,0.08531949999999888,0.0,100,5000,8
97,97,0.0904290999999997,0.0,100,5000,8
98,98,0.09047449999999913,0.0,100,5000,8
99,99,0.09051219999999915,0.0,100,5000,9
100,100,0.09055279999999932,0.0,100,5000,9
101,101,0.09058839999999968,0.0,100,5000,9
102,102,0.0906230999999984,0.0,100,5000,9
103,103,0.09065760000000012,0.0,100,5000,9
104,104,0.0906924,0.0,100,5000,9
105,105,0.09072649999999882,0.0,100,5000,9
106,106,0.09076079999999997,0.0,100,5000,9
107,107,0.09588159999999846,0.0,100,5000,9
108,108,0.10063019999999945,0.0,100,5000,9
109,109,0.10067559999999887,0.0,100,5000,10
110,110,0.10071409999999936,0.0,100,5000,10
111,111,0.10075049999999841,0.0,100,5000,10
112,112,0.10078659999999928,0.0,100,5000,10
113,113,0.10082189999999969,0.0,100,5000,10
114,114,0.10085729999999948,0.0,100,5000,10
115,115,0.10089239999999933,0.0,100,5000,10
116,116,0.10092849999999842,0.0,100,5000,10
117,117,0.1009639,0.0,100,5000,10
118,118,0.10587419999999881,0.0,100,5000,10
119,119,0.11075279999999843,0.0,100,5000,11
120,120,0.1107971999999986,0.0,100,5000,11
121,121,0.11083709999999947,0.0,100,5000,11
122,122,0.1108747000000001,0.0,100,5000,11
123,123,0.11091169999999906,0.0,100,5000,11
124,124,0.11094799999999871,0.0,100,5000,11
125,125,0.11098379999999963,0.0,100,5000,11
126,126,0.11101939999999999,0.0,100,5000,11
127,127,0.11105749999999937,0.0,100,5000,11
128,128,0.11109379999999902,0.0,100,5000,11
129,129,0.11623519999999843,0.0,100,5000,12
130,130,0.1216627999999993,0.0,100,5000,12
131,131,0.12170959999999909,0.0,100,5000,12
132,132,0.12175029999999865,0.0,100,5000,12
133,133,0.12178929999999966,0.0,100,5000,12
134,134,0.12182759999999959,0.0,100,5000,12
135,135,0.12186599999999892,0.0,100,5000,12
136,136,0.1219032999999996,0.0,100,5000,12
137,137,0.12194049999999912,0.0,100,5000,12
138,138,0.12197839999999971,0.0,100,5000,12
139,139,0.12201639999999969,0.0,100,5000,13
140,140,0.12706090000000003,0.0,100,5000,13
141,141,0.1319593000000001,0.0,100,5000,13
142,142,0.13203850000000017,0.0,100,5000,13
143,143,0.1320964999999994,0.0,100,5000,13
144,144,0.13216199999999922,0.0,100,5000,13
145,145,0.13221669999999897,0.0,100,5000,13
146,146,0.13225359999999853,0.0,100,5000,13
147,147,0.13229009999999874,0.0,100,5000,13
148,148,0.13232589999999966,0.0,100,5000,13
149,149,0.13236500000000007,0.0,100,5000,14
150,150,0.13240159999999968,0.0,100,5000,14
151,151,0.13871499999999948,0.0,100,5000,14
152,152,0.14385459999999917,0.0,100,5000,14
153,153,0.14389969999999863,0.0,100,5000,14
154,154,0.1439395000000001,0.0,100,5000,14
155,155,0.14397699999999958,0.0,100,5000,14
156,156,0.14401509999999895,0.0,100,5000,14
157,157,0.14405229999999847,0.0,100,5000,14
158,158,0.1440886999999993,0.0,100,5000,14
159,159,0.14412489999999956,0.0,100,5000,15
160,160,0.14416109999999982,0.0,100,5000,15
161,161,0.14419719999999892,0.0,100,5000,15
162,162,0.1495628,0.0,100,5000,15
163,163,0.15467280000000017,0.0,100,5000,15
164,164,0.1547193,0.0,100,5000,15
165,165,0.15476020000000013,0.0,100,5000,15
166,166,0.1547988999999994,0.0,100,5000,15
167,167,0.15483769999999986,0.0,100,5000,15
168,168,0.15487759999999895,0.0,100,5000,15
169,169,0.1549163999999994,0.0,100,5000,16
170,170,0.15495469999999933,0.0,100,5000,16
171,171,0.15499319999999983,0.0,100,5000,16
172,172,0.1550313999999986,0.0,100,5000,16
173,173,0.1601543999999997,0.0,100,5000,16
174,174,0.16516090000000005,0.0,100,5000,16
175,175,0.16520899999999905,0.0,100,5000,16
176,176,0.16525059999999847,0.0,100,5000,16
177,177,0.1652901,0.0,100,5000,16
178,178,0.16532809999999998,0.0,100,5000,16
179,179,0.16536550000000005,0.0,100,5000,17
180,180,0.16540279999999896,0.0,100,5000,17
181,181,0.16544019999999904,0.0,100,5000,17
182,182,0.16547759999999911,0.0,100,5000,17
183,183,0.16551909999999914,0.0,100,5000,17
184,184,0.17104439999999954,0.0,100,5000,17
185,185,0.17661659999999912,0.0,100,5000,17
186,186,0.1766647999999993,0.0,100,5000,17
187,187,0.17670649999999988,0.0,100,5000,17
188,188,0.17674659999999953,0.0,100,5000,17
189,189,0.17678589999999872,0.0,100,5000,18
190,190,0.17682499999999912,0.0,100,5000,18
191,191,0.17686349999999962,0.0,100,5000,18
192,192,0.1769444,0.0,100,5000,18
193,193,0.17698249999999938,0.0,100,5000,18
194,194,0.17702069999999992,0.0,100,5000,18
195,195,0.18326680000000017,0.0,100,5000,18
196,196,0.19027339999999882,0.0,100,5000,18
197,197,0.19033609999999967,0.0,100,5000,18
198,198,0.19037809999999844,0.0,100,5000,18
199,199,0.1904174999999988,0.0,100,5000,19
200,200,0.19045569999999934,0.0,100,5000,19
201,201,0.19049429999999923,0.0,100,5000,19
202,202,0.19056669999999976,0.0,100,5000,19
203,203,0.19062160000000006,0.0,100,5000,19
204,204,0.1907211999999987,0.0,100,5000,19
205,205,0.1907975999999998,0.0,100,5000,19
206,206,0.19782649999999968,0.0,100,5000,19
207,207,0.20347949999999848,0.0,100,5000,19
208,208,0.20353029999999883,0.0,100,5000,19
209,209,0.2035733999999998,0.0,100,5000,20
210,210,0.20361359999999884,0.0,100,5000,20
211,211,0.20365399999999845,0.0,100,5000,20
212,212,0.20369429999999866,0.0,100,5000,20
213,213,0.20373369999999902,0.0,100,5000,20
214,214,0.2037735999999999,0.0,100,5000,20
215,215,0.20381289999999908,0.0,100,5000,20
216,216,0.2038751999999988,0.0,100,5000,20
217,217,0.21011749999999907,61.0,100,5000,20
218,218,0.21620349999999888,62.0,100,5000,20
219,219,0.21625240000000012,62.0,100,5000,20
220,220,0.2162948999999994,62.0,100,5000,20
221,221,0.21633619999999887,62.0,100,5000,20
222,222,0.216377099999999,62.0,100,5000,20
223,223,0.21641779999999855,62.0,100,5000,20
224,224,0.21645809999999877,62.0,100,5000,20
225,225,0.21651189999999865,62.0,100,5000,20
226,226,0.21658689999999936,62.0,100,5000,20
227,227,0.21664269999999952,62.0,100,5000,20
228,228,0.2226241999999985,62.0,100,5000,20
229,229,0.22917279999999884,0.0,100,5000,21
230,230,0.22922089999999962,0.0,100,5000,21
231,231,0.2292632000000001,0.0,100,5000,21
232,232,0.2293031999999986,0.0,100,5000,21
233,233,0.22934330000000003,0.0,100,5000,21
234,234,0.2293851,0.0,100,5000,21
235,235,0.22942479999999854,0.0,100,5000,21
236,236,0.22946370000000016,0.0,100,5000,21
237,237,0.2295311999999985,0.0,100,5000,21
238,238,0.22959469999999982,59.0,100,5000,21
239,239,0.22963599999999929,59.0,100,5000,21
240,240,0.2296762999999995,59.0,100,5000,21
241,241,0.22971889999999995,59.0,100,5000,21
242,242,0.22976109999999927,63.0,100,5000,21
243,243,0.2298013000000001,63.0,100,5000,21
244,244,0.22984310000000008,63.0,100,5000,21
245,245,0.2299093999999986,63.0,100,5000,21
246,246,0.22996699999999848,63.0,100,5000,21
247,247,0.23000699999999874,63.0,100,5000,21
248,248,0.2300468999999996,63.0,100,5000,21
249,249,0.23616239999999955,63.0,100,5000,21
250,250,0.24259399999999864,63.0,100,5000,21
251,251,0.24265909999999913,63.0,100,5000,21
252,252,0.2427275999999985,63.0,100,5000,21
253,253,0.2427722999999986,0.0,100,5000,22
254,254,0.24281639999999882,0.0,100,5000,22
255,255,0.24289829999999846,55.0,100,5000,22
256,256,0.24294199999999933,59.0,100,5000,22
257,257,0.24299859999999995,59.0,100,5000,22
258,258,0.24303989999999942,59.0,100,5000,22
259,259,0.24310399999999888,59.0,100,5000,22
260,260,0.2431719000000001,59.0,100,5000,22
261,261,0.2432148999999999,60.0,100,5000,22
262,262,0.24327189999999987,60.0,100,5000,22
263,263,0.2433335999999997,60.0,100,5000,22
264,264,0.2433759999999996,60.0,100,5000,22
265,265,0.24341929999999934,60.0,100,5000,22
266,266,0.24346289999999904,60.0,100,5000,22
267,267,0.24352790000000013,60.0,100,5000,22
268,268,0.24358759999999968,62.0,100,5000,22
269,269,0.243629799999999,62.0,100,5000,22
270,270,0.24367260000000002,62.0,100,5000,22
271,271,0.2437144,62.0,100,5000,22
272,272,0.24375599999999942,62.0,100,5000,22
273,273,0.24379819999999874,62.0,100,5000,22
274,274,0.25000409999999995,62.0,100,5000,22
275,275,0.25683659999999975,62.0,100,5000,22
276,276,0.2568885999999999,62.0,100,5000,22
277,277,0.25695849999999965,62.0,100,5000,22
278,278,0.2570692000000001,62.0,100,5000,22
279,279,0.25711369999999967,0.0,100,5000,23
280,280,0.2571582999999986,0.0,100,5000,23
281,281,0.25720169999999953,0.0,100,5000,23
282,282,0.2572446999999993,0.0,100,5000,23
283,283,0.2573071999999996,0.0,100,5000,23
284,284,0.2573533999999995,0.0,100,5000,23
285,285,0.25739719999999977,0.0,100,5000,23
286,286,0.2574424999999998,0.0,100,5000,23
287,287,0.25748570000000015,0.0,100,5000,23
288,288,0.2575479999999999,0.0,100,5000,23
289,289,0.2576181999999996,0.0,100,5000,24
290,290,0.25769869999999884,0.0,100,5000,24
291,291,0.2577594999999988,0.0,100,5000,24
292,292,0.2578195000000001,0.0,100,5000,24
293,293,0.2578997999999988,56.0,100,5000,24
294,294,0.2579892999999984,57.0,100,5000,24
295,295,0.25803269999999934,57.0,100,5000,24
296,296,0.2580802999999996,57.0,100,5000,24
297,297,0.2581271999999988,57.0,100,5000,24
298,298,0.2581736999999986,57.0,100,5000,24
299,299,0.25821769999999944,57.0,100,5000,24
300,300,0.25827879999999936,57.0,100,5000,24
301,301,0.26493009999999906,57.0,100,5000,24
302,302,0.2711612999999993,57.0,100,5000,24
303,303,0.27123160000000013,57.0,100,5000,24
304,304,0.2712791999999986,57.0,100,5000,24
305,305,0.27132509999999854,58.0,100,5000,25
306,306,0.27137049999999974,58.0,100,5000,25
307,307,0.27143669999999886,58.0,100,5000,25
308,308,0.27148229999999884,58.0,100,5000,25
309,309,0.2715622,58.0,100,5000,25
310,310,0.27162419999999976,60.0,100,5000,25
311,311,0.27169929999999987,60.0,100,5000,25
312,312,0.27864679999999886,60.0,100,5000,25
313,313,0.28523809999999905,60.0,100,5000,25
314,314,0.2852908999999997,60.0,100,5000,25
315,315,0.2853382,60.0,100,5000,25
316,316,0.2853835999999994,60.0,100,5000,25
317,317,0.2854519999999994,60.0,100,5000,25
318,318,0.28551769999999976,60.0,100,5000,25
319,319,0.2855990999999989,60.0,100,5000,25
320,320,0.2856445000000001,60.0,100,5000,25
321,321,0.28568899999999964,0.0,100,5000,26
322,322,0.2857354000000001,0.0,100,5000,26
323,323,0.28577989999999964,0.0,100,5000,26
324,324,0.2858263999999995,0.0,100,5000,26
325,325,0.2859185999999987,0.0,100,5000,26
326,326,0.28596489999999974,0.0,100,5000,26
327,327,0.2860087999999994,0.0,100,5000,26
328,328,0.28605269999999905,0.0,100,5000,26
329,329,0.2932505999999986,0.0,100,5000,26
330,330,0.29945419999999956,0.0,100,5000,26
331,331,0.2995094999999992,0.0,100,5000,27
332,332,0.29956289999999974,0.0,100,5000,27
333,333,0.2996105,0.0,100,5000,27
334,334,0.2996591999999989,0.0,100,5000,27
335,335,0.29972589999999855,0.0,100,5000,27
336,336,0.29977429999999927,0.0,100,5000,27
337,337,0.2998206999999997,0.0,100,5000,27
338,338,0.2998688999999999,0.0,100,5000,27
339,339,0.2999180999999993,0.0,100,5000,27
340,340,0.2999665999999994,0.0,100,5000,27
341,341,0.3000133999999992,58.0,100,5000,28
342,342,0.30006169999999877,58.0,100,5000,28
