,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0026103000000006205,1.0,200,0.2,1000
1,1,0.017886800000000314,17.0,200,0.2,1000
2,2,0.02828609999999987,17.0,200,0.2,1000
3,3,0.0386728999999999,17.0,200,0.2,1000
4,4,0.04886540000000039,17.0,200,0.2,1000
5,5,0.05918850000000031,17.0,200,0.2,1000
6,6,0.06937640000000034,17.0,200,0.2,1000
7,7,0.0796733999999999,17.0,200,0.2,1000
8,8,0.09006140000000062,17.0,200,0.2,1000
9,9,0.10016289999999994,17.0,200,0.2,1000
10,10,0.11049389999999981,17.0,200,0.2,1000
11,11,0.12081199999999992,17.0,200,0.2,1000
12,12,0.1310248000000005,17.0,200,0.2,1000
13,13,0.14127640000000063,17.0,200,0.2,1000
14,14,0.15163850000000068,17.0,200,0.2,1000
15,15,0.1619048000000003,17.0,200,0.2,1000
16,16,0.17248140000000056,17.0,200,0.2,1000
17,17,0.18273340000000005,17.0,200,0.2,1000
18,18,0.19289880000000004,17.0,200,0.2,1000
19,19,0.2031945000000004,17.0,200,0.2,1000
20,20,0.21341490000000007,17.0,200,0.2,1000
21,21,0.2235358000000005,17.0,200,0.2,1000
22,22,0.23391030000000068,17.0,200,0.2,1000
23,23,0.24424210000000013,17.0,200,0.2,1000
24,24,0.25436320000000023,17.0,200,0.2,1000
25,25,0.2646133000000006,17.0,200,0.2,1000
26,26,0.27496600000000004,17.0,200,0.2,1000
27,27,0.2851942000000003,17.0,200,0.2,1000
28,28,0.2955408000000004,17.0,200,0.2,1000
29,29,0.30590260000000047,17.0,200,0.2,1000
30,30,0.31613250000000015,17.0,200,0.2,1000
31,31,0.32653650000000045,17.0,200,0.2,1000
32,32,0.3367330000000006,17.0,200,0.2,1000
33,33,0.34703010000000045,17.0,200,0.2,1000
34,34,0.35748650000000026,17.0,200,0.2,1000
35,35,0.3691696000000002,17.0,200,0.2,1000
36,36,0.3795654000000006,17.0,200,0.2,1000
37,37,0.38996800000000054,17.0,200,0.2,1000
38,38,0.4003003999999999,17.0,200,0.2,1000
39,39,0.4104442000000006,17.0,200,0.2,1000
40,40,0.4211135000000006,17.0,200,0.2,1000
41,41,0.431527,17.0,200,0.2,1000
42,42,0.4418123999999999,17.0,200,0.2,1000
43,43,0.45194620000000096,17.0,200,0.2,1000
44,44,0.46220520000000054,17.0,200,0.2,1000
45,45,0.4722426000000004,17.0,200,0.2,1000
46,46,0.48328600000000055,17.0,200,0.2,1000
47,47,0.4937851000000011,17.0,200,0.2,1000
48,48,0.5038479000000011,17.0,200,0.2,1000
49,49,0.5139579000000003,17.0,200,0.2,1000
50,50,0.5240368999999996,17.0,200,0.2,1000
51,51,0.5339941999999995,17.0,200,0.2,1000
52,52,0.5442910000000003,17.0,200,0.2,1000
53,53,0.5545888999999997,17.0,200,0.2,1000
54,54,0.5647655000000009,17.0,200,0.2,1000
55,55,0.5750987000000007,17.0,200,0.2,1000
56,56,0.5854587000000011,17.0,200,0.2,1000
57,57,0.5959393999999998,17.0,200,0.2,1000
58,58,0.6065448000000009,17.0,200,0.2,1000
59,59,0.6170590999999996,17.0,200,0.2,1000
60,60,0.6272788999999994,17.0,200,0.2,1000
61,61,0.6375373000000009,17.0,200,0.2,1000
62,62,0.650293200000001,17.0,200,0.2,1000
63,63,0.6609226999999995,17.0,200,0.2,1000
64,64,0.6714176000000007,17.0,200,0.2,1000
65,65,0.681948900000001,17.0,200,0.2,1000
66,66,0.6923958000000008,17.0,200,0.2,1000
67,67,0.7026436000000009,17.0,200,0.2,1000
68,68,0.712921800000001,17.0,200,0.2,1000
69,69,0.7231948000000008,17.0,200,0.2,1000
70,70,0.7333524999999996,17.0,200,0.2,1000
71,71,0.7436464999999997,17.0,200,0.2,1000
72,72,0.7539667000000003,17.0,200,0.2,1000
73,73,0.7643379999999995,17.0,200,0.2,1000
74,74,0.7749557999999999,17.0,200,0.2,1000
75,75,0.7856554000000004,17.0,200,0.2,1000
76,76,0.7964346999999998,17.0,200,0.2,1000
77,77,0.8070139999999997,17.0,200,0.2,1000
78,78,0.8176512000000011,17.0,200,0.2,1000
79,79,0.8281552000000003,17.0,200,0.2,1000
80,80,0.8389039000000009,17.0,200,0.2,1000
81,81,0.8492859000000008,17.0,200,0.2,1000
82,82,0.8597471000000008,17.0,200,0.2,1000
83,83,0.8701864000000006,17.0,200,0.2,1000
84,84,0.8808426999999996,17.0,200,0.2,1000
85,85,0.8912891000000007,17.0,200,0.2,1000
86,86,0.9016585000000008,17.0,200,0.2,1000
87,87,0.9120505000000003,17.0,200,0.2,1000
88,88,0.9223539000000001,17.0,200,0.2,1000
89,89,0.932797700000001,17.0,200,0.2,1000
90,90,0.9431950000000002,17.0,200,0.2,1000
91,91,0.9539014000000003,17.0,200,0.2,1000
92,92,0.9643944000000007,17.0,200,0.2,1000
93,93,0.9755902000000001,17.0,200,0.2,1000
94,94,0.9864614999999999,17.0,200,0.2,1000
95,95,0.9970055000000011,17.0,200,0.2,1000
96,96,1.0075589999999996,17.0,200,0.2,1000
97,97,1.0180217000000011,17.0,200,0.2,1000
98,98,1.0286052000000003,17.0,200,0.2,1000
99,99,1.0389880000000007,17.0,200,0.2,1000
100,100,1.0494562000000007,17.0,200,0.2,1000
101,101,1.059786700000001,17.0,200,0.2,1000
