,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.002921399999999963,0.0,100,0.05,100
1,1,0.018092099999999833,0.0,100,0.05,100
2,2,0.026101599999999836,0.0,100,0.05,100
3,3,0.03326319999999994,0.0,100,0.05,100
4,4,0.041795399999999816,380.0,100,0.05,100
5,5,0.050110999999999795,380.0,100,0.05,100
6,6,0.057612899999999856,380.0,100,0.05,100
7,7,0.06642889999999979,380.0,100,0.05,100
8,8,0.07487539999999981,380.0,100,0.05,100
9,9,0.08248649999999991,380.0,100,0.05,100
10,10,0.0031943999999999306,0.0,100,0.1,100
11,11,0.024851599999999863,324.0,100,0.1,100
12,12,0.03582160000000001,347.0,100,0.1,100
13,13,0.04872119999999991,356.0,100,0.1,100
14,14,0.05971499999999996,365.0,100,0.1,100
15,15,0.07065870000000007,371.0,100,0.1,100
16,16,0.08182479999999992,374.0,100,0.1,100
17,17,0.090808,380.0,100,0.1,100
18,18,0.0996492,381.0,100,0.1,100
19,19,0.10804949999999991,383.0,100,0.1,100
20,20,0.11641180000000007,383.0,100,0.1,100
21,21,0.1238454,383.0,100,0.1,100
22,22,0.13219209999999992,383.0,100,0.1,100
23,23,0.14050209999999996,383.0,100,0.1,100
24,24,0.1496636,383.0,100,0.1,100
25,25,0.003093200000000129,0.0,100,0.15000000000000002,100
26,26,0.017699700000000096,383.0,100,0.15000000000000002,100
27,27,0.02610290000000015,383.0,100,0.15000000000000002,100
28,28,0.035273600000000016,383.0,100,0.15000000000000002,100
29,29,0.043553000000000175,383.0,100,0.15000000000000002,100
30,30,0.05076080000000016,383.0,100,0.15000000000000002,100
31,31,0.05823360000000011,383.0,100,0.15000000000000002,100
32,32,0.0028207000000000093,0.0,100,0.2,100
33,33,0.01778449999999987,0.0,100,0.2,100
34,34,0.025222599999999984,370.0,100,0.2,100
35,35,0.032987099999999936,382.0,100,0.2,100
36,36,0.04251490000000002,383.0,100,0.2,100
37,37,0.050121300000000035,383.0,100,0.2,100
38,38,0.05804199999999993,383.0,100,0.2,100
39,39,0.06701120000000005,383.0,100,0.2,100
40,40,0.07473360000000007,383.0,100,0.2,100
41,41,0.0836349999999999,383.0,100,0.2,100
42,42,0.003234000000000181,0.0,100,0.25,100
43,43,0.017762100000000114,0.0,100,0.25,100
44,44,0.025385300000000166,0.0,100,0.25,100
45,45,0.03257700000000008,373.0,100,0.25,100
