,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.010957300000000059,62.0,True,200,0.05,100
1,1,0.03635670000000002,95.0,True,200,0.05,100
2,2,0.05537970000000003,100.0,True,200,0.05,100
3,3,0.07397050000000016,103.0,True,200,0.05,100
4,4,0.09118230000000005,104.0,True,200,0.05,100
5,5,0.10983750000000003,104.0,True,200,0.05,100
6,6,0.12712560000000006,104.0,True,200,0.05,100
7,7,0.15342370000000005,104.0,True,200,0.05,100
8,8,0.17861990000000016,104.0,True,200,0.05,100
9,9,0.20693260000000002,104.0,True,200,0.05,100
10,10,0.011024100000000203,62.0,True,200,0.15000000000000002,100
11,11,0.03639120000000018,94.0,True,200,0.15000000000000002,100
12,12,0.055776100000000106,97.0,True,200,0.15000000000000002,100
13,13,0.0746038,108.0,True,200,0.15000000000000002,100
14,14,0.09346969999999999,116.0,True,200,0.15000000000000002,100
15,15,0.11217490000000008,119.0,True,200,0.15000000000000002,100
16,16,0.13059290000000012,121.0,True,200,0.15000000000000002,100
17,17,0.1488395,121.0,True,200,0.15000000000000002,100
18,18,0.1663152000000001,121.0,True,200,0.15000000000000002,100
19,19,0.19507560000000002,121.0,True,200,0.15000000000000002,100
20,20,0.2203655,121.0,True,200,0.15000000000000002,100
21,21,0.2464550000000001,121.0,True,200,0.15000000000000002,100
22,22,0.01058709999999996,62.0,True,200,0.25000000000000006,100
23,23,0.03706520000000024,90.0,True,200,0.25000000000000006,100
24,24,0.058430299999999935,92.0,True,200,0.25000000000000006,100
25,25,0.07980199999999993,92.0,True,200,0.25000000000000006,100
26,26,0.10041220000000006,100.0,True,200,0.25000000000000006,100
27,27,0.12072819999999984,100.0,True,200,0.25000000000000006,100
28,28,0.14161029999999997,109.0,True,200,0.25000000000000006,100
29,29,0.16160830000000015,113.0,True,200,0.25000000000000006,100
30,30,0.1817381,118.0,True,200,0.25000000000000006,100
31,31,0.2015994000000001,125.0,True,200,0.25000000000000006,100
32,32,0.22149660000000004,127.0,True,200,0.25000000000000006,100
33,33,0.24125219999999992,130.0,True,200,0.25000000000000006,100
34,34,0.26017460000000003,131.0,True,200,0.25000000000000006,100
35,35,0.27963070000000023,131.0,True,200,0.25000000000000006,100
36,36,0.2985551000000002,131.0,True,200,0.25000000000000006,100
37,37,0.32262199999999996,131.0,True,200,0.25000000000000006,100
38,38,0.3482167999999999,131.0,True,200,0.25000000000000006,100
39,39,0.3741761000000001,131.0,True,200,0.25000000000000006,100
40,40,0.010630599999999824,62.0,True,200,0.35000000000000003,100
41,41,0.039382100000000086,91.0,True,200,0.35000000000000003,100
42,42,0.06056650000000019,96.0,True,200,0.35000000000000003,100
43,43,0.08177009999999996,96.0,True,200,0.35000000000000003,100
44,44,0.1029738,97.0,True,200,0.35000000000000003,100
45,45,0.12381850000000005,100.0,True,200,0.35000000000000003,100
46,46,0.14495840000000015,114.0,True,200,0.35000000000000003,100
47,47,0.1659872,114.0,True,200,0.35000000000000003,100
48,48,0.18677959999999993,121.0,True,200,0.35000000000000003,100
49,49,0.20791350000000008,121.0,True,200,0.35000000000000003,100
50,50,0.22901900000000008,124.0,True,200,0.35000000000000003,100
51,51,0.24935300000000016,125.0,True,200,0.35000000000000003,100
52,52,0.27016989999999996,125.0,True,200,0.35000000000000003,100
53,53,0.29026510000000005,125.0,True,200,0.35000000000000003,100
