,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.168498900000003,952.0,True,250,0.35,100
1,1,0.3611060000000066,1064.0,True,250,0.35,100
2,2,0.5563369999999992,1064.0,True,250,0.35,100
3,3,0.7535620000000023,1147.0,True,250,0.35,100
4,4,0.9622753999999958,1147.0,True,250,0.35,100
5,5,1.1606972000000013,1341.0,True,250,0.35,100
6,6,1.3618783000000008,1343.0,True,250,0.35,100
7,7,1.5598765000000014,1414.0,True,250,0.35,100
8,8,1.7597702999999996,1489.0,True,250,0.35,100
9,9,1.9580365999999998,1644.0,True,250,0.35,100
10,10,2.1563064000000054,1694.0,True,250,0.35,100
11,11,2.351992100000004,1776.0,True,250,0.35,100
12,12,2.542930999999996,1811.0,True,250,0.35,100
13,13,2.7315855000000084,1811.0,True,250,0.35,100
14,14,2.9219042,1811.0,True,250,0.35,100
15,15,3.122553499999995,1811.0,True,250,0.35,100
16,16,3.3262279000000063,1811.0,True,250,0.35,100
17,17,3.539615900000001,1811.0,True,250,0.35,100
