,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.003354299999998034,0.0,100,0.15,1000
1,1,0.017724400000005858,0.0,100,0.15,1000
2,2,0.025376899999997704,0.0,100,0.15,1000
3,3,0.034705200000004766,0.0,100,0.15,1000
4,4,0.04243230000000153,0.0,100,0.15,1000
5,5,0.05029240000000357,0.0,100,0.15,1000
6,6,0.05851939999999445,0.0,100,0.15,1000
7,7,0.0667966999999976,0.0,100,0.15,1000
8,8,0.07439560000000256,0.0,100,0.15,1000
9,9,0.08225899999999342,0.0,100,0.15,1000
10,10,0.08994160000000306,0.0,100,0.15,1000
11,11,0.09901849999999968,0.0,100,0.15,1000
12,12,0.10734709999999836,0.0,100,0.15,1000
13,13,0.1151569999999964,0.0,100,0.15,1000
14,14,0.12361869999999442,0.0,100,0.15,1000
15,15,0.1318219000000056,0.0,100,0.15,1000
16,16,0.14065820000000429,0.0,100,0.15,1000
17,17,0.14856899999999484,0.0,100,0.15,1000
18,18,0.1581101000000018,0.0,100,0.15,1000
19,19,0.16600280000000112,0.0,100,0.15,1000
20,20,0.1740068000000008,0.0,100,0.15,1000
21,21,0.1819856000000044,0.0,100,0.15,1000
22,22,0.19018579999999474,0.0,100,0.15,1000
23,23,0.19818510000000344,0.0,100,0.15,1000
24,24,0.2063322999999997,0.0,100,0.15,1000
25,25,0.21401409999999998,0.0,100,0.15,1000
26,26,0.22355240000000265,0.0,100,0.15,1000
27,27,0.23173280000000318,0.0,100,0.15,1000
28,28,0.23999200000000087,0.0,100,0.15,1000
29,29,0.2479598999999979,0.0,100,0.15,1000
30,30,0.25646890000000155,0.0,100,0.15,1000
31,31,0.2644092000000029,0.0,100,0.15,1000
32,32,0.2728629000000069,0.0,100,0.15,1000
33,33,0.28148190000000284,0.0,100,0.15,1000
34,34,0.2895639999999986,0.0,100,0.15,1000
35,35,0.29781149999999457,0.0,100,0.15,1000
36,36,0.3058010999999965,0.0,100,0.15,1000
37,37,0.3141705999999971,0.0,100,0.15,1000
38,38,0.3221415999999948,0.0,100,0.15,1000
39,39,0.330219299999996,0.0,100,0.15,1000
40,40,0.33813879999999585,0.0,100,0.15,1000
41,41,0.3478549000000015,0.0,100,0.15,1000
42,42,0.3562773999999962,0.0,100,0.15,1000
43,43,0.3641836999999981,0.0,100,0.15,1000
44,44,0.3721028000000075,0.0,100,0.15,1000
45,45,0.38221629999999607,0.0,100,0.15,1000
46,46,0.39271610000000123,0.0,100,0.15,1000
47,47,0.4022597000000019,0.0,100,0.15,1000
48,48,0.41336139999999943,0.0,100,0.15,1000
49,49,0.42143769999999847,0.0,100,0.15,1000
50,50,0.4319938999999948,0.0,100,0.15,1000
51,51,0.44178479999999354,0.0,100,0.15,1000
52,52,0.45003769999999577,0.0,100,0.15,1000
53,53,0.45823500000000195,0.0,100,0.15,1000
54,54,0.4661033999999944,0.0,100,0.15,1000
55,55,0.4748186000000061,0.0,100,0.15,1000
56,56,0.4827575000000053,0.0,100,0.15,1000
57,57,0.4908333000000056,0.0,100,0.15,1000
58,58,0.49885469999999543,0.0,100,0.15,1000
59,59,0.5074924000000038,0.0,100,0.15,1000
60,60,0.5152836999999977,0.0,100,0.15,1000
61,61,0.5237187000000034,0.0,100,0.15,1000
62,62,0.5316549000000066,0.0,100,0.15,1000
63,63,0.540877100000003,0.0,100,0.15,1000
64,64,0.5489828999999986,0.0,100,0.15,1000
65,65,0.5572415999999976,0.0,100,0.15,1000
66,66,0.5650210000000015,0.0,100,0.15,1000
