,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0030855999999985784,0.0,100,0.15,1000
1,1,0.015561699999999234,140.0,100,0.15,1000
2,2,0.022446299999998587,140.0,100,0.15,1000
3,3,0.029157600000001338,140.0,100,0.15,1000
4,4,0.03716439999999821,140.0,100,0.15,1000
5,5,0.04846339999999927,140.0,100,0.15,1000
6,6,0.055186200000001406,140.0,100,0.15,1000
7,7,0.06209760000000131,140.0,100,0.15,1000
8,8,0.06973969999999952,140.0,100,0.15,1000
9,9,0.07657010000000142,140.0,100,0.15,1000
10,10,0.08328679999999977,140.0,100,0.15,1000
11,11,0.08991220000000055,140.0,100,0.15,1000
12,12,0.09710469999999916,140.0,100,0.15,1000
13,13,0.1036836000000001,140.0,100,0.15,1000
14,14,0.1104036999999991,140.0,100,0.15,1000
15,15,0.11759100000000089,140.0,100,0.15,1000
16,16,0.12406490000000048,140.0,100,0.15,1000
17,17,0.1319417999999999,140.0,100,0.15,1000
18,18,0.13919519999999963,140.0,100,0.15,1000
19,19,0.14607549999999847,140.0,100,0.15,1000
20,20,0.15261830000000032,140.0,100,0.15,1000
21,21,0.15927429999999987,140.0,100,0.15,1000
22,22,0.16775230000000008,140.0,100,0.15,1000
23,23,0.17419220000000024,140.0,100,0.15,1000
24,24,0.18235569999999868,140.0,100,0.15,1000
25,25,0.18937599999999932,140.0,100,0.15,1000
26,26,0.19780689999999979,140.0,100,0.15,1000
27,27,0.20433919999999972,140.0,100,0.15,1000
28,28,0.21193799999999996,140.0,100,0.15,1000
29,29,0.2195639000000007,140.0,100,0.15,1000
30,30,0.22782330000000073,140.0,100,0.15,1000
31,31,0.23479760000000027,140.0,100,0.15,1000
32,32,0.24162159999999844,140.0,100,0.15,1000
33,33,0.2483001999999992,140.0,100,0.15,1000
34,34,0.2548382999999994,140.0,100,0.15,1000
35,35,0.2630820000000007,140.0,100,0.15,1000
36,36,0.26991370000000003,140.0,100,0.15,1000
37,37,0.27681229999999957,140.0,100,0.15,1000
38,38,0.2833617000000004,140.0,100,0.15,1000
39,39,0.29145150000000086,140.0,100,0.15,1000
40,40,0.29865470000000016,140.0,100,0.15,1000
41,41,0.3059094000000009,140.0,100,0.15,1000
42,42,0.31243080000000134,140.0,100,0.15,1000
43,43,0.3193090999999981,140.0,100,0.15,1000
44,44,0.32673189999999863,140.0,100,0.15,1000
45,45,0.33335139999999797,140.0,100,0.15,1000
46,46,0.34042519999999854,140.0,100,0.15,1000
47,47,0.3470356999999993,140.0,100,0.15,1000
48,48,0.35489339999999814,140.0,100,0.15,1000
49,49,0.3616002999999992,140.0,100,0.15,1000
50,50,0.36845639999999946,140.0,100,0.15,1000
51,51,0.37497760000000113,140.0,100,0.15,1000
52,52,0.3817833999999998,140.0,100,0.15,1000
53,53,0.3896197999999984,140.0,100,0.15,1000
54,54,0.3965962000000012,140.0,100,0.15,1000
55,55,0.40311709999999934,140.0,100,0.15,1000
56,56,0.409590699999999,140.0,100,0.15,1000
57,57,0.41688840000000127,140.0,100,0.15,1000
58,58,0.42339139999999986,140.0,100,0.15,1000
59,59,0.43002119999999877,140.0,100,0.15,1000
60,60,0.43687399999999954,140.0,100,0.15,1000
61,61,0.44325860000000006,140.0,100,0.15,1000
62,62,0.4509526000000008,140.0,100,0.15,1000
63,63,0.45757850000000033,140.0,100,0.15,1000
64,64,0.46452700000000036,140.0,100,0.15,1000
65,65,0.4711582000000014,140.0,100,0.15,1000
66,66,0.47763820000000123,140.0,100,0.15,1000
67,67,0.4851054999999995,140.0,100,0.15,1000
68,68,0.491511899999999,140.0,100,0.15,1000
69,69,0.4981997000000007,140.0,100,0.15,1000
70,70,0.504532300000001,140.0,100,0.15,1000
71,71,0.5109609999999982,140.0,100,0.15,1000
72,72,0.5190191999999989,140.0,100,0.15,1000
73,73,0.5254003000000012,140.0,100,0.15,1000
74,74,0.532112999999999,140.0,100,0.15,1000
75,75,0.538654600000001,140.0,100,0.15,1000
76,76,0.5461658000000007,140.0,100,0.15,1000
77,77,0.5525707000000004,140.0,100,0.15,1000
78,78,0.5591697999999994,140.0,100,0.15,1000
79,79,0.5660482000000009,140.0,100,0.15,1000
80,80,0.5731427999999994,140.0,100,0.15,1000
81,81,0.5810792000000014,140.0,100,0.15,1000
82,82,0.5875820999999988,140.0,100,0.15,1000
83,83,0.5941182000000005,140.0,100,0.15,1000
84,84,0.6006494999999994,140.0,100,0.15,1000
85,85,0.6076632000000011,140.0,100,0.15,1000
86,86,0.6152176999999988,140.0,100,0.15,1000
87,87,0.6217812999999985,140.0,100,0.15,1000
88,88,0.6284625999999989,140.0,100,0.15,1000
89,89,0.634765999999999,140.0,100,0.15,1000
90,90,0.6428267999999981,140.0,100,0.15,1000
91,91,0.6496394999999993,140.0,100,0.15,1000
92,92,0.6563085999999991,140.0,100,0.15,1000
93,93,0.6626516000000002,140.0,100,0.15,1000
