,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0905573000000004,825.0,150,0.05,1000
1,1,0.1942451000000034,901.0,150,0.05,1000
2,2,0.29050930000000363,901.0,150,0.05,1000
3,3,0.3878322000000054,901.0,150,0.05,1000
4,4,0.4846655000000055,907.0,150,0.05,1000
5,5,0.5814696999999995,959.0,150,0.05,1000
6,6,0.6761681999999993,959.0,150,0.05,1000
7,7,0.7730541000000031,959.0,150,0.05,1000
8,8,0.8706233000000054,997.0,150,0.05,1000
9,9,0.9676629000000005,1011.0,150,0.05,1000
10,10,1.0651800999999992,1061.0,150,0.05,1000
11,11,1.1623209000000045,1061.0,150,0.05,1000
12,12,1.2588437,1074.0,150,0.05,1000
13,13,1.356959500000002,1126.0,150,0.05,1000
14,14,1.4537037000000055,1257.0,150,0.05,1000
15,15,1.5508842000000058,1257.0,150,0.05,1000
16,16,1.6478591000000051,1257.0,150,0.05,1000
17,17,1.7457636000000036,1257.0,150,0.05,1000
18,18,1.841758200000001,1350.0,150,0.05,1000
19,19,1.9371603999999962,1350.0,150,0.05,1000
20,20,2.032112100000006,1418.0,150,0.05,1000
21,21,2.1294679000000087,1429.0,150,0.05,1000
22,22,2.2246879000000064,1429.0,150,0.05,1000
23,23,2.3229258000000073,1449.0,150,0.05,1000
24,24,2.4199760999999995,1507.0,150,0.05,1000
25,25,2.5186878000000092,1516.0,150,0.05,1000
26,26,2.6149977999999976,1516.0,150,0.05,1000
27,27,2.7117847000000097,1536.0,150,0.05,1000
28,28,2.810514900000001,1536.0,150,0.05,1000
29,29,2.9073582999999985,1608.0,150,0.05,1000
30,30,3.0039244999999966,1608.0,150,0.05,1000
31,31,3.098863300000005,1608.0,150,0.05,1000
32,32,3.1964187000000095,1608.0,150,0.05,1000
33,33,3.2942972999999967,1645.0,150,0.05,1000
34,34,3.3977588999999995,1645.0,150,0.05,1000
35,35,3.500007400000001,1645.0,150,0.05,1000
36,36,3.6022478000000007,1645.0,150,0.05,1000
37,37,3.7040903999999983,1645.0,150,0.05,1000
38,38,3.806858500000004,1645.0,150,0.05,1000
39,39,3.909285699999998,1645.0,150,0.05,1000
40,40,4.011335700000004,1645.0,150,0.05,1000
41,41,4.111418499999999,1645.0,150,0.05,1000
42,42,4.212829999999997,1645.0,150,0.05,1000
43,43,4.315593800000002,1645.0,150,0.05,1000
44,44,4.419487200000006,1645.0,150,0.05,1000
45,45,4.522048600000005,1645.0,150,0.05,1000
46,46,4.6243075000000005,1645.0,150,0.05,1000
47,47,4.719637300000002,1645.0,150,0.05,1000
48,48,4.817368799999997,1645.0,150,0.05,1000
49,49,4.9153132,1645.0,150,0.05,1000
50,50,5.014855400000002,1645.0,150,0.05,1000
51,51,5.115087900000006,1645.0,150,0.05,1000
52,52,5.2151706000000075,1645.0,150,0.05,1000
53,53,5.316041900000002,1645.0,150,0.05,1000
54,54,5.413224100000008,1645.0,150,0.05,1000
55,55,5.514449100000007,1645.0,150,0.05,1000
56,56,5.612528499999996,1645.0,150,0.05,1000
57,57,5.712642000000002,1645.0,150,0.05,1000
58,58,5.8116919,1645.0,150,0.05,1000
59,59,5.9117722000000015,1645.0,150,0.05,1000
60,60,6.011992899999996,1645.0,150,0.05,1000
61,61,6.112586399999998,1645.0,150,0.05,1000
62,62,6.209789100000009,1645.0,150,0.05,1000
63,63,6.309936100000002,1645.0,150,0.05,1000
64,64,6.409814400000002,1645.0,150,0.05,1000
65,65,6.508728599999998,1645.0,150,0.05,1000
66,66,6.605609000000001,1645.0,150,0.05,1000
67,67,6.703475600000004,1645.0,150,0.05,1000
68,68,6.802830499999999,1645.0,150,0.05,1000
69,69,6.902839700000001,1645.0,150,0.05,1000
70,70,7.003515800000002,1645.0,150,0.05,1000
71,71,7.105127300000007,1645.0,150,0.05,1000
72,72,7.203976400000002,1645.0,150,0.05,1000
73,73,7.3022094000000095,1645.0,150,0.05,1000
74,74,7.4029034,1645.0,150,0.05,1000
75,75,7.50346230000001,1645.0,150,0.05,1000
76,76,7.603609900000009,1645.0,150,0.05,1000
77,77,7.704166799999996,1645.0,150,0.05,1000
78,78,7.805955499999996,1645.0,150,0.05,1000
79,79,7.903768900000003,1645.0,150,0.05,1000
80,80,8.0040968,1645.0,150,0.05,1000
81,81,8.1043059,1645.0,150,0.05,1000
82,82,8.205840199999997,1645.0,150,0.05,1000
83,83,8.305867300000003,1645.0,150,0.05,1000
