,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0037812999999999874,0.0,100,0.15,1000
1,1,0.015846800000000272,36.0,100,0.15,1000
2,2,0.022415800000000985,36.0,100,0.15,1000
3,3,0.028588100000000338,36.0,100,0.15,1000
4,4,0.035589700000000946,36.0,100,0.15,1000
5,5,0.04211410000000093,36.0,100,0.15,1000
6,6,0.04826610000000109,36.0,100,0.15,1000
7,7,0.0549261000000012,36.0,100,0.15,1000
8,8,0.06261320000000126,36.0,100,0.15,1000
9,9,0.07146680000000138,36.0,100,0.15,1000
10,10,0.0777549000000004,36.0,100,0.15,1000
11,11,0.08501350000000052,36.0,100,0.15,1000
12,12,0.09213070000000023,36.0,100,0.15,1000
13,13,0.09880030000000062,36.0,100,0.15,1000
14,14,0.10525770000000101,36.0,100,0.15,1000
15,15,0.11164340000000017,36.0,100,0.15,1000
16,16,0.11816440000000128,36.0,100,0.15,1000
17,17,0.12428030000000057,36.0,100,0.15,1000
18,18,0.13163890000000045,36.0,100,0.15,1000
19,19,0.1384602000000008,36.0,100,0.15,1000
20,20,0.14471530000000143,36.0,100,0.15,1000
21,21,0.15128580000000014,36.0,100,0.15,1000
22,22,0.15741270000000007,36.0,100,0.15,1000
23,23,0.16454810000000109,36.0,100,0.15,1000
24,24,0.1711311000000002,36.0,100,0.15,1000
25,25,0.17766280000000023,36.0,100,0.15,1000
26,26,0.18487600000000093,36.0,100,0.15,1000
27,27,0.19137000000000093,36.0,100,0.15,1000
28,28,0.19763400000000075,36.0,100,0.15,1000
29,29,0.2038481000000001,36.0,100,0.15,1000
30,30,0.21008280000000035,36.0,100,0.15,1000
31,31,0.2162544000000004,36.0,100,0.15,1000
32,32,0.22237630000000053,36.0,100,0.15,1000
33,33,0.22922860000000078,36.0,100,0.15,1000
34,34,0.2355520000000002,36.0,100,0.15,1000
35,35,0.24193750000000058,36.0,100,0.15,1000
36,36,0.24794300000000113,36.0,100,0.15,1000
37,37,0.2540718000000002,36.0,100,0.15,1000
38,38,0.2613386000000002,36.0,100,0.15,1000
39,39,0.2682651000000007,36.0,100,0.15,1000
40,40,0.2748967000000011,36.0,100,0.15,1000
41,41,0.2810006000000005,36.0,100,0.15,1000
42,42,0.2869129000000008,36.0,100,0.15,1000
43,43,0.29394590000000065,36.0,100,0.15,1000
44,44,0.30021880000000145,36.0,100,0.15,1000
45,45,0.3063040000000008,36.0,100,0.15,1000
46,46,0.31246940000000123,36.0,100,0.15,1000
47,47,0.31846010000000113,36.0,100,0.15,1000
48,48,0.3262159000000011,36.0,100,0.15,1000
49,49,0.3324089000000008,36.0,100,0.15,1000
50,50,0.3386369000000009,36.0,100,0.15,1000
51,51,0.3448827000000012,36.0,100,0.15,1000
52,52,0.35101470000000035,36.0,100,0.15,1000
53,53,0.3577907000000007,36.0,100,0.15,1000
54,54,0.3638994000000011,36.0,100,0.15,1000
55,55,0.37024100000000004,36.0,100,0.15,1000
56,56,0.3762173000000004,36.0,100,0.15,1000
57,57,0.3823807000000006,36.0,100,0.15,1000
58,58,0.3901899000000011,36.0,100,0.15,1000
59,59,0.3960870000000014,36.0,100,0.15,1000
60,60,0.40263649999999984,36.0,100,0.15,1000
61,61,0.4085259000000008,36.0,100,0.15,1000
62,62,0.4147964000000002,36.0,100,0.15,1000
63,63,0.4212872000000001,36.0,100,0.15,1000
64,64,0.42723319999999987,36.0,100,0.15,1000
65,65,0.43346140000000055,36.0,100,0.15,1000
66,66,0.4393931000000002,36.0,100,0.15,1000
67,67,0.4455366999999999,36.0,100,0.15,1000
68,68,0.45343800000000023,36.0,100,0.15,1000
69,69,0.4593518000000003,36.0,100,0.15,1000
70,70,0.46593589999999985,36.0,100,0.15,1000
71,71,0.4726411000000006,36.0,100,0.15,1000
72,72,0.4789659000000004,36.0,100,0.15,1000
73,73,0.4860138000000003,36.0,100,0.15,1000
74,74,0.4921737000000004,36.0,100,0.15,1000
75,75,0.49823640000000147,36.0,100,0.15,1000
76,76,0.5046119000000004,36.0,100,0.15,1000
77,77,0.5107700000000008,36.0,100,0.15,1000
78,78,0.5181918000000003,36.0,100,0.15,1000
79,79,0.5247588000000007,36.0,100,0.15,1000
80,80,0.5311158000000002,36.0,100,0.15,1000
81,81,0.5370307000000007,36.0,100,0.15,1000
82,82,0.5431860000000004,36.0,100,0.15,1000
83,83,0.5503405000000008,36.0,100,0.15,1000
84,84,0.5564917000000005,36.0,100,0.15,1000
85,85,0.5641311000000009,36.0,100,0.15,1000
86,86,0.5703644000000008,36.0,100,0.15,1000
87,87,0.5778493000000005,36.0,100,0.15,1000
88,88,0.5841358000000003,36.0,100,0.15,1000
89,89,0.5903961000000013,36.0,100,0.15,1000
90,90,0.5963685999999999,36.0,100,0.15,1000
91,91,0.6025282000000001,36.0,100,0.15,1000
92,92,0.6087330000000009,36.0,100,0.15,1000
93,93,0.6149000999999998,36.0,100,0.15,1000
94,94,0.6210380000000004,36.0,100,0.15,1000
95,95,0.6280508000000005,36.0,100,0.15,1000
96,96,0.6343996000000001,36.0,100,0.15,1000
97,97,0.6423638,36.0,100,0.15,1000
98,98,0.6484687999999998,36.0,100,0.15,1000
99,99,0.6550035000000012,36.0,100,0.15,1000
100,100,0.6610817999999998,36.0,100,0.15,1000
101,101,0.667015000000001,36.0,100,0.15,1000
102,102,0.6743553000000002,36.0,100,0.15,1000
103,103,0.6804570999999999,36.0,100,0.15,1000
104,104,0.6866196000000002,36.0,100,0.15,1000
105,105,0.6928229000000012,36.0,100,0.15,1000
106,106,0.6987515000000002,36.0,100,0.15,1000
107,107,0.7060257000000014,36.0,100,0.15,1000
108,108,0.7124928000000015,36.0,100,0.15,1000
109,109,0.7186912000000003,36.0,100,0.15,1000
110,110,0.7249036000000011,36.0,100,0.15,1000
111,111,0.7310857000000013,36.0,100,0.15,1000
112,112,0.7442974000000007,36.0,100,0.15,1000
113,113,0.7593817999999999,36.0,100,0.15,1000
114,114,0.7740124000000002,36.0,100,0.15,1000
115,115,0.7851665000000008,36.0,100,0.15,1000
116,116,0.7951452000000003,36.0,100,0.15,1000
117,117,0.8063453000000003,36.0,100,0.15,1000
118,118,0.8138364000000013,36.0,100,0.15,1000
119,119,0.8205082000000008,36.0,100,0.15,1000
120,120,0.8271424000000014,36.0,100,0.15,1000
121,121,0.8341204000000015,36.0,100,0.15,1000
122,122,0.8406537000000007,36.0,100,0.15,1000
123,123,0.8471203000000003,36.0,100,0.15,1000
124,124,0.8537607000000005,36.0,100,0.15,1000
125,125,0.8609666000000011,36.0,100,0.15,1000
126,126,0.8682040000000004,36.0,100,0.15,1000
127,127,0.8748936,36.0,100,0.15,1000
128,128,0.8815762000000014,36.0,100,0.15,1000
129,129,0.8880215000000007,36.0,100,0.15,1000
130,130,0.8950532000000013,36.0,100,0.15,1000
131,131,0.9017074000000012,36.0,100,0.15,1000
132,132,0.9082165,36.0,100,0.15,1000
133,133,0.9144421999999999,36.0,100,0.15,1000
134,134,0.9205003999999999,36.0,100,0.15,1000
135,135,0.9277985000000015,36.0,100,0.15,1000
136,136,0.9341205000000006,36.0,100,0.15,1000
137,137,0.9404216000000005,36.0,100,0.15,1000
138,138,0.9463768000000012,36.0,100,0.15,1000
139,139,0.952732300000001,36.0,100,0.15,1000
140,140,0.9599821000000013,36.0,100,0.15,1000
141,141,0.966496900000001,36.0,100,0.15,1000
142,142,0.9734535000000015,36.0,100,0.15,1000
143,143,0.9803940999999998,36.0,100,0.15,1000
144,144,0.9866022000000001,36.0,100,0.15,1000
145,145,0.9936790000000002,36.0,100,0.15,1000
146,146,0.9997954,36.0,100,0.15,1000
147,147,1.0061595000000008,36.0,100,0.15,1000
148,148,1.0122525000000007,36.0,100,0.15,1000
149,149,1.0181780000000007,36.0,100,0.15,1000
150,150,1.0271501,36.0,100,0.15,1000
151,151,1.0340751000000008,36.0,100,0.15,1000
152,152,1.0424610000000012,36.0,100,0.15,1000
153,153,1.0497383000000013,36.0,100,0.15,1000
154,154,1.057449,36.0,100,0.15,1000
155,155,1.066172100000001,36.0,100,0.15,1000
156,156,1.0752147,36.0,100,0.15,1000
157,157,1.0816663000000002,36.0,100,0.15,1000
158,158,1.0906631000000004,36.0,100,0.15,1000
159,159,1.0970103000000009,36.0,100,0.15,1000
160,160,1.1035483,36.0,100,0.15,1000
161,161,1.1099096,36.0,100,0.15,1000
162,162,1.1171604000000013,36.0,100,0.15,1000
163,163,1.1237557000000002,36.0,100,0.15,1000
164,164,1.1300917000000013,36.0,100,0.15,1000
165,165,1.1371624000000011,36.0,100,0.15,1000
166,166,1.1446589000000014,36.0,100,0.15,1000
167,167,1.152679000000001,36.0,100,0.15,1000
168,168,1.1589235000000002,36.0,100,0.15,1000
169,169,1.1655107000000005,36.0,100,0.15,1000
170,170,1.1722163000000005,36.0,100,0.15,1000
171,171,1.1788454000000002,36.0,100,0.15,1000
172,172,1.1856740000000006,36.0,100,0.15,1000
173,173,1.1922066000000004,36.0,100,0.15,1000
174,174,1.1985390000000002,36.0,100,0.15,1000
175,175,1.205002200000001,36.0,100,0.15,1000
176,176,1.2131086,36.0,100,0.15,1000
177,177,1.2198224,36.0,100,0.15,1000
178,178,1.2264613999999998,36.0,100,0.15,1000
179,179,1.2329762000000013,36.0,100,0.15,1000
180,180,1.239275300000001,36.0,100,0.15,1000
181,181,1.2469411000000008,36.0,100,0.15,1000
182,182,1.2536649000000004,36.0,100,0.15,1000
183,183,1.2600652000000014,36.0,100,0.15,1000
