,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,31.0,0.005100700000000069,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.01,100
1,100,33.0,0.1947604999999999,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.01,100
2,0,31.0,0.005167700000000108,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.02,100
3,100,33.0,0.19610450000000013,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.02,100
4,0,31.0,0.005102499999999788,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.03,100
5,100,33.0,0.19656949999999984,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.03,100
6,0,31.0,0.004849199999999998,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.04,100
7,100,33.0,0.19426240000000017,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.04,100
8,0,31.0,0.00499420000000006,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.05,100
9,100,33.0,0.19045540000000027,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.05,100
10,0,31.0,0.004998399999999847,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.060000000000000005,100
11,100,33.0,0.1982898999999998,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.060000000000000005,100
12,0,31.0,0.005124200000000023,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.06999999999999999,100
13,100,33.0,0.1923876,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.06999999999999999,100
14,0,31.0,0.005026700000000162,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.08,100
15,100,33.0,0.1957491,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.08,100
16,0,31.0,0.004844799999999871,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.09,100
17,100,33.0,0.19407849999999982,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.09,100
18,0,31.0,0.005186099999999971,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.09999999999999999,100
19,100,33.0,0.1990240000000001,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.09999999999999999,100
20,0,31.0,0.005319000000000074,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.11,100
21,100,33.0,0.19640259999999987,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.11,100
22,0,31.0,0.005113500000000215,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.12,100
23,100,33.0,0.19598110000000002,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.12,100
24,0,31.0,0.004972500000000046,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.13,100
25,100,33.0,0.19687610000000033,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.13,100
26,0,31.0,0.0048152000000003525,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.14,100
27,100,33.0,0.19344450000000046,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.14,100
28,0,31.0,0.005127700000000068,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.15000000000000002,100
29,100,33.0,0.19703659999999967,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.15000000000000002,100
30,0,31.0,0.004872500000000279,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.16,100
31,100,33.0,0.19442359999999947,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.16,100
32,0,31.0,0.005176699999999812,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.17,100
33,100,33.0,0.19607439999999965,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.17,100
34,0,31.0,0.00500070000000008,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.18000000000000002,100
35,100,33.0,0.1934673,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",False,200,0.18000000000000002,100
36,0,31.0,0.00487529999999925,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.19,100
37,100,33.0,0.19169449999999966,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",False,200,0.19,100
38,0,31.0,0.0051402999999998755,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,200,0.2,100
39,100,33.0,0.19826800000000055,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",False,200,0.2,100
