,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.06533069999999697,574.0,150,0.05,1000
1,1,0.14303509999999875,699.0,150,0.05,1000
2,2,0.2121064999999973,699.0,150,0.05,1000
3,3,0.2822839999999971,699.0,150,0.05,1000
4,4,0.35365350000000007,779.0,150,0.05,1000
5,5,0.426661799999998,779.0,150,0.05,1000
6,6,0.499830799999998,779.0,150,0.05,1000
7,7,0.5715488000000022,779.0,150,0.05,1000
8,8,0.6427710999999974,779.0,150,0.05,1000
9,9,0.7132454999999993,779.0,150,0.05,1000
10,10,0.7837359000000035,779.0,150,0.05,1000
11,11,0.8545275000000032,800.0,150,0.05,1000
12,12,0.9267639999999986,827.0,150,0.05,1000
13,13,0.9999401999999975,848.0,150,0.05,1000
14,14,1.0706878000000017,848.0,150,0.05,1000
15,15,1.1419309999999996,848.0,150,0.05,1000
16,16,1.2148012999999978,939.0,150,0.05,1000
17,17,1.2853272999999987,939.0,150,0.05,1000
18,18,1.3576742999999993,939.0,150,0.05,1000
19,19,1.4299260000000018,1006.0,150,0.05,1000
20,20,1.5008918999999992,1006.0,150,0.05,1000
21,21,1.571255899999997,1006.0,150,0.05,1000
22,22,1.6421127999999996,1065.0,150,0.05,1000
23,23,1.7153180999999975,1067.0,150,0.05,1000
24,24,1.7870871000000008,1067.0,150,0.05,1000
25,25,1.8591093,1134.0,150,0.05,1000
26,26,1.9314150000000012,1134.0,150,0.05,1000
27,27,2.0039415000000034,1178.0,150,0.05,1000
28,28,2.0773658000000026,1178.0,150,0.05,1000
29,29,2.1509544000000034,1178.0,150,0.05,1000
30,30,2.2256989999999988,1178.0,150,0.05,1000
31,31,2.3011291999999983,1178.0,150,0.05,1000
32,32,2.3742084000000006,1178.0,150,0.05,1000
33,33,2.4495053999999996,1178.0,150,0.05,1000
34,34,2.5232944999999987,1178.0,150,0.05,1000
35,35,2.596123900000002,1178.0,150,0.05,1000
36,36,2.6698189000000028,1178.0,150,0.05,1000
37,37,2.7436780000000027,1178.0,150,0.05,1000
38,38,2.8184175000000025,1178.0,150,0.05,1000
39,39,2.892809900000003,1178.0,150,0.05,1000
40,40,2.966873200000002,1178.0,150,0.05,1000
41,41,3.0388744999999986,1178.0,150,0.05,1000
42,42,3.111906300000001,1178.0,150,0.05,1000
43,43,3.184868299999998,1178.0,150,0.05,1000
44,44,3.2595409999999987,1178.0,150,0.05,1000
45,45,3.333291100000004,1178.0,150,0.05,1000
46,46,3.405610600000003,1178.0,150,0.05,1000
47,47,3.4791258999999997,1178.0,150,0.05,1000
48,48,3.554221599999998,1178.0,150,0.05,1000
49,49,3.6279810999999995,1178.0,150,0.05,1000
50,50,3.7016384,1178.0,150,0.05,1000
51,51,3.7754297999999977,1178.0,150,0.05,1000
52,52,3.849181899999998,1178.0,150,0.05,1000
53,53,3.9234738999999976,1178.0,150,0.05,1000
54,54,3.9965376999999975,1178.0,150,0.05,1000
55,55,4.070934700000002,1178.0,150,0.05,1000
56,56,4.1443173999999985,1178.0,150,0.05,1000
57,57,4.218694499999998,1178.0,150,0.05,1000
58,58,4.291233499999997,1178.0,150,0.05,1000
59,59,4.3644748000000035,1178.0,150,0.05,1000
60,60,4.436748600000001,1178.0,150,0.05,1000
61,61,4.509213299999999,1178.0,150,0.05,1000
62,62,4.581482299999998,1178.0,150,0.05,1000
63,63,4.655295000000002,1178.0,150,0.05,1000
64,64,4.730434100000004,1178.0,150,0.05,1000
65,65,4.803823700000002,1178.0,150,0.05,1000
66,66,4.887223800000001,1178.0,150,0.05,1000
67,67,4.958827399999997,1178.0,150,0.05,1000
68,68,5.0289109,1178.0,150,0.05,1000
69,69,5.100343799999997,1178.0,150,0.05,1000
70,70,5.172654899999998,1178.0,150,0.05,1000
71,71,5.244951499999999,1178.0,150,0.05,1000
72,72,5.3183507999999975,1178.0,150,0.05,1000
73,73,5.390703000000002,1178.0,150,0.05,1000
74,74,5.4619748,1178.0,150,0.05,1000
75,75,5.535819500000002,1178.0,150,0.05,1000
76,76,5.606618900000001,1178.0,150,0.05,1000
77,77,5.6782544,1178.0,150,0.05,1000
