,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,40.0,8.499999999989072e-05,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0]",10,5000,0
1,5000,88.0,0.008948300000000131,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,5000,0
2,0,41.0,0.015202599999999844,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",10,5000,1
3,5000,88.0,0.02439709999999984,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,1
4,0,43.0,0.030681500000000028,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",10,5000,2
5,5000,88.0,0.040813700000000175,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,2
6,0,41.0,0.04739840000000006,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",10,5000,3
7,5000,88.0,0.058291800000000116,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,3
8,0,38.0,0.06524050000000026,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1]",10,5000,4
9,5000,88.0,0.07919240000000016,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,5000,4
10,0,54.0,0.08748190000000022,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",10,5000,5
11,5000,88.0,0.0984780999999999,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,5000,5
12,0,44.0,0.10531110000000021,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",10,5000,6
13,5000,88.0,0.11842169999999985,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,6
14,0,40.0,0.1255128000000001,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",10,5000,7
15,5000,88.0,0.13788709999999993,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,7
16,0,43.0,0.14577760000000017,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",10,5000,8
17,5000,88.0,0.15861910000000012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,8
18,0,40.0,0.16672410000000015,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",10,5000,9
19,5000,88.0,0.1815346,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,9
20,0,47.0,0.19022830000000024,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",10,5000,10
21,5000,88.0,0.20612410000000025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,5000,10
