,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.006233299999991004,0.0,False,200,0.45,100
1,1,1.142916299999996,534.0,False,200,0.45,100
2,2,2.3903516999999965,534.0,False,200,0.45,100
3,3,3.5704173000000026,534.0,False,200,0.45,100
4,4,4.726359000000002,545.0,False,200,0.45,100
5,5,5.916982899999994,545.0,False,200,0.45,100
6,6,7.106430599999996,545.0,False,200,0.45,100
7,7,8.273541499999993,545.0,False,200,0.45,100
8,8,9.496983700000001,545.0,False,200,0.45,100
9,9,10.719090600000001,545.0,False,200,0.45,100
