,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.03406269999999978,232.0,True,200,0.05,100
1,1,0.08336200000000105,292.0,True,200,0.05,100
2,2,0.1252451999999984,369.0,True,200,0.05,100
3,3,0.1670033999999987,386.0,True,200,0.05,100
4,4,0.20803300000000036,386.0,True,200,0.05,100
5,5,0.2573712999999991,386.0,True,200,0.05,100
6,6,0.30688659999999857,386.0,True,200,0.05,100
7,7,0.3567362000000003,386.0,True,200,0.05,100
8,8,0.4062298999999996,386.0,True,200,0.05,100
9,9,0.034481099999997156,232.0,True,200,0.15000000000000002,100
10,10,0.08451009999999926,292.0,True,200,0.15000000000000002,100
11,11,0.12758939999999797,353.0,True,200,0.15000000000000002,100
12,12,0.16980429999999913,382.0,True,200,0.15000000000000002,100
13,13,0.21280900000000003,418.0,True,200,0.15000000000000002,100
14,14,0.255841199999999,434.0,True,200,0.15000000000000002,100
15,15,0.29728029999999706,438.0,True,200,0.15000000000000002,100
16,16,0.34164269999999775,438.0,True,200,0.15000000000000002,100
17,17,0.3868969999999976,438.0,True,200,0.15000000000000002,100
18,18,0.4352893999999985,438.0,True,200,0.15000000000000002,100
19,19,0.48586369999999945,438.0,True,200,0.15000000000000002,100
20,20,0.5354022999999977,438.0,True,200,0.15000000000000002,100
21,21,0.03449210000000136,232.0,True,200,0.25000000000000006,100
22,22,0.08508630000000039,295.0,True,200,0.25000000000000006,100
23,23,0.12869680000000017,338.0,True,200,0.25000000000000006,100
24,24,0.17245550000000165,393.0,True,200,0.25000000000000006,100
25,25,0.2166831000000009,418.0,True,200,0.25000000000000006,100
26,26,0.2610108000000011,455.0,True,200,0.25000000000000006,100
27,27,0.3053695000000012,473.0,True,200,0.25000000000000006,100
28,28,0.34932350000000056,485.0,True,200,0.25000000000000006,100
29,29,0.3929051000000001,485.0,True,200,0.25000000000000006,100
30,30,0.4354905000000002,485.0,True,200,0.25000000000000006,100
31,31,0.47873360000000176,485.0,True,200,0.25000000000000006,100
32,32,0.5278744000000017,485.0,True,200,0.25000000000000006,100
33,33,0.5769295999999997,485.0,True,200,0.25000000000000006,100
34,34,0.034367400000000714,232.0,True,200,0.35000000000000003,100
35,35,0.08759099999999975,288.0,True,200,0.35000000000000003,100
36,36,0.1337931999999995,304.0,True,200,0.35000000000000003,100
37,37,0.17944999999999922,327.0,True,200,0.35000000000000003,100
38,38,0.22762050000000045,348.0,True,200,0.35000000000000003,100
39,39,0.2737148000000005,348.0,True,200,0.35000000000000003,100
40,40,0.3194899999999983,391.0,True,200,0.35000000000000003,100
41,41,0.3659846999999985,426.0,True,200,0.35000000000000003,100
42,42,0.41208569999999867,442.0,True,200,0.35000000000000003,100
43,43,0.4583328999999985,461.0,True,200,0.35000000000000003,100
44,44,0.5051197000000016,477.0,True,200,0.35000000000000003,100
45,45,0.5510410999999991,477.0,True,200,0.35000000000000003,100
46,46,0.5975067000000003,477.0,True,200,0.35000000000000003,100
47,47,0.6432415999999996,477.0,True,200,0.35000000000000003,100
48,48,0.6886064999999988,477.0,True,200,0.35000000000000003,100
49,49,0.7360368000000008,477.0,True,200,0.35000000000000003,100
50,50,0.0358641999999989,232.0,True,200,0.45000000000000007,100
51,51,0.09046299999999974,285.0,True,200,0.45000000000000007,100
52,52,0.13829630000000037,307.0,True,200,0.45000000000000007,100
53,53,0.18514850000000038,319.0,True,200,0.45000000000000007,100
54,54,0.23253469999999865,323.0,True,200,0.45000000000000007,100
55,55,0.27910280000000043,346.0,True,200,0.45000000000000007,100
56,56,0.32596559999999997,363.0,True,200,0.45000000000000007,100
57,57,0.37312999999999974,379.0,True,200,0.45000000000000007,100
58,58,0.4195996000000015,379.0,True,200,0.45000000000000007,100
59,59,0.46651310000000024,400.0,True,200,0.45000000000000007,100
60,60,0.5138256000000005,452.0,True,200,0.45000000000000007,100
61,61,0.5607962999999998,452.0,True,200,0.45000000000000007,100
62,62,0.6084515999999986,453.0,True,200,0.45000000000000007,100
63,63,0.6546133999999988,467.0,True,200,0.45000000000000007,100
64,64,0.7013798999999992,477.0,True,200,0.45000000000000007,100
65,65,0.7477209000000009,485.0,True,200,0.45000000000000007,100
66,66,0.7959327000000016,485.0,True,200,0.45000000000000007,100
67,67,0.8419951000000019,485.0,True,200,0.45000000000000007,100
68,68,0.8877240999999998,485.0,True,200,0.45000000000000007,100
69,69,0.9349249999999998,485.0,True,200,0.45000000000000007,100
70,70,0.9810334999999988,485.0,True,200,0.45000000000000007,100
71,71,0.035556599999999605,232.0,True,200,0.5500000000000002,100
72,72,0.09166399999999797,270.0,True,200,0.5500000000000002,100
73,73,0.1400404999999978,303.0,True,200,0.5500000000000002,100
74,74,0.18800219999999968,318.0,True,200,0.5500000000000002,100
75,75,0.23578819999999823,334.0,True,200,0.5500000000000002,100
76,76,0.28319570000000027,334.0,True,200,0.5500000000000002,100
77,77,0.3310594999999985,337.0,True,200,0.5500000000000002,100
78,78,0.37852649999999954,337.0,True,200,0.5500000000000002,100
79,79,0.42614090000000004,358.0,True,200,0.5500000000000002,100
80,80,0.474530399999999,367.0,True,200,0.5500000000000002,100
81,81,0.5231096999999991,386.0,True,200,0.5500000000000002,100
82,82,0.5708853000000005,416.0,True,200,0.5500000000000002,100
83,83,0.6188448999999991,430.0,True,200,0.5500000000000002,100
84,84,0.6670018999999989,459.0,True,200,0.5500000000000002,100
85,85,0.7192916999999994,468.0,True,200,0.5500000000000002,100
86,86,0.7675966999999986,468.0,True,200,0.5500000000000002,100
87,87,0.8150997999999987,468.0,True,200,0.5500000000000002,100
88,88,0.8622258000000009,468.0,True,200,0.5500000000000002,100
89,89,0.909074399999998,469.0,True,200,0.5500000000000002,100
90,90,0.956760899999999,485.0,True,200,0.5500000000000002,100
91,91,1.003324499999998,485.0,True,200,0.5500000000000002,100
92,92,1.0500921000000005,485.0,True,200,0.5500000000000002,100
93,93,1.101674199999998,485.0,True,200,0.5500000000000002,100
94,94,1.1523788999999987,485.0,True,200,0.5500000000000002,100
95,95,1.2034163999999983,485.0,True,200,0.5500000000000002,100
96,96,0.03402579999999844,232.0,True,200,0.6500000000000001,100
97,97,0.08868559999999803,296.0,True,200,0.6500000000000001,100
98,98,0.1359932999999991,296.0,True,200,0.6500000000000001,100
99,99,0.18267119999999792,296.0,True,200,0.6500000000000001,100
100,100,0.22930229999999696,296.0,True,200,0.6500000000000001,100
101,101,0.28156999999999854,303.0,True,200,0.6500000000000001,100
102,102,0.32894689999999827,303.0,True,200,0.6500000000000001,100
103,103,0.37633459999999985,335.0,True,200,0.6500000000000001,100
104,104,0.42323809999999895,335.0,True,200,0.6500000000000001,100
105,105,0.4715580999999993,335.0,True,200,0.6500000000000001,100
106,106,0.5191546999999979,337.0,True,200,0.6500000000000001,100
107,107,0.5667543999999971,342.0,True,200,0.6500000000000001,100
108,108,0.6156877999999999,383.0,True,200,0.6500000000000001,100
109,109,0.662391699999997,383.0,True,200,0.6500000000000001,100
110,110,0.7099105999999971,387.0,True,200,0.6500000000000001,100
111,111,0.7574258999999977,404.0,True,200,0.6500000000000001,100
112,112,0.8061747999999973,430.0,True,200,0.6500000000000001,100
113,113,0.8542254999999983,445.0,True,200,0.6500000000000001,100
114,114,0.9015499999999967,445.0,True,200,0.6500000000000001,100
115,115,0.9501021999999999,445.0,True,200,0.6500000000000001,100
116,116,0.9974164999999999,463.0,True,200,0.6500000000000001,100
117,117,1.0457447000000002,475.0,True,200,0.6500000000000001,100
118,118,1.0938352999999985,485.0,True,200,0.6500000000000001,100
119,119,1.1412558999999973,485.0,True,200,0.6500000000000001,100
120,120,1.1894224999999992,485.0,True,200,0.6500000000000001,100
121,121,1.2373185999999983,485.0,True,200,0.6500000000000001,100
122,122,1.2869431999999996,485.0,True,200,0.6500000000000001,100
123,123,1.3339225,485.0,True,200,0.6500000000000001,100
124,124,0.03410639999999887,232.0,True,200,0.7500000000000002,100
125,125,0.09227889999999661,275.0,True,200,0.7500000000000002,100
126,126,0.14192959999999744,290.0,True,200,0.7500000000000002,100
127,127,0.19157389999999808,290.0,True,200,0.7500000000000002,100
128,128,0.24188309999999902,290.0,True,200,0.7500000000000002,100
129,129,0.2930977999999982,299.0,True,200,0.7500000000000002,100
130,130,0.3426019999999994,299.0,True,200,0.7500000000000002,100
131,131,0.3926507999999984,299.0,True,200,0.7500000000000002,100
132,132,0.4421162999999986,299.0,True,200,0.7500000000000002,100
133,133,0.49211919999999765,299.0,True,200,0.7500000000000002,100
134,134,0.5424715999999989,299.0,True,200,0.7500000000000002,100
135,135,0.03516789999999759,232.0,True,200,0.8500000000000002,100
136,136,0.09331669999999903,298.0,True,200,0.8500000000000002,100
137,137,0.1447289000000005,298.0,True,200,0.8500000000000002,100
138,138,0.1964687000000005,298.0,True,200,0.8500000000000002,100
139,139,0.24809669999999784,324.0,True,200,0.8500000000000002,100
140,140,0.30016419999999755,324.0,True,200,0.8500000000000002,100
141,141,0.351937999999997,324.0,True,200,0.8500000000000002,100
142,142,0.4032537000000005,324.0,True,200,0.8500000000000002,100
143,143,0.45435349999999985,324.0,True,200,0.8500000000000002,100
144,144,0.5053382999999982,324.0,True,200,0.8500000000000002,100
145,145,0.03428919999999991,232.0,True,200,0.9500000000000002,100
146,146,0.09162840000000116,295.0,True,200,0.9500000000000002,100
147,147,0.14210279999999997,295.0,True,200,0.9500000000000002,100
148,148,0.1927443999999987,295.0,True,200,0.9500000000000002,100
149,149,0.24354089999999928,295.0,True,200,0.9500000000000002,100
