,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.10201839999999152,952.0,150,0.05,1000
1,1,0.22016789999999276,1074.0,150,0.05,1000
2,2,0.33309589999998934,1074.0,150,0.05,1000
3,3,0.44724249999998733,1074.0,150,0.05,1000
4,4,0.5630319999999926,1096.0,150,0.05,1000
5,5,0.6778936999999985,1136.0,150,0.05,1000
6,6,0.7928529999999938,1136.0,150,0.05,1000
7,7,0.9058098999999942,1162.0,150,0.05,1000
8,8,1.0188580999999886,1162.0,150,0.05,1000
9,9,1.1329931999999872,1243.0,150,0.05,1000
10,10,1.2448294000000004,1348.0,150,0.05,1000
11,11,1.3551602999999943,1348.0,150,0.05,1000
12,12,1.4668129999999877,1415.0,150,0.05,1000
13,13,1.5788427999999897,1415.0,150,0.05,1000
14,14,1.6907422999999966,1415.0,150,0.05,1000
15,15,1.8019724999999909,1599.0,150,0.05,1000
16,16,1.9130694999999918,1599.0,150,0.05,1000
17,17,2.0250628000000006,1599.0,150,0.05,1000
18,18,2.140234499999991,1599.0,150,0.05,1000
19,19,2.254496599999996,1646.0,150,0.05,1000
20,20,2.369199999999992,1646.0,150,0.05,1000
21,21,2.4827267000000006,1713.0,150,0.05,1000
22,22,2.5986908,1713.0,150,0.05,1000
23,23,2.7127994999999885,1737.0,150,0.05,1000
24,24,2.827912799999993,1816.0,150,0.05,1000
25,25,2.9421582999999885,1816.0,150,0.05,1000
26,26,3.0556669999999997,1816.0,150,0.05,1000
27,27,3.1663302999999985,1831.0,150,0.05,1000
28,28,3.279529299999993,1868.0,150,0.05,1000
29,29,3.3947158999999942,1868.0,150,0.05,1000
30,30,3.509100799999999,1868.0,150,0.05,1000
31,31,3.622283699999997,1868.0,150,0.05,1000
32,32,3.7382747999999992,1868.0,150,0.05,1000
33,33,3.855345700000001,1868.0,150,0.05,1000
34,34,3.9694515999999993,1868.0,150,0.05,1000
35,35,4.083378799999991,1868.0,150,0.05,1000
36,36,4.1972498999999885,1868.0,150,0.05,1000
37,37,4.306348799999995,1868.0,150,0.05,1000
38,38,4.4226831999999945,1868.0,150,0.05,1000
39,39,4.540756799999997,1868.0,150,0.05,1000
40,40,4.655739699999998,1868.0,150,0.05,1000
41,41,4.766892399999989,1868.0,150,0.05,1000
42,42,4.877783699999995,1868.0,150,0.05,1000
43,43,4.991392899999994,1868.0,150,0.05,1000
44,44,5.101776399999991,1868.0,150,0.05,1000
45,45,5.214499099999998,1868.0,150,0.05,1000
46,46,5.32780009999999,1868.0,150,0.05,1000
47,47,5.441176399999989,1868.0,150,0.05,1000
48,48,5.552498099999994,1868.0,150,0.05,1000
49,49,5.666427399999989,1868.0,150,0.05,1000
50,50,5.776339799999988,1868.0,150,0.05,1000
51,51,5.887361099999993,1868.0,150,0.05,1000
52,52,6.0001927999999936,1868.0,150,0.05,1000
53,53,6.112814199999988,1868.0,150,0.05,1000
54,54,6.2261211,1868.0,150,0.05,1000
55,55,6.336996599999992,1868.0,150,0.05,1000
56,56,6.449778699999996,1868.0,150,0.05,1000
57,57,6.561025699999988,1868.0,150,0.05,1000
58,58,6.6715817999999985,1868.0,150,0.05,1000
59,59,6.781460199999998,1868.0,150,0.05,1000
60,60,6.894332399999996,1868.0,150,0.05,1000
61,61,7.006584499999988,1868.0,150,0.05,1000
62,62,7.117128999999991,1868.0,150,0.05,1000
63,63,7.225909599999994,1868.0,150,0.05,1000
64,64,7.3362273999999985,1868.0,150,0.05,1000
65,65,7.448026799999994,1868.0,150,0.05,1000
66,66,7.559905399999991,1868.0,150,0.05,1000
67,67,7.671104700000001,1868.0,150,0.05,1000
68,68,7.781213399999999,1868.0,150,0.05,1000
69,69,7.8931659,1868.0,150,0.05,1000
70,70,8.006387799999999,1868.0,150,0.05,1000
71,71,8.118037599999994,1868.0,150,0.05,1000
72,72,8.2336193,1868.0,150,0.05,1000
73,73,8.346192099999996,1868.0,150,0.05,1000
74,74,8.457670499999992,1868.0,150,0.05,1000
75,75,8.572677499999998,1868.0,150,0.05,1000
76,76,8.6868525,1868.0,150,0.05,1000
77,77,8.800301699999991,1868.0,150,0.05,1000
78,78,8.911365899999993,1868.0,150,0.05,1000
