,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005723299999999654,0.0,True,200,0.35,150
1,1,0.04336099999999732,577.0,True,200,0.35,150
2,2,0.07602899999999835,577.0,True,200,0.35,150
3,3,0.11010559999999714,644.0,True,200,0.35,150
4,4,0.1440394999999981,644.0,True,200,0.35,150
5,5,0.1769867000000005,644.0,True,200,0.35,150
6,6,0.20988659999999726,644.0,True,200,0.35,150
7,7,0.24345770000000044,644.0,True,200,0.35,150
8,8,0.27692859999999797,644.0,True,200,0.35,150
9,9,0.3108343999999974,644.0,True,200,0.35,150
10,10,0.34381679999999903,644.0,True,200,0.35,150
11,11,0.37750580000000156,644.0,True,200,0.35,150
12,12,0.41056549999999703,644.0,True,200,0.35,150
13,13,0.4433269000000024,644.0,True,200,0.35,150
14,14,0.4767579999999967,644.0,True,200,0.35,150
15,15,0.5126314999999977,644.0,True,200,0.35,150
16,16,0.5458908000000022,644.0,True,200,0.35,150
17,17,0.5788392999999985,644.0,True,200,0.35,150
18,18,0.6133365000000026,644.0,True,200,0.35,150
