,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.004931900000002543,1.0,True,370,0.35,100
1,1,0.040321899999995026,11.0,True,370,0.35,100
2,2,0.07341110000000128,12.0,True,370,0.35,100
3,3,0.1054302000000007,17.0,True,370,0.35,100
4,4,0.13708560000000602,17.0,True,370,0.35,100
5,5,0.1708332999999982,17.0,True,370,0.35,100
6,6,0.2063861999999972,17.0,True,370,0.35,100
7,7,0.24418629999999553,21.0,True,370,0.35,100
8,8,0.2756940999999955,21.0,True,370,0.35,100
9,9,0.30439800000000616,22.0,True,370,0.35,100
10,10,0.3339143999999976,90.0,True,370,0.35,100
11,11,0.3643653000000029,90.0,True,370,0.35,100
12,12,0.3974130999999943,90.0,True,370,0.35,100
13,13,0.4315500999999955,90.0,True,370,0.35,100
14,14,0.4647034999999988,90.0,True,370,0.35,100
15,15,0.4964484999999996,91.0,True,370,0.35,100
16,16,0.5505706999999944,91.0,True,370,0.35,100
17,17,0.5812444000000028,99.0,True,370,0.35,100
18,18,0.6138222000000013,99.0,True,370,0.35,100
19,19,0.6515038999999945,99.0,True,370,0.35,100
20,20,0.6820868000000075,99.0,True,370,0.35,100
21,21,0.7139856000000009,100.0,True,370,0.35,100
22,22,0.7464257999999973,100.0,True,370,0.35,100
23,23,0.7785204999999991,100.0,True,370,0.35,100
24,24,0.8330464000000006,100.0,True,370,0.35,100
25,25,0.8881614000000013,100.0,True,370,0.35,100
26,26,0.9433525000000031,100.0,True,370,0.35,100
27,27,0.9990674999999953,100.0,True,370,0.35,100
28,28,1.0554283999999967,100.0,True,370,0.35,100
29,29,1.111660999999998,100.0,True,370,0.35,100
30,30,1.1683893999999952,100.0,True,370,0.35,100
31,31,1.2320952000000034,100.0,True,370,0.35,100
