,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.20745589999999936,1044.0,True,250,0.35,100
1,1,0.4276949000000059,1234.0,True,250,0.35,100
2,2,0.6474942000000112,1254.0,True,250,0.35,100
3,3,0.8672662000000031,1291.0,True,250,0.35,100
4,4,1.0858762000000013,1385.0,True,250,0.35,100
5,5,1.3080795999999992,1489.0,True,250,0.35,100
6,6,1.5305225000000036,1668.0,True,250,0.35,100
7,7,1.7538417000000095,1788.0,True,250,0.35,100
8,8,1.975529200000011,1856.0,True,250,0.35,100
9,9,2.1951506999999992,2015.0,True,250,0.35,100
10,10,2.411642400000005,2056.0,True,250,0.35,100
11,11,2.6369946000000084,2107.0,True,250,0.35,100
12,12,2.859130900000011,2107.0,True,250,0.35,100
13,13,3.0810286000000104,2107.0,True,250,0.35,100
14,14,3.3023825000000073,2107.0,True,250,0.35,100
15,15,3.5308119000000033,2107.0,True,250,0.35,100
16,16,3.7689715000000064,2107.0,True,250,0.35,100
