,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00010830000000083828,0.0,30,5000,0
1,1,0.005575800000000797,0.0,30,5000,0
2,2,0.005627500000001007,0.0,30,5000,0
3,3,0.0056733000000015466,0.0,30,5000,0
4,4,0.005702000000001206,0.0,30,5000,0
5,5,0.005731100000000211,0.0,30,5000,0
6,6,0.005759700000000478,0.0,30,5000,0
7,7,0.005787600000001447,0.0,30,5000,0
8,8,0.00581550000000064,0.0,30,5000,0
9,9,0.005843800000000954,0.0,30,5000,0
10,10,0.005871600000000754,0.0,30,5000,0
11,11,0.005899199999999993,0.0,30,5000,0
12,12,0.005926800000001009,0.0,30,5000,0
13,13,0.005974200000000707,0.0,30,5000,0
14,14,0.006002800000000974,0.0,30,5000,0
15,15,0.006046700000000627,0.0,30,5000,0
16,16,0.006089300000001074,0.0,30,5000,0
17,17,0.0061173000000014355,0.0,30,5000,0
18,18,0.006145400000001189,0.0,30,5000,0
19,19,0.006173600000000334,0.0,30,5000,0
20,20,0.006201500000001303,0.0,30,5000,0
21,21,0.006229500000001664,0.0,30,5000,0
22,22,0.006257500000000249,0.0,30,5000,0
23,23,0.006285400000001218,0.0,30,5000,0
24,24,0.006313200000001018,0.0,30,5000,0
25,25,0.006345400000000723,0.0,30,5000,0
26,26,0.006374800000001457,0.0,30,5000,0
27,27,0.006403300000000556,0.0,30,5000,0
28,28,0.006431700000000262,0.0,30,5000,0
29,29,0.00646050000000109,0.0,30,5000,0
30,30,0.006489400000001311,0.0,30,5000,0
31,31,0.006518500000000316,0.0,30,5000,0
32,32,0.006547199999999975,0.0,30,5000,0
33,33,0.00657660000000071,0.0,30,5000,0
34,34,0.0066059000000002754,0.0,30,5000,0
35,35,0.006635600000000963,0.0,30,5000,0
36,36,0.0066653000000016505,0.0,30,5000,0
37,37,0.006695000000000562,0.0,30,5000,0
38,38,0.006724700000001249,0.0,30,5000,0
39,39,0.006753700000000862,0.0,30,5000,0
40,40,0.00678250000000169,0.0,30,5000,0
41,41,0.006811500000001303,0.0,30,5000,0
42,42,0.006841200000000214,0.0,30,5000,0
43,43,0.006870500000001556,0.0,30,5000,0
44,44,0.0068994,0.0,30,5000,0
45,45,0.0069286000000001735,0.0,30,5000,0
46,46,0.006958000000000908,0.0,30,5000,0
47,47,0.00698790000000038,0.0,30,5000,0
48,48,0.007017199999999946,0.0,30,5000,0
49,49,0.007047299999999979,0.0,30,5000,0
50,50,0.007077100000000058,0.0,30,5000,0
51,51,0.007107100000000699,0.0,30,5000,0
52,52,0.007137200000000732,0.0,30,5000,0
53,53,0.007167600000000718,0.0,30,5000,0
54,54,0.007197900000001312,0.0,30,5000,0
55,55,0.007227900000000176,0.0,30,5000,0
56,56,0.007258300000000162,0.0,30,5000,0
57,57,0.00728820000000141,0.0,30,5000,0
58,58,0.007318300000001443,0.0,30,5000,0
59,59,0.0073523000000008665,0.0,30,5000,0
60,60,0.007383300000000759,0.0,30,5000,0
61,61,0.007413300000001399,0.0,30,5000,0
62,62,0.007443600000000217,0.0,30,5000,0
63,63,0.007473600000000857,0.0,30,5000,0
64,64,0.0075038000000002825,0.0,30,5000,0
65,65,0.007534100000000876,0.0,30,5000,0
66,66,0.007564100000001517,0.0,30,5000,0
67,67,0.007594700000000287,0.0,30,5000,0
68,68,0.007624900000001489,0.0,30,5000,0
69,69,0.007655300000001475,0.0,30,5000,0
70,70,0.007686300000001367,0.0,30,5000,0
71,71,0.007717700000000605,0.0,30,5000,0
72,72,0.007748400000000544,0.0,30,5000,0
73,73,0.007780300000000295,0.0,30,5000,0
74,74,0.007811500000000748,0.0,30,5000,0
75,75,0.00784250000000064,0.0,30,5000,0
76,76,0.007873000000000019,0.0,30,5000,0
77,77,0.007903900000000519,0.0,30,5000,0
78,78,0.007934900000000411,0.0,30,5000,0
79,79,0.007965800000000911,0.0,30,5000,0
80,80,0.007996600000000242,0.0,30,5000,0
81,81,0.008027700000001303,0.0,30,5000,0
82,82,0.008058300000000074,0.0,30,5000,0
83,83,0.008089500000000527,0.0,30,5000,0
84,84,0.00812070000000098,0.0,30,5000,0
85,85,0.008151900000001433,0.0,30,5000,0
86,86,0.008183500000001231,0.0,30,5000,0
87,87,0.008214900000000469,0.0,30,5000,0
88,88,0.008246400000000875,0.0,30,5000,0
89,89,0.008278900000000533,0.0,30,5000,0
90,90,0.008310700000000892,0.0,30,5000,0
91,91,0.008345300000000222,0.0,30,5000,0
92,92,0.008377400000000534,0.0,30,5000,0
93,93,0.008409200000000894,0.0,30,5000,0
94,94,0.008441400000000598,0.0,30,5000,0
95,95,0.008473200000000958,0.0,30,5000,0
96,96,0.00850530000000127,0.0,30,5000,0
97,97,0.008537200000001022,0.0,30,5000,0
98,98,0.008569000000001381,0.0,30,5000,0
99,99,0.008601200000001086,0.0,30,5000,0
100,100,0.00863320000000023,0.0,30,5000,0
101,101,0.008665000000000589,0.0,30,5000,0
102,102,0.008697200000000294,0.0,30,5000,0
103,103,0.008729399999999998,0.0,30,5000,0
104,104,0.008762200000001386,0.0,30,5000,0
105,105,0.008794800000000436,0.0,30,5000,0
106,106,0.008826700000000187,0.0,30,5000,0
107,107,0.008860500000000826,0.0,30,5000,0
108,108,0.008893200000001045,0.0,30,5000,0
109,109,0.00892560000000131,0.0,30,5000,0
110,110,0.008958400000000921,0.0,30,5000,0
111,111,0.008992100000000391,0.0,30,5000,0
112,112,0.009024700000001218,0.0,30,5000,0
113,113,0.009057000000000315,0.0,30,5000,0
114,114,0.009090400000001608,0.0,30,5000,0
115,115,0.00912310000000005,0.0,30,5000,0
116,116,0.009155700000000877,0.0,30,5000,0
117,117,0.009188200000000535,0.0,30,5000,0
118,118,0.009221100000001314,0.0,30,5000,0
119,119,0.009253800000001533,0.0,30,5000,0
120,120,0.009286800000001705,0.0,30,5000,0
121,121,0.009319700000000708,0.0,30,5000,0
122,122,0.009355100000000505,0.0,30,5000,0
123,123,0.009388200000000069,0.0,30,5000,0
124,124,0.00942120000000024,0.0,30,5000,0
125,125,0.009454000000001628,0.0,30,5000,0
126,126,0.016546700000001024,0.0,30,5000,1
127,127,0.024310900000001467,0.0,30,5000,1
128,128,0.024362299999999948,0.0,30,5000,1
129,129,0.02440470000000161,0.0,30,5000,1
130,130,0.02444410000000019,0.0,30,5000,1
131,131,0.024483600000001715,0.0,30,5000,1
132,132,0.02452270000000034,0.0,30,5000,1
133,133,0.02456150000000079,0.0,30,5000,1
134,134,0.02460010000000068,0.0,30,5000,1
135,135,0.02463800000000127,0.0,30,5000,1
136,136,0.02467649999999999,0.0,30,5000,1
137,137,0.024714499999999973,0.0,30,5000,1
138,138,0.024753100000001638,0.0,30,5000,1
139,139,0.02479180000000092,0.0,30,5000,1
140,140,0.02483070000000076,0.0,30,5000,1
141,141,0.024870100000001116,0.0,30,5000,1
142,142,0.024909400000000304,0.0,30,5000,1
143,143,0.024948500000000706,0.0,30,5000,1
144,144,0.024987199999999987,0.0,30,5000,1
145,145,0.025026200000000998,0.0,30,5000,1
146,146,0.0250653000000014,0.0,30,5000,1
147,147,0.02510469999999998,0.0,30,5000,1
148,148,0.025143600000001598,0.0,30,5000,1
149,149,0.02518330000000013,0.0,30,5000,1
150,150,0.025222900000001047,0.0,30,5000,1
151,151,0.02526190000000028,0.0,30,5000,1
152,152,0.025314800000000304,0.0,30,5000,1
153,153,0.025358800000001125,0.0,30,5000,1
154,154,0.02539870000000022,0.0,30,5000,1
155,155,0.025438500000001696,0.0,30,5000,1
156,156,0.025478100000000836,0.0,30,5000,1
157,157,0.025517500000001192,0.0,30,5000,1
158,158,0.025557600000000846,0.0,30,5000,1
159,159,0.025597400000000547,0.0,30,5000,1
160,160,0.025637500000000202,0.0,30,5000,1
161,161,0.025676900000000558,0.0,30,5000,1
162,162,0.025717600000000118,0.0,30,5000,1
163,163,0.025757900000000333,0.0,30,5000,1
164,164,0.02579840000000111,0.0,30,5000,1
165,165,0.02583820000000081,0.0,30,5000,1
166,166,0.02587790000000112,0.0,30,5000,1
167,167,0.025917400000000868,0.0,30,5000,1
168,168,0.025957700000001083,0.0,30,5000,1
169,169,0.025997500000000784,0.0,30,5000,1
170,170,0.02603790000000039,0.0,30,5000,1
171,171,0.026078100000001214,0.0,30,5000,1
172,172,0.02611820000000087,0.0,30,5000,1
173,173,0.026158600000000476,0.0,30,5000,1
174,174,0.02619980000000055,0.0,30,5000,1
175,175,0.026240700000000672,0.0,30,5000,1
176,176,0.026281400000000232,0.0,30,5000,1
177,177,0.026328800000001706,0.0,30,5000,1
178,178,0.026369100000000145,0.0,30,5000,1
179,179,0.026410000000000267,0.0,30,5000,1
180,180,0.026450600000000435,0.0,30,5000,1
181,181,0.026491400000001164,0.0,30,5000,1
182,182,0.02653250000000007,0.0,30,5000,1
183,183,0.026573000000000846,0.0,30,5000,1
184,184,0.026614300000000313,0.0,30,5000,1
185,185,0.026655700000000948,0.0,30,5000,1
186,186,0.026697100000001583,0.0,30,5000,1
187,187,0.02673840000000105,0.0,30,5000,1
188,188,0.026779900000001078,0.0,30,5000,1
189,189,0.026820999999999984,0.0,30,5000,1
190,190,0.02686170000000132,0.0,30,5000,1
191,191,0.026902700000000834,0.0,30,5000,1
192,192,0.026943500000001563,0.0,30,5000,1
193,193,0.026984099999999955,0.0,30,5000,1
194,194,0.027024800000001292,0.0,30,5000,1
195,195,0.02706610000000076,0.0,30,5000,1
196,196,0.027108000000000132,0.0,30,5000,1
197,197,0.027149100000000814,0.0,30,5000,1
198,198,0.02719030000000089,0.0,30,5000,1
199,199,0.02723210000000087,0.0,30,5000,1
200,200,0.027273500000001505,0.0,30,5000,1
201,201,0.027320900000001203,0.0,30,5000,1
202,202,0.027364700000001463,0.0,30,5000,1
203,203,0.02740780000000065,0.0,30,5000,1
204,204,0.027450300000001704,0.0,30,5000,1
205,205,0.02749230000000047,0.0,30,5000,1
206,206,0.027534700000000356,0.0,30,5000,1
207,207,0.02757700000000085,0.0,30,5000,1
208,208,0.02761880000000083,0.0,30,5000,1
209,209,0.027674800000001554,0.0,30,5000,1
210,210,0.027714400000000694,0.0,30,5000,1
211,211,0.027754100000001003,0.0,30,5000,1
212,212,0.02779340000000019,0.0,30,5000,1
213,213,0.027832700000001154,0.0,30,5000,1
214,214,0.027872300000000294,0.0,30,5000,1
215,215,0.027912200000001164,0.0,30,5000,1
216,216,0.027952100000000257,0.0,30,5000,1
217,217,0.02799189999999996,0.0,30,5000,1
218,218,0.028031500000000875,0.0,30,5000,1
219,219,0.02807160000000053,0.0,30,5000,1
220,220,0.028111100000000278,0.0,30,5000,1
221,221,0.02815040000000124,0.0,30,5000,1
222,222,0.028190400000001503,0.0,30,5000,1
223,223,0.028230500000001157,0.0,30,5000,1
224,224,0.028271100000001326,0.0,30,5000,1
225,225,0.02831640000000135,0.0,30,5000,1
226,226,0.028357300000001473,0.0,30,5000,1
227,227,0.028397800000000473,0.0,30,5000,1
228,228,0.028438100000000688,0.0,30,5000,1
229,229,0.028478600000001464,0.0,30,5000,1
230,230,0.028519300000001024,0.0,30,5000,1
231,231,0.028559800000000024,0.0,30,5000,1
