,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005354100000001694,0.0,True,200,0.35,150
1,1,0.02556300000000178,187.0,True,200,0.35,150
2,2,0.04095889999999969,187.0,True,200,0.35,150
3,3,0.05570540000000079,187.0,True,200,0.35,150
4,4,0.07087590000000077,187.0,True,200,0.35,150
5,5,0.08636410000000083,189.0,True,200,0.35,150
6,6,0.10125610000000052,189.0,True,200,0.35,150
7,7,0.11618660000000247,189.0,True,200,0.35,150
8,8,0.13110389999999938,189.0,True,200,0.35,150
9,9,0.1456887000000009,189.0,True,200,0.35,150
10,10,0.16011020000000187,189.0,True,200,0.35,150
11,11,0.1745441000000021,189.0,True,200,0.35,150
12,12,0.1897126,189.0,True,200,0.35,150
13,13,0.20413620000000066,189.0,True,200,0.35,150
14,14,0.21867510000000223,189.0,True,200,0.35,150
15,15,0.23295330000000192,189.0,True,200,0.35,150
16,16,0.24862180000000222,189.0,True,200,0.35,150
17,17,0.2650655999999998,189.0,True,200,0.35,150
18,18,0.2812784000000015,189.0,True,200,0.35,150
19,19,0.2967645000000019,189.0,True,200,0.35,150
20,20,0.31293280000000223,189.0,True,200,0.35,150
