,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00521509999999914,1.0,True,370,0.35,100
1,1,0.01859559999999938,22.0,True,370,0.35,100
2,2,0.0246852999999998,22.0,True,370,0.35,100
3,3,0.03239669999999961,25.0,True,370,0.35,100
4,4,0.03864540000000005,25.0,True,370,0.35,100
5,5,0.044921999999999684,26.0,True,370,0.35,100
6,6,0.051196299999999084,26.0,True,370,0.35,100
7,7,0.057860299999999754,26.0,True,370,0.35,100
8,8,0.06410020000000038,26.0,True,370,0.35,100
9,9,0.07028500000000015,26.0,True,370,0.35,100
10,10,0.07658089999999973,26.0,True,370,0.35,100
11,11,0.08292679999999919,26.0,True,370,0.35,100
12,12,0.08984889999999979,26.0,True,370,0.35,100
13,13,0.09691680000000069,26.0,True,370,0.35,100
14,14,0.10363169999999933,26.0,True,370,0.35,100
15,15,0.11044410000000049,26.0,True,370,0.35,100
