,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00507590000000846,1.0,True,370,0.35,100
1,1,0.03759380000001045,10.0,True,370,0.35,100
2,2,0.06794580000000394,12.0,True,370,0.35,100
3,3,0.0981570000000005,12.0,True,370,0.35,100
4,4,0.1297832999999997,17.0,True,370,0.35,100
5,5,0.16041300000000547,17.0,True,370,0.35,100
6,6,0.19554000000000826,17.0,True,370,0.35,100
7,7,0.2259625000000085,17.0,True,370,0.35,100
8,8,0.25390380000000334,19.0,True,370,0.35,100
9,9,0.2806958999999978,21.0,True,370,0.35,100
10,10,0.31565820000000144,21.0,True,370,0.35,100
11,11,0.34989620000000343,21.0,True,370,0.35,100
12,12,0.38115710000001,28.0,True,370,0.35,100
13,13,0.41023060000000555,28.0,True,370,0.35,100
14,14,0.44372230000000457,29.0,True,370,0.35,100
15,15,0.47506340000001046,29.0,True,370,0.35,100
16,16,0.5026624000000055,29.0,True,370,0.35,100
17,17,0.5375903000000051,29.0,True,370,0.35,100
18,18,0.5714988000000005,29.0,True,370,0.35,100
19,19,0.5993284000000045,29.0,True,370,0.35,100
20,20,0.6306834000000094,29.0,True,370,0.35,100
21,21,0.6784803000000039,32.0,True,370,0.35,100
22,22,0.7265622999999977,32.0,True,370,0.35,100
23,23,0.7750009000000091,32.0,True,370,0.35,100
24,24,0.8239496000000059,32.0,True,370,0.35,100
25,25,0.8724327000000045,32.0,True,370,0.35,100
26,26,0.9206627000000083,32.0,True,370,0.35,100
27,27,0.9703898000000066,32.0,True,370,0.35,100
28,28,1.0216257000000013,32.0,True,370,0.35,100
29,29,1.0706513000000086,32.0,True,370,0.35,100
30,30,1.1200060999999977,32.0,True,370,0.35,100
31,31,1.1688696000000078,32.0,True,370,0.35,100
