,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005185499999999621,0.0,True,200,0.35,150
1,1,0.021061300000001282,97.0,True,200,0.35,150
2,2,0.03233290000000011,98.0,True,200,0.35,150
3,3,0.043151700000001014,98.0,True,200,0.35,150
4,4,0.05410819999999994,98.0,True,200,0.35,150
5,5,0.06515749999999976,98.0,True,200,0.35,150
6,6,0.07610500000000009,98.0,True,200,0.35,150
7,7,0.08717410000000037,98.0,True,200,0.35,150
8,8,0.09811299999999967,98.0,True,200,0.35,150
9,9,0.10908650000000009,98.0,True,200,0.35,150
10,10,0.11976839999999989,98.0,True,200,0.35,150
11,11,0.13053640000000044,98.0,True,200,0.35,150
12,12,0.14123080000000066,98.0,True,200,0.35,150
13,13,0.15183679999999988,98.0,True,200,0.35,150
14,14,0.16270820000000086,98.0,True,200,0.35,150
15,15,0.1736292000000006,98.0,True,200,0.35,150
16,16,0.18436010000000103,98.0,True,200,0.35,150
17,17,0.1952241000000008,98.0,True,200,0.35,150
