,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.004128900000001323,1.0,200,0.2,1000
1,1,0.021575899999998427,25.0,200,0.2,1000
2,2,0.03236800000000173,27.0,200,0.2,1000
3,3,0.04320510000000155,34.0,200,0.2,1000
4,4,0.05424730000000011,34.0,200,0.2,1000
5,5,0.06516699999999886,34.0,200,0.2,1000
6,6,0.07617049999999992,36.0,200,0.2,1000
7,7,0.08703620000000001,36.0,200,0.2,1000
8,8,0.0980667000000004,36.0,200,0.2,1000
9,9,0.10915019999999842,36.0,200,0.2,1000
10,10,0.12046279999999854,36.0,200,0.2,1000
11,11,0.13164400000000143,36.0,200,0.2,1000
12,12,0.14276179999999883,36.0,200,0.2,1000
13,13,0.1538681000000004,36.0,200,0.2,1000
14,14,0.16516860000000122,36.0,200,0.2,1000
15,15,0.17655390000000182,36.0,200,0.2,1000
16,16,0.18784889999999876,36.0,200,0.2,1000
17,17,0.1991782999999998,36.0,200,0.2,1000
18,18,0.21057349999999886,36.0,200,0.2,1000
19,19,0.2220493999999995,36.0,200,0.2,1000
20,20,0.23334739999999954,36.0,200,0.2,1000
21,21,0.24473250000000135,36.0,200,0.2,1000
22,22,0.25611840000000186,36.0,200,0.2,1000
23,23,0.2673367000000013,36.0,200,0.2,1000
24,24,0.2787854000000003,36.0,200,0.2,1000
25,25,0.2901260999999984,36.0,200,0.2,1000
26,26,0.30176739999999924,36.0,200,0.2,1000
27,27,0.31314749999999947,36.0,200,0.2,1000
28,28,0.3245009000000003,36.0,200,0.2,1000
29,29,0.33591630000000094,36.0,200,0.2,1000
30,30,0.34735939999999843,36.0,200,0.2,1000
31,31,0.3587270999999994,36.0,200,0.2,1000
32,32,0.37014369999999985,36.0,200,0.2,1000
33,33,0.38164000000000087,36.0,200,0.2,1000
34,34,0.3930207999999986,36.0,200,0.2,1000
35,35,0.4043972999999994,36.0,200,0.2,1000
36,36,0.4159630000000014,36.0,200,0.2,1000
37,37,0.4274051000000014,36.0,200,0.2,1000
38,38,0.43899899999999903,36.0,200,0.2,1000
39,39,0.45048360000000187,36.0,200,0.2,1000
40,40,0.46175600000000117,36.0,200,0.2,1000
41,41,0.47313099999999864,36.0,200,0.2,1000
42,42,0.48462549999999993,36.0,200,0.2,1000
43,43,0.49635980000000046,36.0,200,0.2,1000
44,44,0.5079306999999993,36.0,200,0.2,1000
45,45,0.5194392999999984,36.0,200,0.2,1000
46,46,0.5309318000000012,36.0,200,0.2,1000
47,47,0.5424629000000003,36.0,200,0.2,1000
48,48,0.5539044000000004,36.0,200,0.2,1000
49,49,0.565795399999999,36.0,200,0.2,1000
50,50,0.5773231999999986,36.0,200,0.2,1000
51,51,0.5887287000000008,36.0,200,0.2,1000
52,52,0.6000905000000003,36.0,200,0.2,1000
53,53,0.6114406000000017,36.0,200,0.2,1000
54,54,0.6228818999999994,36.0,200,0.2,1000
55,55,0.6342926999999996,36.0,200,0.2,1000
56,56,0.6457245,36.0,200,0.2,1000
57,57,0.6572460000000007,36.0,200,0.2,1000
58,58,0.6686912000000014,36.0,200,0.2,1000
59,59,0.6802650999999997,36.0,200,0.2,1000
60,60,0.691590999999999,36.0,200,0.2,1000
61,61,0.7031285999999994,36.0,200,0.2,1000
62,62,0.7145468999999984,36.0,200,0.2,1000
63,63,0.7258853999999992,36.0,200,0.2,1000
64,64,0.7372587999999993,36.0,200,0.2,1000
65,65,0.7486987999999997,36.0,200,0.2,1000
66,66,0.7601568999999984,36.0,200,0.2,1000
67,67,0.7716087999999992,36.0,200,0.2,1000
68,68,0.7832161000000006,36.0,200,0.2,1000
69,69,0.7946530000000003,36.0,200,0.2,1000
70,70,0.8058960000000006,36.0,200,0.2,1000
71,71,0.8173181000000014,36.0,200,0.2,1000
72,72,0.8286535000000015,36.0,200,0.2,1000
73,73,0.8400178000000018,36.0,200,0.2,1000
74,74,0.8514391000000003,36.0,200,0.2,1000
75,75,0.8627630999999987,36.0,200,0.2,1000
76,76,0.8741334999999992,36.0,200,0.2,1000
77,77,0.8855831999999992,36.0,200,0.2,1000
78,78,0.8969650000000016,36.0,200,0.2,1000
79,79,0.9083332999999989,36.0,200,0.2,1000
80,80,0.9198251000000006,36.0,200,0.2,1000
81,81,0.9312390999999991,36.0,200,0.2,1000
82,82,0.9426747999999989,36.0,200,0.2,1000
83,83,0.9540411999999989,36.0,200,0.2,1000
84,84,0.9653127999999995,36.0,200,0.2,1000
85,85,0.9765920000000001,36.0,200,0.2,1000
86,86,0.9879674999999999,36.0,200,0.2,1000
87,87,0.9993695000000002,36.0,200,0.2,1000
88,88,1.0108454999999985,36.0,200,0.2,1000
89,89,1.0222309000000003,36.0,200,0.2,1000
90,90,1.0335305000000012,36.0,200,0.2,1000
91,91,1.0449137999999998,36.0,200,0.2,1000
92,92,1.0563463000000013,36.0,200,0.2,1000
93,93,1.0682599999999987,36.0,200,0.2,1000
94,94,1.0796555000000012,36.0,200,0.2,1000
95,95,1.091134499999999,36.0,200,0.2,1000
96,96,1.1025743000000006,36.0,200,0.2,1000
97,97,1.1141679000000018,36.0,200,0.2,1000
98,98,1.1255419000000018,36.0,200,0.2,1000
99,99,1.1370141999999994,36.0,200,0.2,1000
100,100,1.1483640000000008,36.0,200,0.2,1000
101,101,1.159798200000001,36.0,200,0.2,1000
102,102,1.1712124999999993,36.0,200,0.2,1000
103,103,1.1825247999999995,36.0,200,0.2,1000
104,104,1.1941391999999986,36.0,200,0.2,1000
105,105,1.2054413000000004,36.0,200,0.2,1000
106,106,1.2168506999999984,36.0,200,0.2,1000
