,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0051467000000045005,1.0,True,370,0.35,100
1,1,0.025701900000001388,50.0,True,370,0.35,100
2,2,0.041328500000005874,50.0,True,370,0.35,100
3,3,0.0561118000000036,50.0,True,370,0.35,100
4,4,0.07201520000000272,50.0,True,370,0.35,100
5,5,0.08760980000000274,50.0,True,370,0.35,100
6,6,0.10205460000000244,51.0,True,370,0.35,100
7,7,0.11737370000000169,51.0,True,370,0.35,100
8,8,0.13269250000000454,52.0,True,370,0.35,100
9,9,0.14853990000000294,52.0,True,370,0.35,100
10,10,0.1629830000000041,56.0,True,370,0.35,100
11,11,0.17834240000000534,56.0,True,370,0.35,100
12,12,0.2009502000000012,56.0,True,370,0.35,100
13,13,0.21656690000000367,60.0,True,370,0.35,100
14,14,0.23143149999999935,60.0,True,370,0.35,100
15,15,0.2460846000000032,60.0,True,370,0.35,100
16,16,0.2621356000000006,60.0,True,370,0.35,100
17,17,0.2838793000000024,60.0,True,370,0.35,100
18,18,0.3054891000000026,60.0,True,370,0.35,100
19,19,0.3277325000000033,61.0,True,370,0.35,100
20,20,0.350763900000004,61.0,True,370,0.35,100
21,21,0.37364000000000175,61.0,True,370,0.35,100
22,22,0.3962794000000045,61.0,True,370,0.35,100
23,23,0.4190791000000047,61.0,True,370,0.35,100
24,24,0.44192480000000245,61.0,True,370,0.35,100
25,25,0.4646568000000002,61.0,True,370,0.35,100
26,26,0.48763850000000275,62.0,True,370,0.35,100
27,27,0.5113918999999996,62.0,True,370,0.35,100
28,28,0.5340024999999997,62.0,True,370,0.35,100
29,29,0.5567175000000049,62.0,True,370,0.35,100
30,30,0.5795031000000037,62.0,True,370,0.35,100
31,31,0.6024975999999995,62.0,True,370,0.35,100
32,32,0.6254133999999993,62.0,True,370,0.35,100
33,33,0.6482152000000028,62.0,True,370,0.35,100
34,34,0.6634683000000052,62.0,True,370,0.35,100
35,35,0.682914100000005,64.0,True,370,0.35,100
36,36,0.6999996999999993,66.0,True,370,0.35,100
37,37,0.7160095999999996,66.0,True,370,0.35,100
38,38,0.7358163000000033,66.0,True,370,0.35,100
39,39,0.7513679000000053,66.0,True,370,0.35,100
40,40,0.7748763000000025,66.0,True,370,0.35,100
41,41,0.7983811000000003,66.0,True,370,0.35,100
42,42,0.8221529000000061,66.0,True,370,0.35,100
43,43,0.8455665000000039,66.0,True,370,0.35,100
44,44,0.8694977000000037,71.0,True,370,0.35,100
45,45,0.8927744000000004,71.0,True,370,0.35,100
46,46,0.9162296000000012,71.0,True,370,0.35,100
47,47,0.9395781999999997,71.0,True,370,0.35,100
48,48,0.9629116999999994,71.0,True,370,0.35,100
49,49,0.9855838000000006,71.0,True,370,0.35,100
50,50,1.0089108000000024,71.0,True,370,0.35,100
51,51,1.0325518000000002,71.0,True,370,0.35,100
52,52,1.0558065000000028,71.0,True,370,0.35,100
53,53,1.0788630000000055,71.0,True,370,0.35,100
54,54,1.102048400000001,71.0,True,370,0.35,100
