,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00550139999999999,1.0,True,370,0.35,100
1,1,0.03302770000000521,9.0,True,370,0.35,100
2,2,0.05789779999999922,9.0,True,370,0.35,100
3,3,0.08300750000000079,13.0,True,370,0.35,100
4,4,0.10606119999999919,13.0,True,370,0.35,100
5,5,0.13842050000000228,13.0,True,370,0.35,100
6,6,0.15943539999999956,16.0,True,370,0.35,100
7,7,0.18564250000000015,18.0,True,370,0.35,100
8,8,0.20846380000000408,18.0,True,370,0.35,100
9,9,0.23475770000000296,18.0,True,370,0.35,100
10,10,0.25834980000000485,18.0,True,370,0.35,100
11,11,0.281319400000001,18.0,True,370,0.35,100
12,12,0.3037592000000018,20.0,True,370,0.35,100
13,13,0.32666000000000395,20.0,True,370,0.35,100
14,14,0.35207929999999976,24.0,True,370,0.35,100
15,15,0.37693180000000126,28.0,True,370,0.35,100
16,16,0.40067810000000037,28.0,True,370,0.35,100
17,17,0.4261869000000047,28.0,True,370,0.35,100
18,18,0.46405659999999926,28.0,True,370,0.35,100
19,19,0.5021479000000042,30.0,True,370,0.35,100
20,20,0.5403169000000005,30.0,True,370,0.35,100
21,21,0.5784329000000028,30.0,True,370,0.35,100
22,22,0.6165931000000029,30.0,True,370,0.35,100
23,23,0.6547504999999987,30.0,True,370,0.35,100
24,24,0.692867200000002,30.0,True,370,0.35,100
25,25,0.7409609000000046,30.0,True,370,0.35,100
26,26,0.7784231999999989,30.0,True,370,0.35,100
27,27,0.816325599999999,30.0,True,370,0.35,100
28,28,0.8544261999999989,30.0,True,370,0.35,100
29,29,0.8924234999999996,30.0,True,370,0.35,100
