,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00523809999999969,0.0,True,200,0.35,150
1,1,0.02305620000000097,138.0,True,200,0.35,150
2,2,0.03510920000000084,140.0,True,200,0.35,150
3,3,0.04717109999999991,140.0,True,200,0.35,150
4,4,0.05928660000000008,140.0,True,200,0.35,150
5,5,0.071177500000001,140.0,True,200,0.35,150
6,6,0.0830169000000005,140.0,True,200,0.35,150
7,7,0.0950413000000001,140.0,True,200,0.35,150
8,8,0.10674329999999976,140.0,True,200,0.35,150
9,9,0.11847950000000118,140.0,True,200,0.35,150
10,10,0.13086479999999945,140.0,True,200,0.35,150
11,11,0.1456186000000006,140.0,True,200,0.35,150
12,12,0.1584665999999988,140.0,True,200,0.35,150
13,13,0.1785532000000014,140.0,True,200,0.35,150
14,14,0.1910393000000017,140.0,True,200,0.35,150
15,15,0.20333329999999883,140.0,True,200,0.35,150
16,16,0.21569760000000038,140.0,True,200,0.35,150
17,17,0.22820130000000027,140.0,True,200,0.35,150
