,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.017822100000000063,81.0,True,250,0.35,100
1,1,0.04474960000000028,137.0,True,250,0.35,100
2,2,0.06504829999999995,137.0,True,250,0.35,100
3,3,0.08395100000000078,157.0,True,250,0.35,100
4,4,0.10268870000000074,171.0,True,250,0.35,100
5,5,0.12169950000000007,171.0,True,250,0.35,100
6,6,0.1404557000000004,171.0,True,250,0.35,100
7,7,0.15924430000000012,171.0,True,250,0.35,100
8,8,0.1780930000000005,171.0,True,250,0.35,100
9,9,0.19963440000000077,171.0,True,250,0.35,100
