,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00647740000000141,0.0,False,200,0.45,100
1,1,0.9057415000000049,449.0,False,200,0.45,100
2,2,1.8889128,449.0,False,200,0.45,100
3,3,2.8777060000000034,449.0,False,200,0.45,100
4,4,3.883893200000003,449.0,False,200,0.45,100
5,5,4.945151299999999,457.0,False,200,0.45,100
6,6,5.976255200000004,457.0,False,200,0.45,100
7,7,6.9793287000000035,457.0,False,200,0.45,100
8,8,7.959223999999999,457.0,False,200,0.45,100
9,9,8.95035140000001,461.0,False,200,0.45,100
10,10,9.957533300000001,461.0,False,200,0.45,100
11,11,10.965418000000007,461.0,False,200,0.45,100
12,12,12.035965100000006,461.0,False,200,0.45,100
13,13,13.025022299999996,461.0,False,200,0.45,100
14,14,14.009070299999998,461.0,False,200,0.45,100
