,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0025671999999996586,0.0,100,0.15,1000
1,1,0.014260000000000161,92.0,100,0.15,1000
2,2,0.02095239999999876,98.0,100,0.15,1000
3,3,0.027543500000000165,98.0,100,0.15,1000
4,4,0.034399099999999905,98.0,100,0.15,1000
5,5,0.04118269999999846,98.0,100,0.15,1000
6,6,0.04807399999999973,98.0,100,0.15,1000
7,7,0.05486339999999856,98.0,100,0.15,1000
8,8,0.06166839999999851,98.0,100,0.15,1000
9,9,0.06864199999999876,98.0,100,0.15,1000
10,10,0.07530729999999863,98.0,100,0.15,1000
11,11,0.08210620000000013,98.0,100,0.15,1000
12,12,0.08887569999999911,98.0,100,0.15,1000
13,13,0.09577929999999846,98.0,100,0.15,1000
14,14,0.10246539999999982,98.0,100,0.15,1000
15,15,0.10927549999999897,98.0,100,0.15,1000
16,16,0.11613189999999918,98.0,100,0.15,1000
17,17,0.12287399999999948,98.0,100,0.15,1000
18,18,0.12999759999999938,98.0,100,0.15,1000
19,19,0.13679619999999915,98.0,100,0.15,1000
20,20,0.14372289999999843,98.0,100,0.15,1000
21,21,0.1504632999999984,98.0,100,0.15,1000
22,22,0.15718039999999966,98.0,100,0.15,1000
23,23,0.16398069999999976,98.0,100,0.15,1000
24,24,0.17065009999999958,98.0,100,0.15,1000
25,25,0.17792539999999946,98.0,100,0.15,1000
26,26,0.18474859999999893,98.0,100,0.15,1000
27,27,0.19253719999999852,98.0,100,0.15,1000
28,28,0.2000896000000001,98.0,100,0.15,1000
29,29,0.20707269999999944,98.0,100,0.15,1000
30,30,0.2139048999999993,98.0,100,0.15,1000
31,31,0.22085369999999926,98.0,100,0.15,1000
32,32,0.22774819999999885,98.0,100,0.15,1000
33,33,0.234631499999999,98.0,100,0.15,1000
34,34,0.2415794999999985,98.0,100,0.15,1000
35,35,0.2485741999999984,98.0,100,0.15,1000
36,36,0.25571589999999844,98.0,100,0.15,1000
37,37,0.2628346999999991,98.0,100,0.15,1000
38,38,0.26973879999999895,98.0,100,0.15,1000
39,39,0.2766737999999993,98.0,100,0.15,1000
40,40,0.2836911999999998,98.0,100,0.15,1000
41,41,0.2906297999999996,98.0,100,0.15,1000
42,42,0.29772549999999853,98.0,100,0.15,1000
43,43,0.30438979999999916,98.0,100,0.15,1000
44,44,0.31098669999999906,98.0,100,0.15,1000
45,45,0.3180896999999998,98.0,100,0.15,1000
46,46,0.3248059999999988,98.0,100,0.15,1000
47,47,0.3321588999999996,98.0,100,0.15,1000
48,48,0.33939519999999845,98.0,100,0.15,1000
49,49,0.3462435999999993,98.0,100,0.15,1000
50,50,0.35313209999999984,98.0,100,0.15,1000
51,51,0.3598980999999988,98.0,100,0.15,1000
52,52,0.3679141999999995,98.0,100,0.15,1000
53,53,0.37485959999999885,98.0,100,0.15,1000
54,54,0.3820636999999998,98.0,100,0.15,1000
55,55,0.3887861999999984,98.0,100,0.15,1000
56,56,0.3953892999999997,98.0,100,0.15,1000
57,57,0.40214839999999974,98.0,100,0.15,1000
58,58,0.4087362999999993,98.0,100,0.15,1000
59,59,0.4153821999999998,98.0,100,0.15,1000
60,60,0.4219881000000001,98.0,100,0.15,1000
61,61,0.4286095999999997,98.0,100,0.15,1000
62,62,0.435210399999999,98.0,100,0.15,1000
63,63,0.44183299999999903,98.0,100,0.15,1000
64,64,0.4484125999999993,98.0,100,0.15,1000
65,65,0.4549965999999994,98.0,100,0.15,1000
66,66,0.461640899999999,98.0,100,0.15,1000
67,67,0.46851039999999955,98.0,100,0.15,1000
68,68,0.4751056999999985,98.0,100,0.15,1000
69,69,0.48211609999999894,98.0,100,0.15,1000
70,70,0.4888382,98.0,100,0.15,1000
71,71,0.4958380999999985,98.0,100,0.15,1000
72,72,0.5028124999999992,98.0,100,0.15,1000
73,73,0.5093853999999993,98.0,100,0.15,1000
74,74,0.5162006999999988,98.0,100,0.15,1000
75,75,0.5228187999999996,98.0,100,0.15,1000
76,76,0.5295999999999985,98.0,100,0.15,1000
77,77,0.5366643,98.0,100,0.15,1000
78,78,0.543403399999999,98.0,100,0.15,1000
79,79,0.5503435999999997,98.0,100,0.15,1000
80,80,0.5569495999999994,98.0,100,0.15,1000
81,81,0.5638272999999998,98.0,100,0.15,1000
82,82,0.5704269999999987,98.0,100,0.15,1000
83,83,0.5771727999999996,98.0,100,0.15,1000
84,84,0.5839938999999994,98.0,100,0.15,1000
85,85,0.5909011999999993,98.0,100,0.15,1000
86,86,0.5977132999999988,98.0,100,0.15,1000
87,87,0.6043102999999999,98.0,100,0.15,1000
88,88,0.6110010999999993,98.0,100,0.15,1000
89,89,0.6177462999999985,98.0,100,0.15,1000
90,90,0.6244427999999989,98.0,100,0.15,1000
91,91,0.6311085999999992,98.0,100,0.15,1000
92,92,0.6378253999999988,98.0,100,0.15,1000
93,93,0.6444493999999992,98.0,100,0.15,1000
94,94,0.6511315999999994,98.0,100,0.15,1000
95,95,0.6577937999999985,98.0,100,0.15,1000
96,96,0.6644020999999984,98.0,100,0.15,1000
97,97,0.6710800999999993,98.0,100,0.15,1000
98,98,0.6776910999999988,98.0,100,0.15,1000
99,99,0.6845346999999986,98.0,100,0.15,1000
100,100,0.6914131999999995,98.0,100,0.15,1000
101,101,0.6980638999999993,98.0,100,0.15,1000
102,102,0.7048635000000001,98.0,100,0.15,1000
