,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005098199999999942,1.0,True,370,0.35,100
1,1,0.014208299999999952,8.0,True,370,0.35,100
2,2,0.017818199999999784,8.0,True,370,0.35,100
3,3,0.021008399999999483,8.0,True,370,0.35,100
4,4,0.024362199999999667,8.0,True,370,0.35,100
5,5,0.02774669999999979,8.0,True,370,0.35,100
6,6,0.031112199999999923,8.0,True,370,0.35,100
7,7,0.034563099999999736,8.0,True,370,0.35,100
8,8,0.03796079999999957,8.0,True,370,0.35,100
9,9,0.041331299999999516,8.0,True,370,0.35,100
10,10,0.044756999999999714,8.0,True,370,0.35,100
11,11,0.048224900000000126,8.0,True,370,0.35,100
