,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,1.0,0.00250410000000012,"[1, 0, 0, 1, 0]",False,150,0.1,100
1,100,5.0,0.11922049999999995,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.1,100
2,0,1.0,0.0021773000000000486,"[1, 0, 0, 1, 0]",False,150,0.2,100
3,100,5.0,0.07764440000000006,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.2,100
4,0,1.0,0.005122199999999966,"[1, 0, 0, 1, 0]",False,150,0.30000000000000004,100
5,100,5.0,0.07784899999999983,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.30000000000000004,100
6,0,1.0,0.005429399999999918,"[1, 0, 0, 1, 0]",False,150,0.4,100
7,100,5.0,0.0800384999999999,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.4,100
8,0,1.0,0.0047447999999998824,"[1, 0, 0, 1, 0]",False,150,0.5,100
9,100,5.0,0.0933259999999998,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.5,100
10,0,1.0,0.0025220999999999716,"[1, 0, 0, 1, 0]",False,150,0.6,100
11,100,5.0,0.07955710000000016,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.6,100
12,0,1.0,0.0042055999999996985,"[1, 0, 0, 1, 0]",False,150,0.7000000000000001,100
13,100,5.0,0.07698279999999968,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.7000000000000001,100
14,0,1.0,0.003309400000000018,"[1, 0, 0, 1, 0]",False,150,0.8,100
15,100,5.0,0.06407439999999998,"[0.0, 0.0, 0.0, 0.0, 0.0]",False,150,0.8,100
