,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00250410000000012,1.0,False,150,0.1,100
1,1,0.06920860000000006,5.0,False,150,0.1,100
2,2,0.08289220000000008,5.0,False,150,0.1,100
3,3,0.09315509999999994,5.0,False,150,0.1,100
4,4,0.10196310000000008,5.0,False,150,0.1,100
5,5,0.11065459999999994,5.0,False,150,0.1,100
6,6,0.11922049999999995,5.0,False,150,0.1,100
7,7,0.0021773000000000486,1.0,False,150,0.2,100
8,8,0.02771009999999996,5.0,False,150,0.2,100
9,9,0.03717530000000013,5.0,False,150,0.2,100
10,10,0.04620080000000004,5.0,False,150,0.2,100
11,11,0.05666530000000014,5.0,False,150,0.2,100
12,12,0.06728710000000016,5.0,False,150,0.2,100
13,13,0.07764440000000006,5.0,False,150,0.2,100
14,14,0.005122199999999966,1.0,False,150,0.30000000000000004,100
15,15,0.03341749999999988,5.0,False,150,0.30000000000000004,100
16,16,0.04334909999999992,5.0,False,150,0.30000000000000004,100
17,17,0.052203699999999964,5.0,False,150,0.30000000000000004,100
18,18,0.06105999999999989,5.0,False,150,0.30000000000000004,100
19,19,0.06956079999999987,5.0,False,150,0.30000000000000004,100
20,20,0.07784899999999983,5.0,False,150,0.30000000000000004,100
21,21,0.005429399999999918,1.0,False,150,0.4,100
22,22,0.03606620000000005,5.0,False,150,0.4,100
23,23,0.04626090000000005,5.0,False,150,0.4,100
24,24,0.05499119999999991,5.0,False,150,0.4,100
25,25,0.06355409999999995,5.0,False,150,0.4,100
26,26,0.07189120000000004,5.0,False,150,0.4,100
27,27,0.0800384999999999,5.0,False,150,0.4,100
28,28,0.0047447999999998824,1.0,False,150,0.5,100
29,29,0.04273219999999989,5.0,False,150,0.5,100
30,30,0.05768699999999982,5.0,False,150,0.5,100
31,31,0.0684581999999998,5.0,False,150,0.5,100
32,32,0.07709569999999988,5.0,False,150,0.5,100
33,33,0.0852892999999999,5.0,False,150,0.5,100
34,34,0.0933259999999998,5.0,False,150,0.5,100
35,35,0.0025220999999999716,1.0,False,150,0.6,100
36,36,0.030557200000000062,5.0,False,150,0.6,100
37,37,0.04480519999999988,5.0,False,150,0.6,100
38,38,0.055054200000000275,5.0,False,150,0.6,100
39,39,0.06346929999999995,5.0,False,150,0.6,100
40,40,0.07153450000000028,5.0,False,150,0.6,100
41,41,0.07955710000000016,5.0,False,150,0.6,100
42,42,0.0042055999999996985,1.0,False,150,0.7000000000000001,100
43,43,0.03409609999999974,5.0,False,150,0.7000000000000001,100
44,44,0.043743599999999994,5.0,False,150,0.7000000000000001,100
45,45,0.05224610000000007,5.0,False,150,0.7000000000000001,100
46,46,0.0606274,5.0,False,150,0.7000000000000001,100
47,47,0.06895650000000009,5.0,False,150,0.7000000000000001,100
48,48,0.07698279999999968,5.0,False,150,0.7000000000000001,100
49,49,0.003309400000000018,1.0,False,150,0.8,100
50,50,0.022381000000000206,5.0,False,150,0.8,100
51,51,0.031031400000000264,5.0,False,150,0.8,100
52,52,0.0396361999999999,5.0,False,150,0.8,100
53,53,0.04786089999999987,5.0,False,150,0.8,100
54,54,0.05597790000000025,5.0,False,150,0.8,100
55,55,0.06407439999999998,5.0,False,150,0.8,100
