,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.006332799999999139,0.0,True,200,0.35,150
1,1,0.03700099999999651,0.0,True,200,0.35,150
2,2,0.06314909999999685,449.0,True,200,0.35,150
3,3,0.09085399999999666,449.0,True,200,0.35,150
4,4,0.11788669999999968,449.0,True,200,0.35,150
5,5,0.14408169999999743,449.0,True,200,0.35,150
6,6,0.16961039999999983,449.0,True,200,0.35,150
7,7,0.1954431999999997,449.0,True,200,0.35,150
8,8,0.2219315999999978,449.0,True,200,0.35,150
9,9,0.24999819999999673,455.0,True,200,0.35,150
10,10,0.2780354999999979,455.0,True,200,0.35,150
11,11,0.3038856999999986,455.0,True,200,0.35,150
12,12,0.32982219999999884,455.0,True,200,0.35,150
13,13,0.35718429999999657,460.0,True,200,0.35,150
14,14,0.38488609999999923,460.0,True,200,0.35,150
15,15,0.411976199999998,460.0,True,200,0.35,150
16,16,0.43793799999999905,460.0,True,200,0.35,150
17,17,0.4637741999999996,460.0,True,200,0.35,150
18,18,0.48987669999999994,460.0,True,200,0.35,150
19,19,0.5162756999999978,460.0,True,200,0.35,150
20,20,0.5420662999999983,460.0,True,200,0.35,150
21,21,0.5679820999999983,460.0,True,200,0.35,150
22,22,0.5936745999999999,460.0,True,200,0.35,150
23,23,0.6197720999999987,460.0,True,200,0.35,150
24,24,0.6461872999999976,460.0,True,200,0.35,150
25,25,0.6727800999999971,460.0,True,200,0.35,150
26,26,0.6988274999999966,460.0,True,200,0.35,150
27,27,0.7246902999999989,461.0,True,200,0.35,150
28,28,0.750461399999999,461.0,True,200,0.35,150
29,29,0.7764358999999992,461.0,True,200,0.35,150
30,30,0.8027707999999976,461.0,True,200,0.35,150
31,31,0.8285899999999984,461.0,True,200,0.35,150
32,32,0.8545422999999985,461.0,True,200,0.35,150
33,33,0.8804881999999985,461.0,True,200,0.35,150
34,34,0.9081882999999991,462.0,True,200,0.35,150
35,35,0.9396307999999998,462.0,True,200,0.35,150
36,36,0.9657517999999996,462.0,True,200,0.35,150
37,37,0.9920377999999985,462.0,True,200,0.35,150
38,38,1.018351199999998,462.0,True,200,0.35,150
39,39,1.0445037999999975,462.0,True,200,0.35,150
40,40,1.0703244999999981,462.0,True,200,0.35,150
41,41,1.0977078999999996,462.0,True,200,0.35,150
42,42,1.133651799999999,462.0,True,200,0.35,150
43,43,1.1613932999999967,462.0,True,200,0.35,150
44,44,1.187420699999997,462.0,True,200,0.35,150
45,45,1.2136464999999994,462.0,True,200,0.35,150
46,46,1.2400981999999985,462.0,True,200,0.35,150
47,47,1.2660042999999988,462.0,True,200,0.35,150
48,48,1.2918537999999984,462.0,True,200,0.35,150
49,49,1.3179347999999997,462.0,True,200,0.35,150
