,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.05690759999999884,307.0,True,250,0.35,100
1,1,0.12809070000000133,425.0,True,250,0.35,100
2,2,0.193040400000001,425.0,True,250,0.35,100
3,3,0.25779010000000113,432.0,True,250,0.35,100
4,4,0.32117039999999974,494.0,True,250,0.35,100
5,5,0.38539180000000073,519.0,True,250,0.35,100
6,6,0.4499272999999988,541.0,True,250,0.35,100
7,7,0.5140795000000011,598.0,True,250,0.35,100
8,8,0.5779448000000009,625.0,True,250,0.35,100
9,9,0.6424036999999991,625.0,True,250,0.35,100
10,10,0.7065979999999996,625.0,True,250,0.35,100
11,11,0.7714126000000014,625.0,True,250,0.35,100
12,12,0.8390766999999997,625.0,True,250,0.35,100
13,13,0.9064219000000016,625.0,True,250,0.35,100
