,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0046184000000000225,5.0,True,200,0.35,150
1,1,0.015620600000000096,5.0,True,200,0.35,150
2,2,0.02061370000000018,5.0,True,200,0.35,150
3,3,0.025071000000000065,5.0,True,200,0.35,150
4,4,0.029378799999999927,5.0,True,200,0.35,150
5,5,0.0339969,5.0,True,200,0.35,150
6,6,0.03841090000000014,5.0,True,200,0.35,150
7,7,0.0427732999999999,5.0,True,200,0.35,150
8,8,0.04715490000000022,5.0,True,200,0.35,150
9,9,0.05149839999999983,5.0,True,200,0.35,150
10,10,0.05596840000000025,5.0,True,200,0.35,150
11,11,0.06034220000000001,5.0,True,200,0.35,150
12,12,0.06469689999999995,5.0,True,200,0.35,150
13,13,0.06910779999999983,5.0,True,200,0.35,150
14,14,0.07345319999999989,5.0,True,200,0.35,150
15,15,0.07786669999999996,5.0,True,200,0.35,150
