,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.08952779999999905,470.0,True,250,0.35,100
1,1,0.19502270000000266,619.0,True,250,0.35,100
2,2,0.2909955000000011,619.0,True,250,0.35,100
3,3,0.38944440000000213,627.0,True,250,0.35,100
4,4,0.48827940000000325,707.0,True,250,0.35,100
5,5,0.5881577000000036,786.0,True,250,0.35,100
6,6,0.6877853000000016,824.0,True,250,0.35,100
7,7,0.7854693000000026,865.0,True,250,0.35,100
8,8,0.882663100000002,909.0,True,250,0.35,100
9,9,0.9803783999999993,924.0,True,250,0.35,100
10,10,1.077206700000005,947.0,True,250,0.35,100
11,11,1.175001800000004,947.0,True,250,0.35,100
12,12,1.274860700000005,947.0,True,250,0.35,100
13,13,1.3713577000000043,947.0,True,250,0.35,100
14,14,1.4684780999999987,947.0,True,250,0.35,100
15,15,1.5718393000000006,947.0,True,250,0.35,100
