,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0031213000000001045,0.0,100,0.15,1000
1,1,0.01571429999999907,0.0,100,0.15,1000
2,2,0.02349489999999932,317.0,100,0.15,1000
3,3,0.03150229999999965,349.0,100,0.15,1000
4,4,0.03962169999999787,368.0,100,0.15,1000
5,5,0.0474654000000001,368.0,100,0.15,1000
6,6,0.055471799999999405,388.0,100,0.15,1000
7,7,0.0633677999999982,429.0,100,0.15,1000
8,8,0.0712666999999989,429.0,100,0.15,1000
9,9,0.07908720000000002,453.0,100,0.15,1000
10,10,0.08699359999999956,453.0,100,0.15,1000
11,11,0.09484429999999833,461.0,100,0.15,1000
12,12,0.10271649999999966,461.0,100,0.15,1000
13,13,0.11065619999999754,461.0,100,0.15,1000
14,14,0.11849229999999977,461.0,100,0.15,1000
15,15,0.12633289999999775,461.0,100,0.15,1000
16,16,0.13417630000000003,461.0,100,0.15,1000
17,17,0.14202339999999936,461.0,100,0.15,1000
18,18,0.14986760000000032,461.0,100,0.15,1000
19,19,0.1576872999999992,461.0,100,0.15,1000
20,20,0.16562559999999849,461.0,100,0.15,1000
21,21,0.1743093999999985,462.0,100,0.15,1000
22,22,0.18158379999999852,462.0,100,0.15,1000
23,23,0.18889659999999964,462.0,100,0.15,1000
24,24,0.196137199999999,462.0,100,0.15,1000
25,25,0.20341699999999818,462.0,100,0.15,1000
26,26,0.2106375000000007,462.0,100,0.15,1000
27,27,0.21787020000000012,462.0,100,0.15,1000
28,28,0.22510739999999885,462.0,100,0.15,1000
29,29,0.23266539999999836,462.0,100,0.15,1000
30,30,0.23995589999999822,462.0,100,0.15,1000
31,31,0.2471476999999993,462.0,100,0.15,1000
32,32,0.2546122000000004,462.0,100,0.15,1000
33,33,0.2618370999999975,462.0,100,0.15,1000
34,34,0.2691884999999985,462.0,100,0.15,1000
35,35,0.2764440999999991,462.0,100,0.15,1000
36,36,0.28368329999999986,462.0,100,0.15,1000
37,37,0.2909930999999979,462.0,100,0.15,1000
38,38,0.29827919999999963,462.0,100,0.15,1000
39,39,0.3056214999999973,462.0,100,0.15,1000
40,40,0.3129598999999992,462.0,100,0.15,1000
41,41,0.32021800000000056,462.0,100,0.15,1000
42,42,0.3274563999999991,462.0,100,0.15,1000
43,43,0.33492239999999995,462.0,100,0.15,1000
44,44,0.34222059999999743,462.0,100,0.15,1000
45,45,0.34943679999999944,462.0,100,0.15,1000
46,46,0.356856999999998,462.0,100,0.15,1000
47,47,0.36413459999999986,462.0,100,0.15,1000
48,48,0.37147569999999774,462.0,100,0.15,1000
49,49,0.37874379999999874,462.0,100,0.15,1000
50,50,0.3860348999999985,462.0,100,0.15,1000
51,51,0.39341190000000026,462.0,100,0.15,1000
52,52,0.4006881999999976,462.0,100,0.15,1000
53,53,0.40791289999999947,462.0,100,0.15,1000
54,54,0.4153020000000005,462.0,100,0.15,1000
55,55,0.42258409999999813,462.0,100,0.15,1000
56,56,0.42988439999999883,462.0,100,0.15,1000
57,57,0.4372548999999992,462.0,100,0.15,1000
58,58,0.444567499999998,462.0,100,0.15,1000
