,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,5.079999999679785e-05,1.0,50,5000,0
1,1,0.004910199999997644,1.0,50,5000,0
2,2,0.004931599999999037,1.0,50,5000,0
3,3,0.004954499999996642,3.0,50,5000,0
4,4,0.0049711999999999534,3.0,50,5000,0
5,5,0.004991699999997934,4.0,50,5000,0
6,6,0.005007899999998955,4.0,50,5000,0
7,7,0.005023699999998854,4.0,50,5000,0
8,8,0.005039499999998753,4.0,50,5000,0
9,9,0.005054299999997625,4.0,50,5000,0
10,10,0.005069899999998739,4.0,50,5000,0
11,11,0.0050856999999986385,4.0,50,5000,0
12,12,0.0051008999999986315,4.0,50,5000,0
13,13,0.005116599999997362,4.0,50,5000,0
14,14,0.0051322999999996455,4.0,50,5000,0
15,15,0.0051478999999972075,4.0,50,5000,0
16,16,0.005163799999998275,4.0,50,5000,0
17,17,0.005179899999998128,4.0,50,5000,0
18,18,0.005195899999996811,4.0,50,5000,0
19,19,0.005211999999996664,4.0,50,5000,0
20,20,0.005227899999997732,4.0,50,5000,0
21,21,0.005243899999999968,4.0,50,5000,0
22,22,0.005259799999997483,4.0,50,5000,0
23,23,0.005275699999998551,4.0,50,5000,0
24,24,0.005291899999999572,4.0,50,5000,0
25,25,0.005307999999999424,4.0,50,5000,0
26,26,0.005324499999996846,4.0,50,5000,0
27,27,0.005340699999997867,4.0,50,5000,0
28,28,0.005357000000000056,4.0,50,5000,0
29,29,0.005373399999999862,4.0,50,5000,0
30,30,0.005393599999997889,4.0,50,5000,0
31,31,0.005411099999999891,4.0,50,5000,0
32,32,0.005427999999998434,4.0,50,5000,0
33,33,0.005444299999997071,4.0,50,5000,0
34,34,0.005461199999999167,4.0,50,5000,0
35,35,0.005477599999998972,4.0,50,5000,0
36,36,0.005495299999999759,4.0,50,5000,0
37,37,0.005512699999997039,4.0,50,5000,0
38,38,0.00552889999999806,4.0,50,5000,0
39,39,0.005545999999998941,4.0,50,5000,0
40,40,0.005563199999997437,4.0,50,5000,0
41,41,0.005580399999999486,4.0,50,5000,0
42,42,0.00559719999999686,4.0,50,5000,0
43,43,0.005613799999999003,4.0,50,5000,0
44,44,0.005630799999998715,4.0,50,5000,0
45,45,0.005647999999997211,4.0,50,5000,0
46,46,0.005670699999999584,5.0,50,5000,0
47,47,0.005687699999999296,5.0,50,5000,0
48,48,0.005705799999997652,5.0,50,5000,0
49,49,0.005723799999998391,5.0,50,5000,0
50,50,0.0057419999999979154,5.0,50,5000,0
51,51,0.0057598999999974865,5.0,50,5000,0
