,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,1.0,7.850000000009238e-05,"[1, 0, 0, 1, 0]",50,5000,0
1,5000,5.0,0.007757100000000072,"[1, 1, 1, 1, 1]",50,5000,0
2,0,2.0,0.013055600000000167,"[1, 0, 1, 0, 0]",50,5000,1
3,5000,5.0,0.01918450000000016,"[0, 0, 0, 0, 0]",50,5000,1
4,0,1.0,0.025348200000000043,"[0, 0, 0, 1, 0]",50,5000,2
5,5000,5.0,0.0320916,"[0, 0, 0, 0, 0]",50,5000,2
6,0,0.0,0.03800610000000004,"[0, 0, 1, 0, 1]",50,5000,3
7,5000,5.0,0.04547530000000011,"[0, 0, 0, 0, 0]",50,5000,3
8,0,0.0,0.051323600000000136,"[0, 1, 1, 0, 1]",50,5000,4
9,5000,8.0,0.060493700000000095,"[1, 1, 1, 0, 0]",50,5000,4
10,0,1.0,0.0674823,"[0, 0, 1, 1, 0]",50,5000,5
11,5000,5.0,0.07633600000000018,"[0, 0, 0, 0, 0]",50,5000,5
12,0,0.0,0.08311480000000016,"[0, 0, 0, 1, 1]",50,5000,6
13,5000,5.0,0.09190220000000004,"[1, 1, 1, 1, 1]",50,5000,6
14,0,2.0,0.09901340000000003,"[1, 1, 0, 1, 0]",50,5000,7
15,5000,8.0,0.10786780000000018,"[1, 1, 1, 0, 0]",50,5000,7
16,0,0.0,0.11512270000000013,"[0, 0, 1, 0, 1]",50,5000,8
17,5000,5.0,0.1252715000000002,"[0, 0, 0, 0, 0]",50,5000,8
18,0,0.0,0.13397100000000006,"[0, 0, 1, 1, 1]",50,5000,9
19,5000,5.0,0.14710410000000018,"[1, 1, 1, 1, 1]",50,5000,9
20,0,3.0,0.15546550000000003,"[0, 1, 0, 0, 0]",50,5000,10
21,5000,8.0,0.1656196000000001,"[1, 1, 0, 0, 0]",50,5000,10
22,0,3.0,0.17296810000000007,"[0, 1, 0, 0, 0]",50,5000,11
23,5000,5.0,0.1836974,"[0, 0, 0, 0, 0]",50,5000,11
24,0,0.0,0.1923994,"[0, 1, 0, 1, 1]",50,5000,12
25,5000,8.0,0.20312660000000005,"[1, 1, 0, 0, 0]",50,5000,12
26,0,1.0,0.21116920000000006,"[1, 0, 0, 1, 0]",50,5000,13
27,5000,8.0,0.22233310000000017,"[1, 1, 0, 0, 0]",50,5000,13
