,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.11761769999999672,1044.0,150,0.05,1000
1,1,0.2559047000000021,1128.0,150,0.05,1000
2,2,0.3868985000000009,1211.0,150,0.05,1000
3,3,0.5184052000000037,1211.0,150,0.05,1000
4,4,0.6476169999999968,1211.0,150,0.05,1000
5,5,0.7763484000000034,1240.0,150,0.05,1000
6,6,0.9056647999999967,1240.0,150,0.05,1000
7,7,1.0329212999999982,1240.0,150,0.05,1000
8,8,1.1592708999999957,1240.0,150,0.05,1000
9,9,1.2887137999999965,1240.0,150,0.05,1000
10,10,1.4213393999999937,1292.0,150,0.05,1000
11,11,1.5507386999999966,1292.0,150,0.05,1000
12,12,1.6809453000000047,1292.0,150,0.05,1000
13,13,1.812453099999999,1296.0,150,0.05,1000
14,14,1.9453510000000023,1357.0,150,0.05,1000
15,15,2.0738376999999986,1376.0,150,0.05,1000
16,16,2.204205999999999,1443.0,150,0.05,1000
17,17,2.333757300000002,1443.0,150,0.05,1000
18,18,2.4808261999999957,1526.0,150,0.05,1000
19,19,2.610917900000004,1526.0,150,0.05,1000
20,20,2.740641299999993,1526.0,150,0.05,1000
21,21,2.8710344999999933,1540.0,150,0.05,1000
22,22,2.9992130999999915,1574.0,150,0.05,1000
23,23,3.127831999999998,1601.0,150,0.05,1000
24,24,3.2593404999999933,1634.0,150,0.05,1000
25,25,3.3886851999999976,1672.0,150,0.05,1000
26,26,3.519399699999994,1705.0,150,0.05,1000
27,27,3.649935599999992,1783.0,150,0.05,1000
28,28,3.781255899999991,1807.0,150,0.05,1000
29,29,3.9102431000000024,1873.0,150,0.05,1000
30,30,4.043356399999993,1903.0,150,0.05,1000
31,31,4.169481899999994,1930.0,150,0.05,1000
32,32,4.2983981,1946.0,150,0.05,1000
33,33,4.4308426999999995,1948.0,150,0.05,1000
34,34,4.560707800000003,1948.0,150,0.05,1000
35,35,4.6905722999999995,1969.0,150,0.05,1000
36,36,4.816827199999992,2021.0,150,0.05,1000
37,37,4.937422599999991,2021.0,150,0.05,1000
38,38,5.062522000000001,2107.0,150,0.05,1000
39,39,5.184714799999995,2107.0,150,0.05,1000
40,40,5.309681799999993,2107.0,150,0.05,1000
41,41,5.433823199999992,2107.0,150,0.05,1000
42,42,5.558188399999992,2107.0,150,0.05,1000
43,43,5.684794699999998,2107.0,150,0.05,1000
44,44,5.808216299999998,2107.0,150,0.05,1000
45,45,5.934952600000003,2107.0,150,0.05,1000
46,46,6.058621399999993,2107.0,150,0.05,1000
47,47,6.186106699999996,2107.0,150,0.05,1000
48,48,6.3115801999999945,2107.0,150,0.05,1000
49,49,6.435530299999996,2107.0,150,0.05,1000
50,50,6.556990799999994,2107.0,150,0.05,1000
51,51,6.678494999999998,2107.0,150,0.05,1000
52,52,6.803270900000001,2107.0,150,0.05,1000
53,53,6.928916599999994,2107.0,150,0.05,1000
54,54,7.055600999999996,2107.0,150,0.05,1000
55,55,7.1822573999999975,2107.0,150,0.05,1000
56,56,7.306093199999992,2107.0,150,0.05,1000
57,57,7.430125500000003,2107.0,150,0.05,1000
58,58,7.555804899999998,2107.0,150,0.05,1000
59,59,7.680589099999992,2107.0,150,0.05,1000
60,60,7.805121400000004,2107.0,150,0.05,1000
61,61,7.927453200000002,2107.0,150,0.05,1000
62,62,8.052174899999997,2107.0,150,0.05,1000
63,63,8.173905599999998,2107.0,150,0.05,1000
64,64,8.301513400000005,2107.0,150,0.05,1000
65,65,8.424686399999999,2107.0,150,0.05,1000
66,66,8.548504600000001,2107.0,150,0.05,1000
67,67,8.673108400000004,2107.0,150,0.05,1000
68,68,8.798553499999997,2107.0,150,0.05,1000
69,69,8.9243168,2107.0,150,0.05,1000
70,70,9.049208499999992,2107.0,150,0.05,1000
71,71,9.171480500000001,2107.0,150,0.05,1000
72,72,9.297957299999993,2107.0,150,0.05,1000
73,73,9.421191100000001,2107.0,150,0.05,1000
74,74,9.548067799999998,2107.0,150,0.05,1000
75,75,9.674274299999993,2107.0,150,0.05,1000
76,76,9.801268100000001,2107.0,150,0.05,1000
77,77,9.925457499999993,2107.0,150,0.05,1000
78,78,10.055693500000004,2107.0,150,0.05,1000
79,79,10.179705999999996,2107.0,150,0.05,1000
80,80,10.305430999999999,2107.0,150,0.05,1000
81,81,10.432072500000004,2107.0,150,0.05,1000
82,82,10.5592695,2107.0,150,0.05,1000
83,83,10.689395699999992,2107.0,150,0.05,1000
84,84,10.814246999999995,2107.0,150,0.05,1000
85,85,10.944314300000002,2107.0,150,0.05,1000
86,86,11.069963900000005,2107.0,150,0.05,1000
87,87,11.1970278,2107.0,150,0.05,1000
88,88,11.3434211,2107.0,150,0.05,1000
