,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0050995000000000346,1.0,True,370,0.35,100
1,1,0.04459410000001185,14.0,True,370,0.35,100
2,2,0.08469860000001006,14.0,True,370,0.35,100
3,3,0.12170110000000989,14.0,True,370,0.35,100
4,4,0.15467290000000844,16.0,True,370,0.35,100
5,5,0.1897690000000125,16.0,True,370,0.35,100
6,6,0.22960350000001029,16.0,True,370,0.35,100
7,7,0.2626557000000105,16.0,True,370,0.35,100
8,8,0.30011470000000884,16.0,True,370,0.35,100
9,9,0.34273290000000145,17.0,True,370,0.35,100
10,10,0.37487190000000226,18.0,True,370,0.35,100
11,11,0.4089591000000041,88.0,True,370,0.35,100
12,12,0.45562870000000544,88.0,True,370,0.35,100
13,13,0.5170928000000004,89.0,True,370,0.35,100
14,14,0.5804414000000122,89.0,True,370,0.35,100
15,15,0.6438259000000102,89.0,True,370,0.35,100
16,16,0.7075164000000029,89.0,True,370,0.35,100
17,17,0.7719471999999996,89.0,True,370,0.35,100
18,18,0.8335623000000112,89.0,True,370,0.35,100
19,19,0.8951299000000006,89.0,True,370,0.35,100
20,20,0.9614906000000047,89.0,True,370,0.35,100
21,21,1.0250886000000037,89.0,True,370,0.35,100
22,22,1.08880640000001,89.0,True,370,0.35,100
23,23,1.1542690000000135,89.0,True,370,0.35,100
