,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.004872399999999999,1.0,True,370,0.35,100
1,1,0.02064580000000049,11.0,True,370,0.35,100
2,2,0.031820200000002075,17.0,True,370,0.35,100
3,3,0.042848299999999284,38.0,True,370,0.35,100
4,4,0.05386569999999935,38.0,True,370,0.35,100
5,5,0.06532119999999964,38.0,True,370,0.35,100
6,6,0.07661650000000009,39.0,True,370,0.35,100
7,7,0.08744620000000225,39.0,True,370,0.35,100
8,8,0.1007774000000019,39.0,True,370,0.35,100
9,9,0.11204350000000218,45.0,True,370,0.35,100
10,10,0.12390459999999948,45.0,True,370,0.35,100
11,11,0.13491649999999922,45.0,True,370,0.35,100
12,12,0.14757910000000152,45.0,True,370,0.35,100
13,13,0.15928900000000112,45.0,True,370,0.35,100
14,14,0.1707433000000016,45.0,True,370,0.35,100
15,15,0.18261260000000235,45.0,True,370,0.35,100
16,16,0.1941108000000007,45.0,True,370,0.35,100
17,17,0.21025940000000176,45.0,True,370,0.35,100
18,18,0.2259083000000004,45.0,True,370,0.35,100
19,19,0.24112500000000026,45.0,True,370,0.35,100
